log_time_s,publish_time_s,data
1765973656.7556064,1765973656.755473,2
1765973657.521195,1765973657.5210485,3
1765973659.52123,1765973659.521081,4
1765973661.5224333,1765973661.5222828,5
1765973663.521839,1765973663.5216815,6
1765973665.521349,1765973665.521183,7
1765973667.5225723,1765973667.5224268,8
1765973669.5212002,1765973669.5210674,9
1765973671.5202954,1765973671.52014,10
1765973673.5219312,1765973673.5217803,11
1765973675.521535,1765973675.5213804,12
1765973677.521059,1765973677.520909,13
1765973679.5216134,1765973679.5214586,14
1765973681.5208366,1765973681.5206902,15
1765973683.5213687,1765973683.521215,16
1765973685.5216172,1765973685.5214584,17
1765973687.5208056,1765973687.5206647,18
1765973689.5214536,1765973689.521297,19
1765973691.5213716,1765973691.5212169,20
1765973693.5216384,1765973693.521481,21
1765973695.521205,1765973695.5210657,22
1765973697.5212126,1765973697.5210605,23
1765973699.5210788,1765973699.52094,24
1765973701.5213215,1765973701.5211568,25
1765973703.5212057,1765973703.5210664,26
1765973705.5211668,1765973705.5210114,27
1765973707.5219052,1765973707.5217388,28
1765973709.5210433,1765973709.5208719,29
1765973711.521801,1765973711.5216482,30
1765973713.522352,1765973713.5221987,31
1765973715.5224862,1765973715.5223465,32
1765973717.5220768,1765973717.5219345,33
1765973719.521648,1765973719.5214894,34
1765973721.520835,1765973721.5206926,35
1765973723.5214555,1765973723.5213048,36
1765973725.5212526,1765973725.5210848,37
1765973727.5213573,1765973727.521182,38
1765973729.52059,1765973729.520413,39
1765973731.5211396,1765973731.5209625,40
1765973733.521409,1765973733.5212421,41
1765973735.5207934,1765973735.520634,42
1765973737.5215774,1765973737.5214205,43
1765973739.520261,1765973739.5201209,44
1765973741.5214946,1765973741.5213363,45
1765973743.5213134,1765973743.5210893,46
1765973745.5216393,1765973745.521468,47
1765973747.5216062,1765973747.5214465,48
1765973749.521724,1765973749.521587,49
1765973751.521323,1765973751.5211778,50
1765973753.521379,1765973753.5211794,51
1765973755.5211384,1765973755.5209801,52
1765973757.521146,1765973757.5209563,53
1765973759.5209343,1765973759.5207782,54
1765973761.5214314,1765973761.521241,55
1765973763.5213664,1765973763.5211964,56
1765973765.5209887,1765973765.5208368,57
1765973767.5203216,1765973767.5201771,58
1765973769.5213332,1765973769.5211608,59
1765973771.5220873,1765973771.5219507,60
1765973773.5214164,1765973773.521225,61
1765973775.5208313,1765973775.5206976,62
1765973777.5221934,1765973777.5220506,63
1765973779.5214124,1765973779.5212598,64
1765973781.5214264,1765973781.5212827,65
1765973783.520754,1765973783.5206122,66
1765973785.5213685,1765973785.521193,67
1765973787.5219827,1765973787.5218427,68
1765973789.5214014,1765973789.521224,69
1765973791.5217125,1765973791.5215664,70
1765973793.521389,1765973793.5211885,71
1765973795.520046,1765973795.5198414,72
1765973797.521473,1765973797.5213077,73
1765973799.5208533,1765973799.5206995,74
1765973801.520987,1765973801.5208251,75
1765973803.5209267,1765973803.5207458,76
1765973805.5213282,1765973805.5211527,77
1765973807.5204911,1765973807.5203516,78
1765973809.5209987,1765973809.5208406,79
1765973811.5208619,1765973811.5207157,80
