"log_time_s","publish_time_s","data"
"1765973627.7400556","1765973627.7400084","0"
"1765973628.7400727","1765973628.7400239","0"
"1765973629.740081","1765973629.740022","0"
"1765973630.7400537","1765973630.7400014","0"
"1765973631.740091","1765973631.7400234","0"
"1765973632.7400482","1765973632.7400055","0"
"1765973633.7400584","1765973633.7399883","0"
"1765973634.74001","1765973634.7399719","0"
"1765973635.7400475","1765973635.7400086","0"
"1765973636.7400596","1765973636.74001","0"
"1765973637.7400467","1765973637.7400033","0"
"1765973638.7400513","1765973638.740006","0"
"1765973639.7400615","1765973639.7400122","0"
"1765973640.7400718","1765973640.7400324","0"
"1765973641.7399879","1765973641.7399554","0"
"1765973642.740045","1765973642.7399993","0"
"1765973643.7400389","1765973643.7399955","0"
"1765973644.7400615","1765973644.740009","0"
"1765973645.7400253","1765973645.739979","0"
"1765973646.7400339","1765973646.7400005","0"
"1765973647.740018","1765973647.7399814","0"
"1765973648.7400894","1765973648.7400408","0"
"1765973649.7400212","1765973649.739977","0"
"1765973650.7400546","1765973650.7400048","0"
"1765973651.7400665","1765973651.7400181","0"
"1765973652.7400467","1765973652.7399921","0"
"1765973653.7400687","1765973653.7399888","0"
"1765973654.7400534","1765973654.7400212","0"
"1765973655.740008","1765973655.7399774","0"
"1765973656.7401052","1765973656.7400548","0"
"1765973657.739999","1765973657.7399657","0"
"1765973658.740009","1765973658.7399728","0"
"1765973659.7400167","1765973659.7399745","0"
"1765973660.7399695","1765973660.7399259","0"
"1765973661.7400215","1765973661.7399828","60"
"1765973662.74","1765973662.7399514","204"
"1765973663.740026","1765973663.7399907","-7"
"1765973664.7400215","1765973664.73998","-90"
"1765973665.7400625","1765973665.7400112","-8"
"1765973666.7400503","1765973666.7400007","90"
"1765973667.7400062","1765973667.7399728","265"
"1765973668.7400002","1765973668.7399683","304"
"1765973669.7399957","1765973669.7399588","304"
"1765973670.7400177","1765973670.7399654","271"
"1765973671.7400165","1765973671.7399783","298"
"1765973672.739986","1765973672.7399561","271"
"1765973673.7400155","1765973673.7399783","319"
"1765973674.7400532","1765973674.7400172","309"
"1765973675.7400079","1765973675.7399793","300"
"1765973676.7400224","1765973676.7399783","310"
"1765973677.7400281","1765973677.7399788","312"
"1765973678.7400637","1765973678.740009","306"
