log_time_s,publish_time_s,file,function,level,line,msg,name
1765973742.753549,1765973742.753431,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
1765973743.0559692,1765973743.0558326,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_handleServiceResponse,20,142,Estoy en el servicio llamado desde mainNode,mainNode
1765973743.522072,1765973743.5219932,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py,timer_callback,20,61,Frame: 46,webcam
1765973743.839131,1765973743.8389976,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/jBNode.py,jb_callback,20,38,Comando Joystick Bluetooth: 9,JoystickBluetooth
1765973743.8394442,1765973743.8393476,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_subJoy,20,82,Comando Joystick Bluetooth: 9,mainNode
1765973743.8410563,1765973743.8409305,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
1765973744.1436923,1765973744.14356,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_handleServiceResponse,20,142,Estoy en el servicio llamado desde mainNode,mainNode
1765973745.1891506,1765973745.189049,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/jBNode.py,jb_callback,20,38,Comando Joystick Bluetooth: 10,JoystickBluetooth
1765973745.1896474,1765973745.1895342,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_subJoy,20,82,Comando Joystick Bluetooth: 10,mainNode
1765973745.191428,1765973745.1912735,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
1765973745.264123,1765973745.2639897,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/jBNode.py,jb_callback,20,38,Comando Joystick Bluetooth: 3,JoystickBluetooth
1765973745.2647092,1765973745.26441,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_subJoy,20,82,Comando Joystick Bluetooth: 3,mainNode
1765973745.33912,1765973745.3390179,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/jBNode.py,jb_callback,20,38,Comando Joystick Bluetooth: 12,JoystickBluetooth
1765973745.339538,1765973745.339432,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_subJoy,20,82,Comando Joystick Bluetooth: 12,mainNode
1765973745.4140518,1765973745.413954,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/jBNode.py,jb_callback,20,38,Comando Joystick Bluetooth: 3,JoystickBluetooth
1765973745.414491,1765973745.4143376,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_subJoy,20,82,Comando Joystick Bluetooth: 3,mainNode
1765973745.4937203,1765973745.493577,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
1765973745.4937942,1765973745.4936864,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_handleServiceResponse,20,142,Estoy en el servicio llamado desde mainNode,mainNode
1765973745.5224912,1765973745.5224156,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py,timer_callback,20,61,Frame: 47,webcam
1765973745.7960143,1765973745.7958791,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
1765973745.796053,1765973745.7959669,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py,callback_handleServiceResponse,20,142,Estoy en el servicio llamado desde mainNode,mainNode
1765973746.0983837,1765973746.0982344,/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/arduinoNode.py,handle_joystick_silla,20,61,Enviando comando al Arduino: velocidad,Joystick
