log_time_s,publish_time_s,data
1765973815.7400014,1765973815.7398765,82
1765973816.740023,1765973816.7399075,6
1765973817.7399855,1765973817.7398784,12
1765973818.7399988,1765973818.7398877,8
1765973819.739942,1765973819.7398314,95
1765973820.7400155,1765973820.739893,45
1765973821.739973,1765973821.739846,80
1765973822.7399554,1765973822.7398417,257
1765973823.7399957,1765973823.7398825,174
1765973824.7400029,1765973824.7398746,10
1765973825.7399535,1765973825.7398467,0
1765973826.7399793,1765973826.7398722,0
1765973827.7399912,1765973827.739883,0
1765973828.7400045,1765973828.7398777,0
1765973829.73998,1765973829.7398703,0
1765973830.7399974,1765973830.7398906,0
1765973831.739984,1765973831.7398767,0
1765973832.7400057,1765973832.7399037,0
1765973833.7400255,1765973833.7399123,0
1765973834.7400007,1765973834.739882,0
1765973835.7399917,1765973835.7398925,0
1765973836.740014,1765973836.7399096,0
1765973837.7399802,1765973837.7398694,0
1765973838.739954,1765973838.739858,0
1765973839.739992,1765973839.7398763,0
1765973840.7400334,1765973840.7399106,0
1765973841.740013,1765973841.7399018,0
1765973842.7400057,1765973842.7398956,0
1765973843.7400038,1765973843.739871,0
1765973844.739992,1765973844.7398746,0
1765973845.7400484,1765973845.739902,0
1765973846.7399263,1765973846.7398224,0
1765973847.7400117,1765973847.7399018,0
1765973848.7400181,1765973848.7398965,0
1765973849.7400246,1765973849.739908,0
1765973850.7399838,1765973850.7398698,0
1765973851.739934,1765973851.7398236,0
1765973852.7399483,1765973852.7398205,0
1765973853.740012,1765973853.7399006,0
1765973854.7399719,1765973854.739867,0
1765973855.7399774,1765973855.7398674,0
1765973856.740079,1765973856.7399685,0
1765973857.7401004,1765973857.7399693,0
1765973858.740021,1765973858.7398958,0
1765973859.7400765,1765973859.739975,0
1765973860.7400613,1765973860.739952,0
1765973861.7399673,1765973861.73986,0
1765973862.7399669,1765973862.7398643,0
1765973863.7399974,1765973863.7398722,0
1765973864.7400634,1765973864.7399228,0
1765973865.7400234,1765973865.7399156,0
1765973866.740028,1765973866.739921,0
1765973867.7400231,1765973867.7399163,0
1765973868.7400556,1765973868.7399378,0
1765973869.7400892,1765973869.73997,0
1765973870.7400753,1765973870.7399557,0
1765973871.740088,1765973871.739961,0
1765973872.7400684,1765973872.739963,0
1765973873.7400649,1765973873.7398999,0
1765973874.7400703,1765973874.7399049,0
1765973875.7400217,1765973875.739914,0
1765973876.7400136,1765973876.739893,0
1765973877.7399805,1765973877.7398646,0
1765973878.7400358,1765973878.739925,0
1765973879.7400303,1765973879.739909,0
1765973880.7400417,1765973880.7399292,0
1765973881.7400277,1765973881.7399108,0
1765973882.7400188,1765973882.739872,0
1765973883.7399607,1765973883.7398405,0
1765973884.7399921,1765973884.7398767,0
1765973885.7399962,1765973885.7398937,0
1765973886.739999,1765973886.7399044,0
1765973887.7399864,1765973887.73988,0
1765973888.739996,1765973888.7398858,0
1765973889.739976,1765973889.7398634,0
1765973890.740097,1765973890.7399793,0
1765973891.7399752,1765973891.7398715,0
1765973892.739985,1765973892.7398837,0
1765973893.7399893,1765973893.7398798,0
1765973894.7400334,1765973894.7399018,0
1765973895.7399483,1765973895.7398376,0
1765973896.7400222,1765973896.739907,0
1765973897.74,1765973897.7398922,0
1765973898.740015,1765973898.7399037,0
1765973899.74001,1765973899.7398958,0
1765973900.740027,1765973900.7399073,0
1765973901.740007,1765973901.739861,0
1765973902.7400258,1765973902.7398777,0
1765973903.73997,1765973903.7398634,0
1765973904.7400022,1765973904.7399004,0
1765973905.7400143,1765973905.7399018,0
1765973906.7400036,1765973906.7398956,0
1765973907.7400475,1765973907.7399313,0
1765973908.7400565,1765973908.739937,0
1765973909.7400107,1765973909.7398956,0
1765973910.7400162,1765973910.7398992,0
1765973911.7400017,1765973911.739882,0
1765973912.7400343,1765973912.7399235,0
1765973913.74003,1765973913.739912,0
1765973914.7400255,1765973914.7399087,0
