"log_time_s","publish_time_s","data"
"1765972505.6161134","1765972505.6159866","29"
"1765972506.6161337","1765972506.6159866","2"
"1765972507.6166131","1765972507.6159678","28"
"1765972508.6161478","1765972508.6160128","15"
"1765972509.616147","1765972509.6159983","1"
"1765972510.6161263","1765972510.6160195","0"
"1765972511.6161144","1765972511.6159885","-6"
"1765972512.6161487","1765972512.6159987","-112"
"1765972513.6161187","1765972513.6159859","52"
"1765972514.6161566","1765972514.6160166","204"
"1765972515.6161404","1765972515.6159987","277"
"1765972516.6161306","1765972516.615997","69"
"1765972517.6161456","1765972517.6160126","84"
"1765972518.6161413","1765972518.615997","192"
"1765972519.6161406","1765972519.6159759","59"
"1765972520.6161866","1765972520.6160212","70"
"1765972521.616125","1765972521.6159716","237"
"1765972522.6161225","1765972522.6159847","265"
"1765972523.6161516","1765972523.6160169","274"
"1765972524.616144","1765972524.615991","-84"
"1765972525.6161554","1765972525.616012","51"
"1765972526.6160982","1765972526.615968","47"
"1765972527.616108","1765972527.61596","3"
"1765972528.616101","1765972528.6159656","17"
"1765972529.6161022","1765972529.615968","0"
"1765972530.616085","1765972530.6159432","5"
"1765972531.6160836","1765972531.6159482","92"
"1765972532.6160934","1765972532.6159656","259"
"1765972533.6161213","1765972533.6159735","310"
"1765972534.6161659","1765972534.6160254","273"
"1765972535.6161263","1765972535.6159887","-125"
"1765972536.6161315","1765972536.6159809","-44"
"1765972537.616131","1765972537.6159859","8"
"1765972538.6160626","1765972538.6159337","44"
"1765972539.616093","1765972539.6159425","51"
"1765972540.6161962","1765972540.616041","-33"
"1765972541.616198","1765972541.6160345","-23"
"1765972542.6162074","1765972542.6160567","6"
"1765972543.6162143","1765972543.6160707","15"
"1765972544.6161728","1765972544.6160471","55"
"1765972545.6161916","1765972545.6160445","-25"
"1765972546.6161656","1765972546.616037","-113"
"1765972547.6161828","1765972547.6160524","-136"
"1765972548.616099","1765972548.6159554","-136"
"1765972549.6161058","1765972549.6159701","40"
"1765972550.6161098","1765972550.6159883","15"
"1765972551.616111","1765972551.615955","-4"
"1765972552.616078","1765972552.6159413","6"
"1765972553.6160636","1765972553.6159222","-3"
"1765972554.61614","1765972554.6159961","22"
"1765972555.6161199","1765972555.6159742","45"
"1765972556.6160963","1765972556.6159704","34"
"1765972557.6160812","1765972557.61593","127"
"1765972558.6161013","1765972558.6159658","186"
"1765972559.6161232","1765972559.6159894","288"
"1765972560.6161175","1765972560.6159763","281"
"1765972561.6161249","1765972561.6159809","131"
"1765972562.6160982","1765972562.6159837","23"
"1765972563.6161242","1765972563.6159754","181"
"1765972564.6160893","1765972564.615961","277"
"1765972565.6160781","1765972565.6159542","282"
"1765972566.6162095","1765972566.616063","295"
"1765972567.616168","1765972567.6160314","297"
"1765972568.616165","1765972568.6160357","295"
"1765972569.6161582","1765972569.616012","298"
"1765972570.6161544","1765972570.6160138","280"
"1765972571.616147","1765972571.616021","119"
"1765972572.6161141","1765972572.6159644","62"
"1765972573.6162329","1765972573.6160696","190"
"1765972574.6161504","1765972574.616024","272"
"1765972575.6169517","1765972575.6160235","96"
"1765972576.6161249","1765972576.6159914","153"
"1765972577.616095","1765972577.615961","46"
"1765972578.6160848","1765972578.6159585","0"
"1765972579.6160762","1765972579.61594","0"
"1765972580.6160805","1765972580.615953","0"
"1765972581.6160996","1765972581.6159527","0"
"1765972582.6160827","1765972582.6159585","0"
"1765972583.616094","1765972583.615955","0"
"1765972584.6160886","1765972584.6159427","0"
"1765972585.6160922","1765972585.615952","0"
"1765972586.6161094","1765972586.6159787","0"
"1765972587.6161454","1765972587.615991","0"
"1765972588.6161056","1765972588.615971","0"
"1765972589.6160803","1765972589.6159554","0"
"1765972590.6161115","1765972590.6159608","0"
"1765972591.6160831","1765972591.6159513","0"
"1765972592.6160657","1765972592.615938","0"
"1765972593.6161213","1765972593.615971","0"
"1765972594.6161058","1765972594.6159742","0"
"1765972595.6161137","1765972595.615979","0"
"1765972596.616115","1765972596.6159713","0"
"1765972597.6161125","1765972597.615977","0"
"1765972598.6162832","1765972598.6160007","0"
"1765972599.616505","1765972599.6163588","0"
"1765972600.61615","1765972600.6159818","0"
"1765972601.6161304","1765972601.615983","0"
