"log_time_s","publish_time_s","data"
"1765972542.6162827","1765972542.6162145","9"
"1765972543.6162782","1765972543.616195","-11"
"1765972544.616201","1765972544.6161568","30"
"1765972545.6162236","1765972545.6161685","36"
"1765972546.6161969","1765972546.6161475","172"
"1765972547.616215","1765972547.6161683","206"
"1765972548.6161323","1765972548.6160777","208"
"1765972549.6161368","1765972549.6160872","-80"
"1765972550.6161342","1765972550.6160944","22"
"1765972551.616144","1765972551.6160786","16"
"1765972552.6161096","1765972552.616054","6"
"1765972553.616094","1765972553.616041","-5"
"1765972554.616173","1765972554.6161158","43"
"1765972555.616152","1765972555.6160939","-65"
"1765972556.6161244","1765972556.6160817","38"
"1765972557.6161141","1765972557.616059","103"
"1765972558.616135","1765972558.6160805","173"
"1765972559.6161516","1765972559.6161044","307"
"1765972560.6161473","1765972560.6160944","276"
"1765972561.6161575","1765972561.6161003","-102"
"1765972562.6161242","1765972562.6160855","32"
"1765972563.6161575","1765972563.616099","192"
"1765972564.6161194","1765972564.6160753","277"
"1765972565.6161067","1765972565.6160638","244"
"1765972566.616242","1765972566.6161873","304"
"1765972567.6161997","1765972567.6161523","311"
"1765972568.616196","1765972568.6161513","312"
"1765972569.6161897","1765972569.6161351","316"
"1765972570.6161861","1765972570.616135","290"
"1765972571.6161754","1765972571.6161342","-101"
"1765972572.616151","1765972572.6160855","44"
"1765972573.6162891","1765972573.6162038","195"
"1765972574.6161842","1765972574.6161368","271"
"1765972575.616977","1765972575.6161647","-74"
"1765972576.6161547","1765972576.616109","-112"
"1765972577.6161256","1765972577.6160758","24"
"1765972578.6161132","1765972578.6160686","0"
"1765972579.6161067","1765972579.6160572","0"
"1765972580.6161103","1765972580.6160681","0"
"1765972581.6161335","1765972581.6160705","0"
"1765972582.6161132","1765972582.6160624","0"
"1765972583.6161237","1765972583.6160731","0"
"1765972584.6161199","1765972584.6160607","0"
"1765972585.6161273","1765972585.6160674","0"
"1765972586.6161387","1765972586.6160913","0"
"1765972587.6161776","1765972587.6161158","0"
"1765972588.6161351","1765972588.6160862","0"
"1765972589.6161094","1765972589.6160612","0"
"1765972590.6161427","1765972590.616083","0"
"1765972591.6161141","1765972591.6160655","0"
"1765972592.6160934","1765972592.6160448","0"
"1765972593.6161566","1765972593.6160963","0"
"1765972594.6161358","1765972594.6160915","0"
"1765972595.6161451","1765972595.6160958","0"
"1765972596.6161475","1765972596.616095","0"
"1765972597.6161427","1765972597.6160915","0"
"1765972598.6163323","1765972598.616217","0"
"1765972599.6165357","1765972599.6164749","0"
"1765972600.6161885","1765972600.6161227","0"
"1765972601.6161628","1765972601.6161058","0"
