1780308185.8203535;1780308185.8201785;CONNECTED
1780308190.8205755;1780308190.820377;CONNECTED
1780308195.8201795;1780308195.8200126;CONNECTED
1780308200.8207319;1780308200.82054;CONNECTED
1780308205.8206513;1780308205.8204823;CONNECTED
1780308210.8206322;1780308210.8204212;CONNECTED
1780308215.8207588;1780308215.8205433;CONNECTED
1780308220.8204956;1780308220.8202999;CONNECTED
1780308225.820549;1780308225.8203738;CONNECTED
1780308230.8200133;1780308230.8198538;CONNECTED
1780308235.8207238;1780308235.8205504;CONNECTED
1780308240.8205876;1780308240.820415;CONNECTED
1780308245.8206956;1780308245.8205307;CONNECTED
1780308250.820708;1780308250.8205552;CONNECTED
1780308255.8208222;1780308255.8206577;CONNECTED
1780308260.8206892;1780308260.820527;CONNECTED
1780308265.82073;1780308265.8205638;CONNECTED
1780308270.8207352;1780308270.8205702;CONNECTED
1780308275.8207238;1780308275.820556;CONNECTED
1780308280.8205714;1780308280.8203785;CONNECTED
1780308285.8206341;1780308285.8204384;CONNECTED
1780308290.8207486;1780308290.8205495;CONNECTED
1780308295.820609;1780308295.8204432;CONNECTED
1780308300.8201866;1780308300.8200264;CONNECTED
1780308305.8213701;1780308305.8206496;CONNECTED
1780308310.8207119;1780308310.8205457;CONNECTED
1780308315.8201678;1780308315.8199925;CONNECTED
1780308320.8202484;1780308320.8200812;CONNECTED
1780308325.8203585;1780308325.8201761;CONNECTED
1780308330.8196843;1780308330.8195274;CONNECTED
1780308335.8204353;1780308335.8202498;CONNECTED
1780308340.8200712;1780308340.8199081;CONNECTED
1780308345.8203278;1780308345.8201516;CONNECTED
1780308350.820236;1780308350.8200722;CONNECTED
1780308355.8204308;1780308355.8202548;CONNECTED
1780308360.820268;1780308360.8200936;CONNECTED
1780308365.8203614;1780308365.8201833;CONNECTED
1780308370.820433;1780308370.8202634;CONNECTED
1780308375.820318;1780308375.8201487;CONNECTED
1780308380.8204687;1780308380.8202775;CONNECTED
1780308385.819951;1780308385.8197918;CONNECTED
1780308390.8203983;1780308390.8202245;CONNECTED
1780308395.8205788;1780308395.8204155;CONNECTED
1780308400.8206842;1780308400.8205254;CONNECTED
1780308405.8207164;1780308405.820552;CONNECTED
1780308410.820646;1780308410.8204787;CONNECTED
1780308415.8204327;1780308415.820255;CONNECTED
1780308420.820712;1780308420.8205554;CONNECTED
1780308425.820197;1780308425.8200011;CONNECTED
1780308430.820483;1780308430.8203216;CONNECTED
1780308435.8207874;1780308435.8206172;CONNECTED
1780308440.820404;1780308440.8202522;CONNECTED
1780308445.8203657;1780308445.8202012;CONNECTED
1780308450.820692;1780308450.8205292;CONNECTED
1780308455.8206158;1780308455.820443;CONNECTED
