1783416207.8442304;op_manual_asistida;0
1783416241.0586488;op_manual_asistida;12
1783416241.508963;op_manual_asistida;3
1783416243.0589716;op_manual_asistida;12
1783416243.9586985;op_manual_asistida;3
1783416244.4586468;op_manual_asistida;12
1783416244.708333;op_manual_asistida;0
1783416256.4585624;op_manual_asistida;10
1783416256.5589888;op_manual_asistida;3
1783416258.00898;op_manual_asistida;12
1783416258.108656;op_manual_asistida;0
1783416259.459074;op_manual_asistida;10
1783416259.7091403;op_manual_asistida;3
1783416259.730131;op_manual_asistida;5
1783416266.6595778;op_manual_asistida;17
1783416266.7094102;op_manual_asistida;0
1783416277.60951;op_manual_asistida;12
1783416277.709062;op_manual_asistida;3
1783416281.6085963;op_manual_asistida;12
1783416281.9094882;op_manual_asistida;3
1783416291.0087707;op_manual_asistida;12
1783416291.1088428;op_manual_asistida;0
1783416324.7096438;op_manual_asistida;10
1783416324.7304814;op_manual_asistida;15
1783416324.8590033;op_manual_asistida;5
1783416336.5609393;op_manual_asistida;17
1783416336.6593366;op_manual_asistida;0
1783416340.1100752;op_manual_asistida;9
1783416340.458935;op_manual_asistida;0
1783416340.730038;op_manual_asistida;3
1783416342.7369845;op_manual_asistida;0
1783416343.7293155;op_manual_asistida;3
1783416346.6093514;op_manual_asistida;12
1783416346.7092843;op_manual_asistida;0
1783416352.6099072;op_manual_asistida;10
1783416357.509642;op_manual_asistida;0
1783416364.159413;op_manual_asistida;10
1783416365.4093478;op_manual_asistida;0
1783416367.0588686;op_manual_asistida;15
1783416373.4593525;op_manual_asistida;0
1783416383.6084116;op_manual_asistida;12
1783416390.0106745;op_manual_asistida;0
1783416396.1088843;op_manual_asistida;17
1783416403.45941;op_manual_asistida;0
1783416410.9591763;op_manual_asistida;10
1783416411.2602568;op_manual_asistida;3
1783416414.7096105;op_manual_asistida;12
1783416414.8111217;op_manual_asistida;0
1783416421.3586743;op_manual_asistida;10
1783416421.4594142;op_manual_asistida;3
1783416423.5094194;op_manual_asistida;12
1783416423.559293;op_manual_asistida;0
1783416432.2090414;op_manual_asistida;9
1783416432.4108262;op_manual_asistida;0
1783416432.7300043;op_manual_asistida;5
1783416437.2594206;op_manual_asistida;17
1783416437.262075;op_manual_asistida;0
1783416446.8604455;op_manual_asistida;9
1783416451.6596904;op_manual_asistida;0
1783416458.559228;op_manual_asistida;9
1783416458.7094648;op_manual_asistida;0
1783416458.7298772;op_manual_asistida;3
1783416461.358826;op_manual_asistida;10
1783416464.1595263;op_manual_asistida;0
1783416724.7084148;op_manual_asistida;10
1783416726.8086977;op_manual_asistida;3
1783416728.708384;op_manual_asistida;10
1783416728.9583738;op_manual_asistida;0
1783416731.1600442;op_manual_asistida;12
1783416737.4589348;op_manual_asistida;0
1783416738.958767;op_manual_asistida;10
1783416739.7300956;op_manual_asistida;15
1783416742.730064;op_manual_asistida;10
1783416746.058839;op_manual_asistida;0
1783416748.0586998;op_manual_asistida;5
1783416751.0104833;op_manual_asistida;15
1783416752.1086423;op_manual_asistida;5
1783416752.4086416;op_manual_asistida;17
1783416752.5088167;op_manual_asistida;0
1783416784.359069;op_manual_asistida;15
1783416784.45874;op_manual_asistida;5
1783416793.40938;op_manual_asistida;17
1783416793.41184;op_manual_asistida;0
1783416801.1090758;op_manual_asistida;15
1783416801.50933;op_manual_asistida;5
1783416801.7299314;op_manual_asistida;3
1783416809.6082296;op_manual_asistida;12
1783416809.6595263;op_manual_asistida;0
1783416818.8091671;op_manual_asistida;10
1783416823.5590625;op_manual_asistida;0
1783416831.80903;op_manual_asistida;15
1783416837.709062;op_manual_asistida;0
1783416845.2589822;op_manual_asistida;12
1783416851.7604165;op_manual_asistida;0
1783416855.4091136;op_manual_asistida;17
1783416863.009342;op_manual_asistida;0
1783416922.258927;op_manual_asistida;15
1783416922.3091466;op_manual_asistida;5
1783416930.109333;op_manual_asistida;17
1783416930.1604302;op_manual_asistida;0
1783416936.5592115;op_manual_asistida;15
1783416936.7299037;op_manual_asistida;10
1783416936.75919;op_manual_asistida;3
1783416944.3604174;op_manual_asistida;12
1783416944.3615055;op_manual_asistida;0
1783416952.5591056;op_manual_asistida;10
1783416956.7109296;op_manual_asistida;0
1783416957.3586328;op_manual_asistida;12
1783416957.7590294;op_manual_asistida;3
1783416959.0089457;op_manual_asistida;12
1783416959.1092482;op_manual_asistida;0
1783416964.6094277;op_manual_asistida;10
1783416964.7300382;op_manual_asistida;15
1783416971.608364;op_manual_asistida;0
1783416976.6093855;op_manual_asistida;17
1783416976.7301283;op_manual_asistida;12
1783416984.058894;op_manual_asistida;0
1783416991.009261;op_manual_asistida;17
1783416998.9594386;op_manual_asistida;0
1783417006.509385;op_manual_asistida;15
1783417006.709242;op_manual_asistida;5
1783417006.7300727;op_manual_asistida;3
1783417010.3094215;op_manual_asistida;12
1783417010.409317;op_manual_asistida;0
1783417016.3089228;op_manual_asistida;10
1783417016.7589538;op_manual_asistida;3
1783417018.5593028;op_manual_asistida;12
1783417018.659207;op_manual_asistida;0
1783417025.4594097;op_manual_asistida;9
1783417025.559766;op_manual_asistida;0
1783417025.730174;op_manual_asistida;5
1783417031.5598116;op_manual_asistida;17
1783417031.5628204;op_manual_asistida;0
1783417043.7301874;op_manual_asistida;6
1783417058.2594054;op_manual_asistida;0
1783417065.709193;op_manual_asistida;9
1783417065.7113645;op_manual_asistida;0
1783417065.7291696;op_manual_asistida;3
1783417071.159199;op_manual_asistida;12
1783417071.1608715;op_manual_asistida;0
1783420687.858678;op_manual_asistida;12
1783420688.35892;op_manual_asistida;0
1783420694.4086826;op_manual_asistida;10
1783420697.208599;op_manual_asistida;0
1783420728.7591093;op_manual_asistida;10
1783420728.8593524;op_manual_asistida;3
1783420735.8092256;op_manual_asistida;12
1783420735.8126905;op_manual_asistida;0
1783420740.4593604;op_manual_asistida;10
1783420740.6094184;op_manual_asistida;3
1783420749.1593635;op_manual_asistida;12
1783420749.2588418;op_manual_asistida;0
1783420756.7594128;op_manual_asistida;10
1783420757.059064;op_manual_asistida;3
1783420762.9585545;op_manual_asistida;12
1783420762.9608362;op_manual_asistida;0
1783420768.1099207;op_manual_asistida;12
1783420768.1591485;op_manual_asistida;3
1783420775.659557;op_manual_asistida;12
1783420775.7593715;op_manual_asistida;0
1783420780.9090242;op_manual_asistida;12
1783420780.9593074;op_manual_asistida;3
1783420787.3091073;op_manual_asistida;12
1783420787.311067;op_manual_asistida;0
1783420790.9092216;op_manual_asistida;12
1783420791.1589248;op_manual_asistida;3
1783420799.809347;op_manual_asistida;12
1783420799.9586208;op_manual_asistida;0
1783420805.1593564;op_manual_asistida;12
1783420805.6085248;op_manual_asistida;3
1783420810.9090996;op_manual_asistida;10
1783420816.261351;op_manual_asistida;3
1783420818.809028;op_manual_asistida;10
1783420824.159145;op_manual_asistida;3
1783420830.5105329;op_manual_asistida;10
1783420831.2604818;op_manual_asistida;0
1783420831.759343;op_manual_asistida;10
1783420834.3588283;op_manual_asistida;3
1783420842.7091515;op_manual_asistida;12
1783420842.8594074;op_manual_asistida;0
1783420843.959114;op_manual_asistida;10
1783420847.2109792;op_manual_asistida;3
1783420848.3596294;op_manual_asistida;12
1783420852.3094184;op_manual_asistida;0
