1783933846.3669693;1783933846.3667994;1
1783933861.2578201;1783933861.2576358;1
1783933875.1885343;1783933875.1883516;0
1783933881.951203;1783933881.95101;0
1783933888.15215;1783933888.1519516;0
1783933894.0100152;1783933894.0098486;0
1783933906.6553066;1783933906.655134;0
1783933917.9940658;1783933917.9938862;0
1783933928.2661633;1783933928.2659717;0
1783933940.8582082;1783933940.8580508;0
1783933950.1489239;1783933950.148741;0
1783933960.5328934;1783933960.532716;0
1783933970.314305;1783933970.3141923;0
1783933983.0770433;1783933983.076856;0
1783933992.0904002;1783933992.090235;0
1783934004.186389;1783934004.1862304;0
1783934016.554431;1783934016.5542445;0
1783934031.0291305;1783934031.0289397;0
1783934036.7517605;1783934036.7516518;0
1783934046.767746;1783934046.7675858;0
1783934052.9491975;1783934052.94901;1
1783934059.7331963;1783934059.733006;0
1783934068.2878516;1783934068.287689;0
1783934078.2772627;1783934078.2770844;0
1783934084.5225909;1783934084.5224192;1
1783934094.1226156;1783934094.1224413;1
1783934108.4585679;1783934108.4583902;0
1783934118.3519342;1783934118.3517525;0
1783934132.3394284;1783934132.339262;0
1783934140.1598916;1783934140.1597238;0
1783934152.5013003;1783934152.5011141;0
1783934164.6452634;1783934164.6450837;0
1783934177.9786158;1783934177.9784505;0
1783934183.6958945;1783934183.6957126;0
1783934196.3253148;1783934196.3251307;0
1783934210.565275;1783934210.5650966;0
1783934222.613298;1783934222.6131208;0
