"log_time_s","publish_time_s","data"
"1773664208.7737322","1773664208.7736514","3"
"1773664209.973681","1773664209.973493","10"
"1773664210.27368","1773664210.273502","3"
"1773664216.3736298","1773664216.373542","12"
"1773664216.424199","1773664216.4237552","0"
"1773664223.6739235","1773664223.6738331","15"
"1773664225.0235856","1773664225.0234013","0"
"1773664226.1237996","1773664226.1236222","17"
"1773664228.3735743","1773664228.3734858","0"
"1773664238.2237437","1773664238.2236598","6"
"1773664239.5237098","1773664239.5235252","0"
"1773664240.223634","1773664240.2234411","9"
"1773664243.0737906","1773664243.0736914","0"
"1773664245.4235616","1773664245.4234543","9"
"1773664245.573697","1773664245.573519","0"
"1773664245.7218528","1773664245.7216396","3"
"1773664248.4736798","1773664248.4734807","12"
"1773664248.574063","1773664248.5739765","0"
"1773664252.6739235","1773664252.6735988","9"
"1773664255.173701","1773664255.1735067","0"
"1773664259.673662","1773664259.6735716","12"
"1773664259.7239168","1773664259.723717","0"
"1773664259.973561","1773664259.97338","10"
"1773664260.074039","1773664260.0739422","3"
"1773664262.8237088","1773664262.8235097","12"
"1773664264.0738153","1773664264.0736995","0"
"1773664264.6738915","1773664264.6737804","10"
"1773664264.9236135","1773664264.9235177","3"
"1773664269.473743","1773664269.4735603","12"
"1773664269.5237014","1773664269.5236115","0"
"1773664278.2737226","1773664278.2736168","15"
"1773664279.3739035","1773664279.373514","0"
"1773664280.4238977","1773664280.4236927","17"
"1773664282.0735924","1773664282.0735083","0"
"1773664288.3738306","1773664288.3735833","9"
"1773664290.72365","1773664290.7235746","0"
"1773664293.5735283","1773664293.5734315","9"
"1773664293.6237872","1773664293.6236832","0"
"1773664293.7217715","1773664293.721647","3"
"1773664296.6237407","1773664296.6236496","12"
"1773664296.6737704","1773664296.6736777","0"
"1773664304.8237913","1773664304.8235984","17"
"1773664306.4236946","1773664306.4235978","0"
"1773664314.6236653","1773664314.6235693","17"
"1773664317.0237596","1773664317.023509","0"
"1773664319.1236773","1773664319.1235843","6"
"1773664320.5736537","1773664320.5735624","0"
"1773664321.5738158","1773664321.573525","9"
"1773664323.7239","1773664323.723612","0"
"1773664329.673668","1773664329.673553","9"
"1773664330.6736987","1773664330.6736138","0"
"1773664331.5237164","1773664331.5236347","6"
"1773664333.6236613","1773664333.6235719","0"
"1773664334.3738742","1773664334.3736603","9"
"1773664335.7240095","1773664335.7236736","0"
"1773664337.3235462","1773664337.3234496","6"
"1773664339.7735436","1773664339.7733989","0"
"1773664340.9236991","1773664340.9236078","6"
"1773664340.97378","1773664340.973693","0"
"1773664343.9237099","1773664343.9236176","6"
"1773664343.9737535","1773664343.9736645","0"
"1773664344.9736712","1773664344.9735847","3"
"1773664346.8736918","1773664346.8735094","12"
"1773664347.3237185","1773664347.3234816","3"
"1773664347.7238004","1773664347.7236083","10"
"1773664347.8736203","1773664347.8735163","0"
"1773664351.1736407","1773664351.1734302","6"
"1773664352.2737465","1773664352.2735298","0"
"1773664352.7739067","1773664352.7737148","9"
"1773664354.7737885","1773664354.7735763","0"
"1773664355.5737917","1773664355.5736728","9"
"1773664355.9236934","1773664355.9235232","0"
"1773664356.1736732","1773664356.1735802","9"
"1773664357.7735107","1773664357.7733877","0"
"1773664360.3740017","1773664360.3736055","9"
"1773664360.4738638","1773664360.4735932","0"
"1773664360.7217565","1773664360.721609","3"
"1773664370.9736376","1773664370.9735463","12"
"1773664371.0737805","1773664371.0736876","0"
"1773664376.3237922","1773664376.3236966","9"
"1773664378.7737443","1773664378.773651","0"
"1773664381.5736358","1773664381.5734398","9"
"1773664381.6739023","1773664381.6736937","0"
"1773664381.721763","1773664381.721624","3"
"1773664384.9736028","1773664384.9734848","12"
"1773664385.073663","1773664385.0735686","0"
"1773664388.423511","1773664388.4234002","9"
"1773664390.4237883","1773664390.4235978","0"
"1773664392.9736822","1773664392.9734957","12"
"1773664393.0237236","1773664393.023554","3"
"1773664402.8736923","1773664402.8734975","12"
"1773664402.9737167","1773664402.9735353","0"
"1773664405.9236765","1773664405.9235892","15"
"1773664405.9737716","1773664405.9736605","5"
"1773664418.2736397","1773664418.2735412","17"
"1773664418.3237953","1773664418.3237112","0"
