1784186973.1309822;1784186973.1295145;10904
1784186984.5000107;1784186984.4999018;5144
1784186990.1106503;1784186990.110511;10340
1784187000.926695;1784187000.9263163;7407
1784187008.7990906;1784187008.798098;13682
1784187022.9473374;1784187022.9470496;7179
1784187030.5897357;1784187030.589581;12598
1784187043.6621792;1784187043.6612682;9475
1784187053.6025639;1784187053.6022687;11984
1784187066.0511124;1784187066.0498857;5375
1784187071.8898652;1784187071.889615;14116
1784187086.482028;1784187086.4812236;9723
1784187096.6679132;1784187096.6675353;6860
1784187103.990298;1784187103.9899902;13493
1784187117.9473112;1784187117.947002;7626
1784187126.0480824;1784187126.0479364;10030
1784187136.5439382;1784187136.5436618;13378
1784187150.3886714;1784187150.388539;10384
1784187161.2364647;1784187161.2361748;14592
1784187176.3031023;1784187176.302278;10685
1784187187.4540715;1784187187.4539058;10788
1784187198.7071917;1784187198.7070007;5061
1784187204.2321913;1784187204.2320392;5540
1784187210.248146;1784187210.2478254;12979
1784187223.692811;1784187223.692715;9180
1784187233.3404696;1784187233.3403451;7650
