1784186990.8709161;1784186990.8707173;0
1784186993.870947;1784186993.8707535;8
1784187156.870942;1784187156.8707356;2
1784187159.8709338;1784187159.8707285;8
1784187171.8710105;1784187171.8708167;3
1784187172.8709683;1784187172.8707728;4
1784187173.8709812;1784187173.870787;3
1784187179.8709636;1784187179.8707635;8
1784187190.8709197;1784187190.8707094;1
1784187191.8709614;1784187191.870758;0
1784187192.8709164;1784187192.870726;4
1784187193.8709173;1784187193.8707104;5
1784187194.8709354;1784187194.8707438;4
1784187195.8709586;1784187195.870719;8
1784187208.87087;1784187208.8706641;6
1784187209.8709474;1784187209.8707504;3
1784187211.870924;1784187211.8707192;8
1784187213.870923;1784187213.8707275;5
1784187214.870912;1784187214.8707042;4
1784187215.870957;1784187215.8707652;3
1784187223.8708608;1784187223.8706574;8
