1781781341.8889096;1781781341.8886468;CONNECTED
1781781343.888611;1781781343.8882763;CONNECTED
1781781345.8887203;1781781345.8885493;CONNECTED
1781781347.8887403;1781781347.8883207;CONNECTED
1781781349.8899372;1781781349.8898425;CONNECTED
1781781351.8877785;1781781351.887685;CONNECTED
1781781353.8885794;1781781353.8883238;CONNECTED
1781781355.8888862;1781781355.8887007;CONNECTED
1781781357.927308;1781781357.927198;CONNECTED
1781781359.8885813;1781781359.8884773;CONNECTED
1781781361.8883057;1781781361.8880744;CONNECTED
1781781363.8871338;1781781363.8870695;CONNECTED
1781781365.889059;1781781365.888791;CONNECTED
1781781367.8878446;1781781367.8877373;CONNECTED
1781781369.8879142;1781781369.8877249;CONNECTED
1781781371.8878014;1781781371.8873572;CONNECTED
1781781373.8881152;1781781373.8879972;CONNECTED
1781781375.888903;1781781375.8884676;CONNECTED
1781781377.8887143;1781781377.8886247;CONNECTED
1781781379.8884714;1781781379.887789;CONNECTED
1781781381.8879414;1781781381.887755;CONNECTED
1781781383.8878155;1781781383.8874958;CONNECTED
1781781385.8880966;1781781385.8878658;CONNECTED
1781781387.8880737;1781781387.8876119;CONNECTED
1781781389.8883536;1781781389.8882282;CONNECTED
1781781391.8875704;1781781391.8871927;CONNECTED
1781781393.8899665;1781781393.889837;CONNECTED
1781781395.8870997;1781781395.8869972;CONNECTED
1781781397.8878012;1781781397.8875117;CONNECTED
1781781399.8885117;1781781399.8883183;CONNECTED
1781781401.8884377;1781781401.8876152;CONNECTED
1781781403.8874297;1781781403.88723;CONNECTED
1781781405.8872302;1781781405.8870766;CONNECTED
1781781407.8878791;1781781407.8877707;CONNECTED
1781781409.8883321;1781781409.8880496;CONNECTED
1781781411.887781;1781781411.8873398;CONNECTED
1781781413.889015;1781781413.8887534;CONNECTED
1781781415.889831;1781781415.8897214;CONNECTED
1781781417.8894935;1781781417.888564;CONNECTED
1781781419.8874688;1781781419.8872375;CONNECTED
1781781421.887834;1781781421.887737;CONNECTED
1781781423.8888812;1781781423.887419;CONNECTED
1781781425.887786;1781781425.8875082;CONNECTED
1781781427.8877335;1781781427.887629;CONNECTED
1781781429.887334;1781781429.887156;CONNECTED
1781781431.8866122;1781781431.886484;CONNECTED
1781781433.888227;1781781433.887748;CONNECTED
1781781435.8878543;1781781435.8866441;CONNECTED
1781781437.8878865;1781781437.8877907;CONNECTED
1781781439.8867917;1781781439.886689;CONNECTED
1781781441.8887498;1781781441.88843;CONNECTED
1781781443.8884861;1781781443.888396;CONNECTED
1781781445.8880668;1781781445.8879547;CONNECTED
1781781447.8884745;1781781447.8881633;CONNECTED
1781781449.8882434;1781781449.8881438;CONNECTED
1781781451.887907;1781781451.887712;CONNECTED
1781781453.888003;1781781453.8878875;CONNECTED
1781781455.8888125;1781781455.8883932;CONNECTED
1781781457.8885999;1781781457.888503;CONNECTED
1781781459.8882647;1781781459.8875515;CONNECTED
