"log_time_s","publish_time_s","file","function","level","line","msg","name"
"1781507803.2318711","1781507803.2314484","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507805.2299402","1781507805.2298317","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 5","webcam"
"1781507805.2307718","1781507805.2306712","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507806.2517018","1781507806.2515752","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 0","opasistidaNode"
"1781507806.2531838","1781507806.2526805","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:17","opasistidaNode"
"1781507806.3018699","1781507806.3017373","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_der","20","90","Dato publicado tactil derecha: 0","opasistidaNode"
"1781507806.3029368","1781507806.3028228","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:0","opasistidaNode"
"1781507807.2306657","1781507807.2305164","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 6","webcam"
"1781507807.231456","1781507807.231357","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507809.2291377","1781507809.2289946","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 7","webcam"
"1781507809.2301412","1781507809.2298331","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507809.2420824","1781507809.2414389","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/movilNode.py","timer_callback","20","300","Dato publicado Fase Ejecucion: 50","Movil"
"1781507809.2421067","1781507809.2416375","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py","callback_subMovilEjecucion","20","324","Comando Movil Ejecucion: 50","mainNode"
"1781507810.7423506","1781507810.7419312","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/movilNode.py","timer_callback","20","300","Dato publicado Fase Ejecucion: 50","Movil"
"1781507810.742361","1781507810.7420235","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py","callback_subMovilEjecucion","20","324","Comando Movil Ejecucion: 50","mainNode"
"1781507811.2298903","1781507811.2297845","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 8","webcam"
"1781507811.2309039","1781507811.2308073","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507813.2293897","1781507813.229211","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 9","webcam"
"1781507813.2309961","1781507813.2302957","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507815.2304614","1781507815.230333","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 10","webcam"
"1781507815.231338","1781507815.2311196","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507817.2290833","1781507817.2289596","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 11","webcam"
"1781507817.2298734","1781507817.2297397","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507819.231142","1781507819.2310214","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 12","webcam"
"1781507819.2320395","1781507819.2319415","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507821.230377","1781507821.230267","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 13","webcam"
"1781507821.2316113","1781507821.2310345","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507823.2310863","1781507823.230985","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 14","webcam"
"1781507823.232047","1781507823.2319155","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507825.2301693","1781507825.230041","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 15","webcam"
"1781507825.2309716","1781507825.230865","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507826.2423427","1781507826.2419596","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/movilNode.py","timer_callback","20","300","Dato publicado Fase Ejecucion: 1","Movil"
"1781507826.2423542","1781507826.2420728","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/mainNode.py","callback_subMovilEjecucion","20","324","Comando Movil Ejecucion: 1","mainNode"
"1781507827.2311013","1781507827.2309868","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 16","webcam"
"1781507827.2318428","1781507827.2317066","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507829.101627","1781507829.1014903","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 1","opasistidaNode"
"1781507829.1027787","1781507829.1026533","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:15","opasistidaNode"
"1781507829.2310054","1781507829.2299542","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 17","webcam"
"1781507829.2310362","1781507829.2306793","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507829.5516741","1781507829.551534","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 0","opasistidaNode"
"1781507829.5532722","1781507829.5527","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:0","opasistidaNode"
"1781507830.9321306","1781507830.9319851","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_pot","20","147","Dato publicado potenciometro: 2","opasistidaNode"
"1781507831.1016834","1781507831.1015544","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 1","opasistidaNode"
"1781507831.1032193","1781507831.103081","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_der","20","90","Dato publicado tactil derecha: 1","opasistidaNode"
"1781507831.231523","1781507831.2314231","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 18","webcam"
"1781507831.232272","1781507831.2321365","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507832.9517436","1781507832.9516225","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 0","opasistidaNode"
"1781507832.9539921","1781507832.9527936","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:12","opasistidaNode"
"1781507832.9543972","1781507832.9542813","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_der","20","90","Dato publicado tactil derecha: 0","opasistidaNode"
"1781507832.956755","1781507832.9566095","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:0","opasistidaNode"
"1781507833.230602","1781507833.2302105","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 19","webcam"
"1781507833.2310688","1781507833.2309895","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
"1781507833.3018398","1781507833.3016934","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_izq","20","85","Dato publicado tactil izquierda: 1","opasistidaNode"
"1781507833.305062","1781507833.304928","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:10","opasistidaNode"
"1781507834.2518547","1781507834.251719","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","update_tactil_der","20","90","Dato publicado tactil derecha: 1","opasistidaNode"
"1781507834.2529962","1781507834.2527487","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/opasistidaNode.py","timer_callback","20","109","Dato publicado Navegación Táctil:3","opasistidaNode"
"1781507835.2312527","1781507835.2311566","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","112","Frame: 20","webcam"
"1781507835.2319427","1781507835.2318354","/home/samuchair/ros2_ws/install/samuchair/lib/python3.12/site-packages/samuchair/webcamNode.py","timer_callback","20","121","Webcam : CONNECTED","webcam"
