log_time_s,publish_time_s,data
1765969791.084464,1765969791.0844116,0
1765969792.0844295,1765969792.0843945,0
1765969793.0844562,1765969793.0844033,0
1765969794.0843954,1765969794.0843585,0
1765969795.08441,1765969795.0843704,0
1765969796.0844107,1765969796.0843775,0
1765969797.0843964,1765969797.0843537,0
1765969798.0844178,1765969798.0843804,0
1765969799.0844197,1765969799.0843816,0
1765969800.0844011,1765969800.0843627,0
1765969801.0843875,1765969801.0843375,0
1765969802.0843968,1765969802.0843637,0
1765969803.0844254,1765969803.0843837,0
1765969804.0844371,1765969804.0843897,0
1765969805.0844288,1765969805.0843897,0
1765969806.0844247,1765969806.0843773,0
1765969807.0844083,1765969807.0843625,0
1765969808.0844429,1765969808.0844004,0
1765969809.0844045,1765969809.084363,0
1765969810.08441,1765969810.0843658,0
1765969811.084427,1765969811.084387,0
1765969812.0843964,1765969812.0843635,0
1765969813.0844278,1765969813.0843878,0
1765969814.0844123,1765969814.0843756,0
1765969815.0844142,1765969815.0843763,0
1765969816.084416,1765969816.0843763,0
1765969817.0843987,1765969817.084366,0
1765969818.0844111,1765969818.0843718,0
1765969819.0844235,1765969819.0843866,0
1765969820.0843935,1765969820.0843587,0
1765969821.0844119,1765969821.0843751,0
1765969822.0844178,1765969822.0843754,0
1765969823.084409,1765969823.084374,0
1765969824.084426,1765969824.084369,0
1765969825.0844257,1765969825.0843832,0
1765969826.0844178,1765969826.0843792,0
1765969827.084422,1765969827.0843794,0
1765969828.084436,1765969828.0843718,0
1765969829.0844257,1765969829.0843914,0
1765969830.0844119,1765969830.0843728,0
1765969831.0844698,1765969831.0844212,0
1765969832.084443,1765969832.0844023,0
1765969833.084378,1765969833.0843399,0
1765969834.0844471,1765969834.084403,0
1765969835.0844574,1765969835.0844002,0
1765969836.0844073,1765969836.084373,0
1765969837.0844367,1765969837.0843909,0
1765969838.0844424,1765969838.084397,0
1765969839.0844193,1765969839.0843701,0
1765969840.084399,1765969840.084352,34
1765969841.0844285,1765969841.0843973,-40
1765969842.0844064,1765969842.0843627,-39
1765969843.0843976,1765969843.0843623,-64
1765969844.0843978,1765969844.0843673,39
1765969845.0843563,1765969845.084303,6
1765969846.0843937,1765969846.0843537,27
1765969847.0844314,1765969847.0843952,22
1765969848.084429,1765969848.0843654,136
1765969849.0844097,1765969849.084369,222
1765969850.0844245,1765969850.0843909,110
1765969851.0844367,1765969851.084398,27
1765969852.0844204,1765969852.084382,-16
1765969853.0844312,1765969853.0843928,-76
1765969854.0844488,1765969854.0844133,116
1765969855.0844498,1765969855.084414,130
1765969856.0844297,1765969856.0843966,18
1765969857.084445,1765969857.0844054,93
1765969858.0844452,1765969858.0843968,155
1765969859.0844362,1765969859.084401,219
1765969860.0844548,1765969860.0843728,325
1765969861.084421,1765969861.084373,319
1765969862.084464,1765969862.0844119,204
1765969863.0844188,1765969863.0843866,155
1765969864.0844421,1765969864.0843942,-76
1765969865.084437,1765969865.0843978,-35
1765969866.084438,1765969866.0843942,0
1765969867.0844605,1765969867.0844212,0
1765969868.0844393,1765969868.0843961,25
1765969869.0843759,1765969869.0843391,-13
1765969870.0845056,1765969870.0844564,5
1765969871.0844615,1765969871.084419,103
1765969872.0844505,1765969872.0844126,-26
1765969873.0844274,1765969873.0843766,29
1765969874.0844362,1765969874.0843868,14
1765969875.084442,1765969875.0844033,3
1765969876.084398,1765969876.08435,99
1765969877.0844345,1765969877.0844011,276
1765969878.084429,1765969878.0843966,316
1765969879.084435,1765969879.0843964,318
1765969880.084434,1765969880.084399,324
1765969881.0844371,1765969881.0843983,321
1765969882.0844424,1765969882.084404,291
1765969883.0844505,1765969883.0844076,109
1765969884.0844345,1765969884.0843897,132
1765969885.084431,1765969885.0843894,232
1765969886.0844321,1765969886.084393,308
1765969887.0844295,1765969887.0843985,308
1765969888.0843763,1765969888.0843382,310
1765969889.0844834,1765969889.0844083,270
1765969890.084464,1765969890.084416,89
1765969891.084432,1765969891.0843916,196
1765969892.0844507,1765969892.0844107,211
1765969893.0844445,1765969893.084404,189
1765969894.0844097,1765969894.08437,-44
1765969895.084461,1765969895.084416,65
1765969896.084402,1765969896.0843573,200
1765969897.0844567,1765969897.0844078,114
1765969898.0844638,1765969898.0844102,53
1765969899.0844386,1765969899.0843947,0
1765969900.0844479,1765969900.0843985,0
1765969901.0844283,1765969901.0843866,0
1765969902.0844314,1765969902.0843885,0
1765969903.0844285,1765969903.0843894,0
1765969904.084429,1765969904.0843928,0
1765969905.0844243,1765969905.0843804,0
1765969906.0844316,1765969906.0843844,0
1765969907.084418,1765969907.084378,0
1765969908.084426,1765969908.084358,0
1765969909.0844321,1765969909.0843875,0
1765969910.0844207,1765969910.0843813,0
1765969911.0844502,1765969911.0844,12
1765969912.0844138,1765969912.0843666,85
1765969913.0843892,1765969913.0843434,28
1765969914.0844405,1765969914.0843978,18
1765969915.0844324,1765969915.084394,19
1765969916.084429,1765969916.0843954,167
1765969917.084687,1765969917.084627,316
1765969918.0845041,1765969918.084464,287
1765969919.084403,1765969919.0843632,221
1765969920.0856152,1765969920.0855262,-134
1765969921.085575,1765969921.085475,43
1765969922.084424,1765969922.0843842,47
1765969923.08445,1765969923.0844016,51
1765969924.0844316,1765969924.0843813,-39
1765969925.0844474,1765969925.0844045,6
1765969926.0847406,1765969926.0846965,105
1765969927.0844047,1765969927.0843701,-76
1765969928.0844214,1765969928.084389,45
1765969929.0844445,1765969929.084401,191
1765969930.0844383,1765969930.0843878,253
1765969931.0844345,1765969931.0843987,98
1765969932.0844297,1765969932.084385,-14
1765969933.0844328,1765969933.084393,-42
1765969934.084436,1765969934.0843904,9
1765969935.0844347,1765969935.084396,39
1765969936.0844908,1765969936.0843978,-70
1765969937.0844939,1765969937.084397,15
1765969938.0843954,1765969938.0843549,6
1765969939.0844676,1765969939.084418,10
1765969940.0844321,1765969940.0843916,23
1765969941.0844414,1765969941.0843983,6
1765969942.084457,1765969942.0844147,31
1765969943.0843918,1765969943.0843477,35
1765969944.084446,1765969944.0843947,95
1765969945.0844386,1765969945.0843892,9
1765969946.0844243,1765969946.0843875,54
1765969947.0846014,1765969947.0845475,-72
1765969948.0844474,1765969948.0844002,11
1765969949.084459,1765969949.084402,4
1765969950.084423,1765969950.0843787,4
1765969951.0844114,1765969951.084357,5
1765969952.084515,1765969952.08446,16
1765969953.0844028,1765969953.0843496,5
1765969954.0843935,1765969954.0843642,3
1765969955.084446,1765969955.0844028,9
1765969956.0844016,1765969956.0843556,131
1765969957.0844069,1765969957.0843668,299
1765969958.0844254,1765969958.08439,327
1765969959.0844247,1765969959.0843837,-154
1765969960.0843987,1765969960.0843642,-83
1765969961.084374,1765969961.0843377,26
1765969962.0844047,1765969962.084366,-63
1765969963.0844796,1765969963.0844324,44
1765969964.0844448,1765969964.0844066,-73
1765969965.0844321,1765969965.0843863,46
1765969966.084462,1765969966.0844257,29
1765969967.0845375,1765969967.0844717,-45
1765969968.0844166,1765969968.0843706,50
1765969969.0844483,1765969969.0844035,110
1765969970.0844371,1765969970.0843995,144
1765969971.0844595,1765969971.0844088,-71
1765969972.0844207,1765969972.0843785,45
1765969973.0844526,1765969973.0844014,53
1765969974.0844145,1765969974.0843675,224
1765969975.0844502,1765969975.0843987,175
1765969976.0844357,1765969976.0843885,75
1765969977.0844395,1765969977.0843909,12
1765969978.0844183,1765969978.084388,81
1765969979.0844536,1765969979.0843847,3
1765969980.0844042,1765969980.084358,19
1765969981.0844555,1765969981.084417,-58
1765969982.0844555,1765969982.0844057,30
1765969983.0844667,1765969983.084416,39
1765969984.0844223,1765969984.0843816,140
1765969985.0844004,1765969985.0843616,1
1765969986.0843725,1765969986.084331,28
1765969987.0843942,1765969987.0843496,156
1765969988.0844376,1765969988.0843947,117
1765969989.0844636,1765969989.0844166,-74
1765969990.0844607,1765969990.084412,-23
1765969991.08444,1765969991.0843945,32
1765969992.0843844,1765969992.0843399,16
1765969993.0843155,1765969993.0842605,-6
1765969994.0843832,1765969994.084337,48
1765969995.084453,1765969995.084408,-89
1765969996.084434,1765969996.0843968,16
1765969997.0844505,1765969997.0844097,9
1765969998.0843897,1765969998.084351,80
1765969999.0844367,1765969999.0843883,17
1765970000.0844283,1765970000.0843925,-28
1765970001.0844505,1765970001.0843952,-15
1765970002.0844593,1765970002.0844092,17
1765970003.084456,1765970003.0844119,-16
1765970004.0844142,1765970004.0843632,-58
1765970005.0844078,1765970005.084366,-14
1765970006.0844314,1765970006.0843978,-146
1765970007.0844138,1765970007.0843785,-244
1765970008.084453,1765970008.0844007,67
1765970009.084457,1765970009.084415,206
1765970010.0844119,1765970010.084369,218
1765970011.084471,1765970011.0844254,164
1765970012.084455,1765970012.0844078,26
1765970013.0844145,1765970013.0843735,-29
1765970014.0844414,1765970014.0844018,67
1765970015.0844357,1765970015.084398,91
1765970016.0843909,1765970016.0843534,196
1765970017.0844524,1765970017.0844033,227
1765970018.0844376,1765970018.084397,108
1765970019.0844278,1765970019.0843773,13
1765970020.0844054,1765970020.0843563,0
1765970021.0844345,1765970021.0843897,0
1765970022.0844054,1765970022.0843637,0
1765970023.0844438,1765970023.0843885,0
1765970024.0844147,1765970024.0843744,0
