log_time_s,publish_time_s,data
1765969839.1586301,1765969839.1584857,2
1765969839.7920725,1765969839.791923,3
1765969841.7919521,1765969841.7918053,4
1765969843.7913895,1765969843.7912314,5
1765969845.7916064,1765969845.7914603,6
1765969847.791616,1765969847.7914705,7
1765969849.7924862,1765969849.792335,8
1765969851.7918496,1765969851.791711,9
1765969853.7923067,1765969853.792145,10
1765969855.791983,1765969855.7918382,11
1765969857.792326,1765969857.7921603,12
1765969859.7922106,1765969859.7920706,13
1765969861.7923677,1765969861.7922008,14
1765969863.7919953,1765969863.7918503,15
1765969865.7924109,1765969865.7922533,16
1765969867.7917235,1765969867.791577,17
1765969869.791462,1765969869.791319,18
1765969871.79204,1765969871.7918956,19
1765969873.7927706,1765969873.7926333,20
1765969875.7923098,1765969875.7921634,21
1765969877.793195,1765969877.7930586,22
1765969879.7922137,1765969879.7920763,23
1765969881.791985,1765969881.791825,24
1765969883.792039,1765969883.791897,25
1765969885.792392,1765969885.7922342,26
1765969887.791878,1765969887.7917392,27
1765969889.792293,1765969889.7921374,28
1765969891.7919302,1765969891.7917855,29
1765969893.792205,1765969893.79205,30
1765969895.791887,1765969895.7917328,31
1765969897.7922447,1765969897.7920957,32
1765969899.7919445,1765969899.7918038,33
1765969901.7926037,1765969901.7924528,34
1765969903.791747,1765969903.7916086,35
1765969905.7927217,1765969905.792572,36
1765969907.7956967,1765969907.7955618,37
1765969909.7896595,1765969909.789531,38
1765969911.7926104,1765969911.7924614,39
1765969913.7931428,1765969913.792996,40
1765969915.7926579,1765969915.792519,41
1765969917.7916045,1765969917.7914586,42
1765969919.7921298,1765969919.7919977,43
1765969921.7930706,1765969921.7929182,44
1765969923.7961414,1765969923.7960026,45
1765969925.7919507,1765969925.7917988,46
1765969927.7921548,1765969927.7920115,47
1765969929.7923796,1765969929.7922192,48
1765969931.7924602,1765969931.792312,49
1765969933.7924168,1765969933.7922463,50
1765969935.7919438,1765969935.7917912,51
1765969937.7913253,1765969937.7911725,52
1765969939.7929938,1765969939.7928603,53
1765969941.7929535,1765969941.7928162,54
1765969943.7919278,1765969943.7917821,55
1765969945.7928863,1765969945.792721,56
1765969947.7923677,1765969947.792217,57
1765969949.7948923,1765969949.794765,58
1765969951.7920763,1765969951.791921,59
1765969953.7915115,1765969953.7913613,60
1765969955.7922556,1765969955.7921166,61
1765969957.7927418,1765969957.792608,62
1765969959.7920864,1765969959.7919388,63
1765969961.7926285,1765969961.7924898,64
1765969963.7918181,1765969963.7916698,65
1765969965.792459,1765969965.7923067,66
1765969967.7924232,1765969967.792244,67
1765969969.7929604,1765969969.792775,68
1765969971.7922888,1765969971.792106,69
1765969973.792753,1765969973.7925875,70
1765969975.7921288,1765969975.7919455,71
1765969977.792463,1765969977.7922876,72
1765969979.791762,1765969979.791601,73
1765969981.7918458,1765969981.7916794,74
1765969983.7926326,1765969983.7924776,75
1765969985.7916906,1765969985.7915313,76
1765969987.7927563,1765969987.7926195,77
1765969989.7925208,1765969989.7923703,78
1765969991.7927034,1765969991.7925456,79
1765969993.792084,1765969993.7919393,80
1765969995.7927337,1765969995.792587,81
1765969997.7915878,1765969997.7914417,82
1765969999.7925384,1765969999.7924008,83
1765970001.7921073,1765970001.7919447,84
1765970003.7928274,1765970003.792637,85
1765970005.7920194,1765970005.7918558,86
1765970007.7933393,1765970007.7931893,87
1765970009.7922788,1765970009.7921364,88
1765970011.7924733,1765970011.7923276,89
1765970013.7919478,1765970013.7918048,90
1765970015.7925646,1765970015.7924182,91
1765970017.7918756,1765970017.7917233,92
1765970019.792481,1765970019.7923281,93
1765970021.791989,1765970021.791849,94
1765970023.7923026,1765970023.7921338,95
1765970025.791989,1765970025.7917979,96
1765970027.7937074,1765970027.7935746,97
1765970029.7927897,1765970029.7926462,98
1765970031.7939942,1765970031.793858,99
1765970033.7927456,1765970033.7926,100
1765970035.7934403,1765970035.7933087,101
1765970037.792491,1765970037.7923431,102
1765970039.7927778,1765970039.79263,103
1765970041.7924273,1765970041.792289,104
1765970043.7931314,1765970043.7929876,105
1765970045.792417,1765970045.7922394,106
1765970047.7924547,1765970047.7923136,107
1765970049.7920277,1765970049.7918751,108
1765970051.792369,1765970051.7921824,109
1765970053.7918997,1765970053.7917552,110
1765970055.7923872,1765970055.792215,111
1765970057.7916849,1765970057.7915504,112
1765970059.7920344,1765970059.7918744,113
1765970061.7917705,1765970061.7916198,114
1765970063.7923458,1765970063.7921693,115
1765970065.7917967,1765970065.7916453,116
1765970067.7924914,1765970067.7923374,117
1765970069.7923195,1765970069.7921336,118
1765970071.7928052,1765970071.792673,119
1765970073.7923253,1765970073.7921655,120
1765970075.7927082,1765970075.7925599,121
1765970077.792026,1765970077.7918792,122
1765970079.7925117,1765970079.7923596,123
1765970081.7918003,1765970081.7916648,124
1765970083.792302,1765970083.7921374,125
1765970085.791853,1765970085.791703,126
1765970087.7924716,1765970087.7923167,127
1765970089.7921526,1765970089.7920105,128
1765970091.7929096,1765970091.7927635,129
1765970093.7919755,1765970093.7918253,130
1765970095.7921093,1765970095.791955,131
1765970097.7915776,1765970097.7914336,132
1765970099.7924082,1765970099.792234,133
1765970101.7919145,1765970101.7917717,134
1765970103.7924223,1765970103.792275,135
1765970105.7916,1765970105.7914498,136
1765970107.792314,1765970107.792129,137
1765970109.7921603,1765970109.7920108,138
1765970111.7921748,1765970111.7920325,139
1765970113.7919307,1765970113.7918074,140
1765970115.7924693,1765970115.7923152,141
1765970117.7922432,1765970117.7920508,142
