timestamp_s;topic;value
1781510640.9312572;left_wheel_steps;0
1781510640.9315045;right_wheel_steps;0
1781510641.931124;left_wheel_steps;0
1781510641.9320815;right_wheel_steps;0
1781510642.9311926;left_wheel_steps;0
1781510642.932123;right_wheel_steps;0
1781510643.931136;left_wheel_steps;0
1781510643.931372;right_wheel_steps;0
1781510644.9311523;left_wheel_steps;0
1781510644.9313858;right_wheel_steps;0
1781510645.9312232;left_wheel_steps;0
1781510645.9314675;right_wheel_steps;0
1781510646.931247;left_wheel_steps;0
1781510646.9314842;right_wheel_steps;0
1781510647.9311438;left_wheel_steps;0
1781510647.931384;right_wheel_steps;0
1781510648.9311795;left_wheel_steps;0
1781510648.931408;right_wheel_steps;0
1781510649.931142;left_wheel_steps;0
1781510649.9313745;right_wheel_steps;0
1781510650.9312913;left_wheel_steps;0
1781510650.9315095;right_wheel_steps;0
1781510651.9312897;left_wheel_steps;0
1781510651.931503;right_wheel_steps;0
1781510652.9312515;left_wheel_steps;0
1781510652.9314873;right_wheel_steps;0
1781510653.9312627;left_wheel_steps;0
1781510653.9314752;right_wheel_steps;0
1781510654.9312856;left_wheel_steps;0
1781510654.9315;right_wheel_steps;0
1781510655.9312682;left_wheel_steps;0
1781510655.9314864;right_wheel_steps;0
1781510656.9311671;left_wheel_steps;0
1781510656.9314823;right_wheel_steps;0
1781510657.9313157;left_wheel_steps;0
1781510657.9315321;right_wheel_steps;0
1781510658.9312675;left_wheel_steps;0
1781510658.9315655;right_wheel_steps;0
1781510659.9311533;left_wheel_steps;0
1781510659.9314706;right_wheel_steps;0
1781510660.931259;left_wheel_steps;0
1781510660.9315546;right_wheel_steps;0
1781510661.9311655;left_wheel_steps;0
1781510661.9314775;right_wheel_steps;0
1781510662.9311662;left_wheel_steps;0
1781510662.9314003;right_wheel_steps;0
1781510663.931232;left_wheel_steps;0
1781510663.9314723;right_wheel_steps;0
1781510664.931176;left_wheel_steps;0
1781510664.9314148;right_wheel_steps;0
1781510665.931167;left_wheel_steps;0
1781510665.9313977;right_wheel_steps;0
1781510666.931183;left_wheel_steps;0
1781510666.931415;right_wheel_steps;0
1781510667.93113;left_wheel_steps;0
1781510667.9313412;right_wheel_steps;0
1781510668.931316;left_wheel_steps;0
1781510668.9315588;right_wheel_steps;0
1781510669.931168;left_wheel_steps;0
1781510669.9314246;right_wheel_steps;0
1781510670.9311545;left_wheel_steps;0
1781510670.9314077;right_wheel_steps;0
1781510671.931123;left_wheel_steps;0
1781510671.93138;right_wheel_steps;0
1781510672.9311783;left_wheel_steps;0
1781510672.9314206;right_wheel_steps;0
1781510673.9311388;left_wheel_steps;0
1781510673.9313939;right_wheel_steps;0
1781510674.9311254;left_wheel_steps;0
1781510674.9313908;right_wheel_steps;0
1781510675.931175;left_wheel_steps;0
1781510675.9314325;right_wheel_steps;0
1781510676.9311275;left_wheel_steps;0
1781510676.9313865;right_wheel_steps;0
1781510677.9311402;left_wheel_steps;0
1781510677.9313738;right_wheel_steps;0
1781510678.931166;left_wheel_steps;0
1781510678.9313905;right_wheel_steps;0
1781510679.9311717;left_wheel_steps;0
