timestamp_s;topic;value
1781507730.2523222;tactil_der;0
1781507730.2780654;op_manual_asistida;0
1781507731.931569;pot_esp32;8
1781507731.9318204;left_wheel_steps;0
1781507731.9334624;right_wheel_steps;0
1781507732.9311638;left_wheel_steps;0
1781507732.9313726;right_wheel_steps;0
1781507733.9311368;left_wheel_steps;0
1781507733.9313745;right_wheel_steps;0
1781507734.9312904;left_wheel_steps;0
1781507734.9315093;right_wheel_steps;0
1781507735.9311647;left_wheel_steps;0
1781507735.931401;right_wheel_steps;0
1781507736.9311335;left_wheel_steps;0
1781507736.9313707;right_wheel_steps;0
1781507737.9311628;left_wheel_steps;0
1781507737.9314644;right_wheel_steps;0
1781507738.9311633;left_wheel_steps;0
1781507738.9313884;right_wheel_steps;0
1781507739.931155;left_wheel_steps;0
1781507739.9313822;right_wheel_steps;0
1781507740.9311435;left_wheel_steps;0
1781507740.9313824;right_wheel_steps;0
1781507741.931141;left_wheel_steps;0
1781507741.9313753;right_wheel_steps;0
1781507742.9311612;left_wheel_steps;0
1781507742.931412;right_wheel_steps;0
1781507743.9311306;left_wheel_steps;0
1781507743.931381;right_wheel_steps;0
1781507744.9311037;left_wheel_steps;0
1781507744.931352;right_wheel_steps;0
1781507745.9311423;left_wheel_steps;0
1781507745.9313989;right_wheel_steps;0
1781507746.9311461;left_wheel_steps;0
1781507746.9314172;right_wheel_steps;0
1781507747.9311469;left_wheel_steps;0
1781507747.931426;right_wheel_steps;0
1781507748.9311533;left_wheel_steps;0
1781507748.9313898;right_wheel_steps;0
1781507749.931123;left_wheel_steps;0
1781507749.9313676;right_wheel_steps;0
1781507750.9311724;left_wheel_steps;0
1781507750.9314318;right_wheel_steps;0
1781507751.9311287;left_wheel_steps;0
1781507751.9313936;right_wheel_steps;0
1781507752.2418044;name_movil;USUARIO1
1781507752.9311502;left_wheel_steps;0
1781507752.931427;right_wheel_steps;0
1781507753.931123;left_wheel_steps;0
1781507753.931346;right_wheel_steps;0
1781507754.9311528;left_wheel_steps;0
1781507754.9313877;right_wheel_steps;0
1781507755.9311619;left_wheel_steps;0
1781507755.931408;right_wheel_steps;0
1781507756.7412553;tipo_exp;Experimento 0
1781507756.9311213;left_wheel_steps;0
1781507756.9313726;right_wheel_steps;0
1781507757.9311318;left_wheel_steps;0
1781507757.9314017;right_wheel_steps;0
1781507758.9311562;left_wheel_steps;0
1781507758.931416;right_wheel_steps;0
1781507759.7413166;modo_exp;Modo:2
1781507759.7424676;directorio_grabacion;USUARIO1_0_2_2026_06_15-09_15_59
1781507759.9312253;left_wheel_steps;0
1781507759.931437;right_wheel_steps;0
1781507760.931331;left_wheel_steps;0
1781507760.9315453;right_wheel_steps;0
1781507761.9312215;left_wheel_steps;0
1781507761.9314408;right_wheel_steps;0
1781507762.100703;tactil_der;1
1781507762.103074;op_manual_asistida;12
1781507762.9312644;left_wheel_steps;3
1781507762.9314737;right_wheel_steps;13
1781507763.4511375;tactil_der;0
1781507763.4537573;op_manual_asistida;0
1781507763.9312422;left_wheel_steps;108
1781507763.9314532;right_wheel_steps;180
1781507764.93123;left_wheel_steps;15
1781507764.9314356;right_wheel_steps;23
1781507765.9313035;left_wheel_steps;0
1781507765.9380004;right_wheel_steps;0
1781507766.9312453;left_wheel_steps;0
1781507766.9314914;right_wheel_steps;0
1781507767.9312534;left_wheel_steps;0
1781507767.9314816;right_wheel_steps;0
1781507768.931229;left_wheel_steps;0
1781507768.9314303;right_wheel_steps;0
1781507769.9312446;left_wheel_steps;0
1781507769.931451;right_wheel_steps;0
1781507770.9312522;left_wheel_steps;0
1781507770.9314609;right_wheel_steps;0
1781507771.9312732;left_wheel_steps;0
1781507771.9314878;right_wheel_steps;0
1781507772.9313893;left_wheel_steps;0
1781507772.931595;right_wheel_steps;0
1781507773.9311512;left_wheel_steps;0
1781507773.932097;right_wheel_steps;0
1781507774.9311533;left_wheel_steps;0
1781507774.9320912;right_wheel_steps;0
1781507775.9311697;left_wheel_steps;0
1781507775.9321053;right_wheel_steps;0
1781507776.9311688;left_wheel_steps;0
1781507776.9314275;right_wheel_steps;0
1781507777.2528214;op_manual_asistida;10
1781507777.2530913;tactil_izq;1
1781507777.7512803;tactil_der;1
1781507777.7523327;op_manual_asistida;3
1781507777.931167;left_wheel_steps;1
1781507777.9314153;right_wheel_steps;0
1781507778.9312136;left_wheel_steps;113
1781507778.9320626;right_wheel_steps;98
1781507779.9310777;left_wheel_steps;191
1781507779.9312928;right_wheel_steps;191
1781507780.9312825;left_wheel_steps;225
1781507780.9315753;right_wheel_steps;226
1781507781.9311655;left_wheel_steps;214
1781507781.9314475;right_wheel_steps;215
1781507782.93116;left_wheel_steps;210
1781507782.9314294;right_wheel_steps;207
1781507783.10366;op_manual_asistida;12
1781507783.103873;tactil_izq;0
1781507783.2508655;tactil_der;0
1781507783.253007;op_manual_asistida;0
1781507783.9311724;left_wheel_steps;172
1781507783.9314375;right_wheel_steps;177
1781507784.9311318;left_wheel_steps;6
1781507784.9313898;right_wheel_steps;9
1781507785.9311354;left_wheel_steps;0
1781507785.9313996;right_wheel_steps;0
1781507786.9311664;left_wheel_steps;0
1781507786.9314303;right_wheel_steps;0
1781507787.9311268;left_wheel_steps;0
1781507787.9313915;right_wheel_steps;0
1781507788.931144;left_wheel_steps;0
1781507788.9314036;right_wheel_steps;0
1781507789.9311433;left_wheel_steps;0
1781507789.9313915;right_wheel_steps;0
1781507790.931141;left_wheel_steps;0
1781507790.932074;right_wheel_steps;0
1781507791.9311337;left_wheel_steps;0
1781507791.9320545;right_wheel_steps;0
1781507792.7417326;Ejecucion;0
1781507792.9311357;left_wheel_steps;0
1781507792.932076;right_wheel_steps;0
1781507793.9311266;left_wheel_steps;0
1781507793.9321208;right_wheel_steps;0
1781507794.9311304;left_wheel_steps;0
1781507794.9321332;right_wheel_steps;0
1781507795.9312613;left_wheel_steps;0
1781507795.9314673;right_wheel_steps;0
1781507796.2417665;Ejecucion;20
1781507796.243778;control_grabacion;True
1781507796.9310968;left_wheel_steps;0
1781507796.9312859;right_wheel_steps;0
1781507797.2310684;frame;1
1781507797.9315665;left_wheel_steps;0
1781507797.9317982;right_wheel_steps;0
1781507798.9313173;pot_esp32;0
1781507798.9316146;left_wheel_steps;0
1781507798.9318252;right_wheel_steps;0
1781507799.2290266;frame;2
1781507799.3008611;tactil_izq;1
1781507799.3030727;op_manual_asistida;15
1781507799.451092;tactil_der;1
1781507799.4528;op_manual_asistida;5
1781507799.9312992;left_wheel_steps;0
1781507799.9315646;right_wheel_steps;0
1781507800.9312477;left_wheel_steps;-54
1781507800.9314792;right_wheel_steps;-63
1781507801.2291114;frame;3
1781507801.931317;left_wheel_steps;-166
1781507801.9315267;right_wheel_steps;-172
1781507802.9312267;left_wheel_steps;-169
1781507802.931441;right_wheel_steps;-174
1781507803.2327688;frame;4
1781507803.931167;left_wheel_steps;-169
1781507803.9314013;right_wheel_steps;-170
1781507804.9312527;left_wheel_steps;-174
1781507804.9314935;right_wheel_steps;-171
1781507805.2296607;frame;5
1781507805.9317498;left_wheel_steps;-171
1781507805.9319515;right_wheel_steps;-172
1781507806.2509346;tactil_izq;0
1781507806.253033;op_manual_asistida;17
1781507806.3011713;tactil_der;0
1781507806.3030798;op_manual_asistida;0
1781507806.9312303;left_wheel_steps;-152
1781507806.9314656;right_wheel_steps;-163
1781507807.230547;frame;6
1781507807.9313366;left_wheel_steps;11
1781507807.9315104;right_wheel_steps;16
1781507808.9312327;left_wheel_steps;0
1781507808.9314718;right_wheel_steps;0
1781507809.2288647;frame;7
1781507809.2409952;Ejecucion;50
1781507809.931192;left_wheel_steps;0
1781507809.9314477;right_wheel_steps;0
1781507810.7417283;Ejecucion;50
1781507810.9317236;left_wheel_steps;0
1781507810.931932;right_wheel_steps;0
1781507811.2298062;frame;8
1781507811.931398;left_wheel_steps;0
1781507811.931601;right_wheel_steps;0
1781507812.931378;left_wheel_steps;0
1781507812.931599;right_wheel_steps;0
1781507813.2289464;frame;9
