timestamp_s;topic;value
1783933442.7364373;left_wheel_steps;0
1783933442.7375114;right_wheel_steps;0
1783933443.7347457;left_wheel_steps;0
1783933443.7349901;right_wheel_steps;0
1783933444.7347453;left_wheel_steps;0
1783933444.734995;right_wheel_steps;0
1783933445.1261237;name_movil;SUJ4
1783933445.734639;left_wheel_steps;0
1783933445.7348645;right_wheel_steps;0
1783933446.7347608;left_wheel_steps;0
1783933446.7349946;right_wheel_steps;0
1783933447.7347353;left_wheel_steps;0
1783933447.7349596;right_wheel_steps;0
1783933448.734765;left_wheel_steps;0
1783933448.7349675;right_wheel_steps;0
1783933449.6288059;tipo_exp;1
1783933449.7347863;left_wheel_steps;0
1783933449.7349885;right_wheel_steps;0
1783933450.7347267;left_wheel_steps;0
1783933450.734921;right_wheel_steps;0
1783933451.7347746;left_wheel_steps;0
1783933451.7350092;right_wheel_steps;0
1783933452.734803;left_wheel_steps;0
1783933452.7350245;right_wheel_steps;0
1783933453.7347655;left_wheel_steps;0
1783933453.7349818;right_wheel_steps;0
1783933454.599567;Attended;1
1783933454.600625;random_time;13103
1783933454.7348108;left_wheel_steps;0
1783933454.7350123;right_wheel_steps;0
1783933455.7348182;left_wheel_steps;0
1783933455.735014;right_wheel_steps;0
1783933456.6267784;directorio_grabacion;SUJ4_1_3_2026_07_13-11_04_16
1783933456.6279523;modo_exp;3
1783933456.7348442;left_wheel_steps;0
1783933456.7350614;right_wheel_steps;0
1783933457.734818;left_wheel_steps;0
1783933457.7350223;right_wheel_steps;0
1783933458.7348142;left_wheel_steps;0
1783933458.7350152;right_wheel_steps;0
1783933459.2272267;diff_time;5000
1783933459.7348192;left_wheel_steps;0
1783933459.7350512;right_wheel_steps;0
1783933460.7348318;left_wheel_steps;0
1783933460.7350683;right_wheel_steps;0
1783933461.7348447;left_wheel_steps;0
1783933461.7350972;right_wheel_steps;0
1783933462.7348282;left_wheel_steps;0
1783933462.7350593;right_wheel_steps;0
1783933463.7349367;left_wheel_steps;0
1783933463.73521;right_wheel_steps;0
1783933464.7348356;left_wheel_steps;0
1783933464.735091;right_wheel_steps;0
1783933465.7348242;left_wheel_steps;0
1783933465.7350585;right_wheel_steps;0
1783933466.7347887;left_wheel_steps;0
1783933466.7349977;right_wheel_steps;0
1783933467.734822;left_wheel_steps;0
1783933467.735042;right_wheel_steps;0
1783933468.1681921;Attended;0
1783933468.1692574;random_time;7359
1783933468.7348137;left_wheel_steps;0
1783933468.7350209;right_wheel_steps;0
1783933469.227125;diff_time;963
1783933469.7348456;left_wheel_steps;0
1783933469.7350726;right_wheel_steps;0
1783933470.7348318;left_wheel_steps;0
1783933470.7350118;right_wheel_steps;0
1783933471.734981;left_wheel_steps;0
1783933471.7352166;right_wheel_steps;0
1783933472.7348342;left_wheel_steps;0
1783933472.735077;right_wheel_steps;0
1783933473.7348034;left_wheel_steps;0
1783933473.7350047;right_wheel_steps;0
1783933474.7348351;left_wheel_steps;0
1783933474.7350702;right_wheel_steps;0
1783933475.734801;left_wheel_steps;0
1783933475.73501;right_wheel_steps;0
1783933475.9924357;Attended;1
1783933475.9934986;random_time;13162
1783933476.7348127;left_wheel_steps;0
1783933476.7350173;right_wheel_steps;0
