timestamp_s;topic;value
1782990629.8733802;left_wheel_steps;0
1782990629.873687;right_wheel_steps;0
1782990630.8733504;left_wheel_steps;0
1782990630.8736293;right_wheel_steps;0
1782990631.5240235;frame;91
1782990631.8733916;left_wheel_steps;0
1782990631.873676;right_wheel_steps;0
1782990632.8733685;left_wheel_steps;0
1782990632.873609;right_wheel_steps;0
1782990633.3883207;tactil_izq;1
1782990633.3917634;op_manual_asistida;10
1782990633.5241227;frame;92
1782990633.588018;tactil_der;1
1782990633.5900347;op_manual_asistida;3
1782990633.8739188;left_wheel_steps;0
1782990633.8741398;right_wheel_steps;0
1782990634.8733616;left_wheel_steps;63
1782990634.8736072;right_wheel_steps;63
1782990635.5237312;frame;93
1782990635.8733563;left_wheel_steps;225
1782990635.8735943;right_wheel_steps;213
1782990636.8733473;left_wheel_steps;249
1782990636.8735921;right_wheel_steps;245
1782990637.524054;frame;94
1782990637.8733704;left_wheel_steps;252
1782990637.8736143;right_wheel_steps;253
1782990638.8733006;left_wheel_steps;242
1782990638.873498;right_wheel_steps;246
1782990639.5242586;frame;95
1782990639.8733647;left_wheel_steps;237
1782990639.8736408;right_wheel_steps;248
1782990640.388132;tactil_der;0
1782990640.3906837;op_manual_asistida;10
1782990640.4380624;tactil_izq;0
1782990640.4412143;op_manual_asistida;0
1782990640.873367;left_wheel_steps;234
1782990640.8736188;right_wheel_steps;225
1782990641.523847;frame;96
1782990641.8739576;left_wheel_steps;58
1782990641.8741794;right_wheel_steps;50
1782990642.2668495;Ejecucion;30
1782990642.2670531;control_grabacion;False
1782990642.8733153;left_wheel_steps;0
1782990642.8735268;right_wheel_steps;0
1782990643.8732696;left_wheel_steps;0
1782990643.8734777;right_wheel_steps;0
1782990644.8732965;left_wheel_steps;0
1782990644.8735106;right_wheel_steps;0
1782990645.8732939;left_wheel_steps;0
1782990645.8735278;right_wheel_steps;0
1782990646.873305;left_wheel_steps;0
1782990646.873512;right_wheel_steps;0
1782990647.7647028;name_movil;USU2
1782990647.765798;directorio_grabacion;USU2_0_2_2026_07_02-13_10_47
1782990647.8733082;left_wheel_steps;0
1782990647.8735173;right_wheel_steps;0
1782990648.8732414;left_wheel_steps;0
1782990648.8734448;right_wheel_steps;0
1782990649.873285;left_wheel_steps;0
1782990649.8734937;right_wheel_steps;0
1782990650.8733222;left_wheel_steps;0
1782990650.8735301;right_wheel_steps;0
1782990651.267441;tipo_exp;1
1782990651.2686098;directorio_grabacion;USU2_1_2_2026_07_02-13_10_51
1782990651.873239;left_wheel_steps;0
1782990651.8734381;right_wheel_steps;0
1782990652.873242;left_wheel_steps;0
1782990652.8734457;right_wheel_steps;0
1782990653.8733323;left_wheel_steps;0
1782990653.8735523;right_wheel_steps;0
1782990654.66444;diff_time;5000
1782990654.8733454;left_wheel_steps;0
1782990654.8735788;right_wheel_steps;0
1782990655.2218375;Attended;0
1782990655.2228403;random_time;6710
1782990655.8732805;left_wheel_steps;0
