timestamp_s;topic;value
1781176592.1271763;op_manual_asistida;0
1781176592.896771;pot_esp32;2
1781176592.8970785;left_wheel_steps;0
1781176592.8972533;right_wheel_steps;0
1781176593.8943422;left_wheel_steps;0
1781176593.8945732;right_wheel_steps;0
1781176594.8943498;left_wheel_steps;0
1781176594.8946087;right_wheel_steps;0
1781176595.8942256;left_wheel_steps;0
1781176595.8944743;right_wheel_steps;0
1781176596.8941963;left_wheel_steps;0
1781176596.8944578;right_wheel_steps;0
1781176597.8954294;pot_esp32;1
1781176597.8957279;left_wheel_steps;0
1781176597.8959537;right_wheel_steps;0
1781176598.8942332;pot_esp32;2
1781176598.8944778;left_wheel_steps;0
1781176598.8946376;right_wheel_steps;0
1781176599.894181;left_wheel_steps;0
1781176599.8943973;right_wheel_steps;0
1781176600.8942027;left_wheel_steps;0
1781176600.8944583;right_wheel_steps;0
1781176601.8941667;left_wheel_steps;0
1781176601.8944225;right_wheel_steps;0
1781176602.8941913;left_wheel_steps;0
1781176602.894438;right_wheel_steps;0
1781176603.894179;left_wheel_steps;0
1781176603.8944106;right_wheel_steps;0
1781176604.894189;left_wheel_steps;0
1781176604.8944085;right_wheel_steps;0
1781176605.894266;left_wheel_steps;0
1781176605.8944929;right_wheel_steps;0
1781176606.8942213;left_wheel_steps;0
1781176606.8944578;right_wheel_steps;0
1781176607.8941696;left_wheel_steps;0
1781176607.8943899;right_wheel_steps;0
1781176608.894197;left_wheel_steps;0
1781176608.8944252;right_wheel_steps;0
1781176609.8941543;left_wheel_steps;0
1781176609.8943744;right_wheel_steps;0
1781176610.8941553;left_wheel_steps;0
1781176610.8943818;right_wheel_steps;0
1781176611.8941934;left_wheel_steps;0
1781176611.8944166;right_wheel_steps;0
1781176612.8941958;left_wheel_steps;0
1781176612.8944218;right_wheel_steps;0
1781176613.8942287;left_wheel_steps;0
1781176613.8944507;right_wheel_steps;0
1781176614.8940952;left_wheel_steps;0
1781176614.894283;right_wheel_steps;0
1781176615.89417;left_wheel_steps;0
1781176615.8944085;right_wheel_steps;0
1781176616.8941529;left_wheel_steps;0
1781176616.894382;right_wheel_steps;0
1781176617.8942046;left_wheel_steps;0
1781176617.8944309;right_wheel_steps;0
1781176618.8942606;left_wheel_steps;0
1781176618.8944929;right_wheel_steps;0
1781176619.894094;left_wheel_steps;0
1781176619.8942873;right_wheel_steps;0
1781176620.894192;left_wheel_steps;0
1781176620.8944228;right_wheel_steps;0
1781176621.8941839;left_wheel_steps;0
1781176621.8944123;right_wheel_steps;0
1781176622.8941824;left_wheel_steps;0
1781176622.8944154;right_wheel_steps;0
1781176623.8942459;pot_esp32;3
1781176623.8944962;left_wheel_steps;0
1781176623.8946688;right_wheel_steps;0
1781176624.894198;pot_esp32;2
1781176624.894446;left_wheel_steps;0
1781176624.8946195;right_wheel_steps;0
1781176625.8941815;left_wheel_steps;0
1781176625.8944068;right_wheel_steps;0
1781176626.89422;left_wheel_steps;0
1781176626.8944526;right_wheel_steps;0
1781176627.8941965;left_wheel_steps;0
1781176627.8944273;right_wheel_steps;0
1781176628.8941798;left_wheel_steps;0
1781176628.8944118;right_wheel_steps;0
1781176629.8942041;left_wheel_steps;0
1781176629.894441;right_wheel_steps;0
1781176630.894184;left_wheel_steps;0
1781176630.8944268;right_wheel_steps;0
1781176631.8942432;left_wheel_steps;0
1781176631.894474;right_wheel_steps;0
1781176632.8942084;left_wheel_steps;0
1781176632.8944376;right_wheel_steps;0
1781176633.894185;left_wheel_steps;0
1781176633.8944182;right_wheel_steps;0
1781176634.8941767;left_wheel_steps;0
1781176634.8944058;right_wheel_steps;0
1781176635.8942134;left_wheel_steps;0
