timestamp_s;topic;value
1783929834.3927028;pot_esp32;0
1783929834.392944;left_wheel_steps;0
1783929834.3930674;right_wheel_steps;0
1783929834.9487998;tactil_izq;1
1783929834.9506695;op_manual_asistida;15
1783929835.39251;left_wheel_steps;0
1783929835.3927379;right_wheel_steps;0
1783929836.3791058;frame;28
1783929836.3922975;left_wheel_steps;-94
1783929836.3924897;right_wheel_steps;-72
1783929837.3925683;left_wheel_steps;-239
1783929837.3928168;right_wheel_steps;-212
1783929838.3788493;frame;29
1783929838.3924885;left_wheel_steps;-252
1783929838.3926718;right_wheel_steps;-218
1783929839.3924882;left_wheel_steps;-259
1783929839.3927298;right_wheel_steps;-216
1783929840.378774;frame;30
1783929840.3924932;left_wheel_steps;-264
1783929840.392659;right_wheel_steps;-195
1783929840.9987862;tactil_izq;0
1783929841.0004876;op_manual_asistida;0
1783929841.3925886;left_wheel_steps;-244
1783929841.392848;right_wheel_steps;-210
1783929842.3790112;frame;31
1783929842.392473;left_wheel_steps;40
1783929842.392648;right_wheel_steps;44
1783929843.3570323;Ejecucion;50
1783929843.3925347;left_wheel_steps;0
1783929843.3927796;right_wheel_steps;0
1783929844.3777254;frame;32
1783929844.3923833;left_wheel_steps;0
1783929844.3925712;right_wheel_steps;0
1783929845.3924596;left_wheel_steps;0
1783929845.3926632;right_wheel_steps;0
1783929846.3778837;frame;33
1783929846.3923693;left_wheel_steps;0
1783929846.392622;right_wheel_steps;0
1783929846.8571637;Ejecucion;4
1783929847.3925817;left_wheel_steps;0
1783929847.3928332;right_wheel_steps;0
1783929848.3777442;frame;34
1783929848.3923686;left_wheel_steps;0
1783929848.3925488;right_wheel_steps;0
1783929849.3498719;tactil_der;1
1783929849.350973;op_manual_asistida;17
1783929849.3925076;pot_esp32;8
1783929849.3927603;left_wheel_steps;0
1783929849.394739;op_manual_asistida;12
1783929849.3949943;right_wheel_steps;0
1783929850.379357;frame;35
1783929850.3925908;left_wheel_steps;3
1783929850.3927715;right_wheel_steps;16
1783929851.3925152;left_wheel_steps;120
1783929851.3927517;right_wheel_steps;185
1783929852.3790042;frame;36
1783929852.3924077;left_wheel_steps;192
1783929852.3925903;right_wheel_steps;253
1783929853.392552;left_wheel_steps;192
1783929853.3927953;right_wheel_steps;251
1783929854.3789606;frame;37
1783929854.3923001;left_wheel_steps;195
1783929854.3925164;right_wheel_steps;261
1783929855.3929605;left_wheel_steps;197
1783929855.3931797;right_wheel_steps;247
1783929856.3788774;frame;38
1783929856.3925347;left_wheel_steps;198
1783929856.39272;right_wheel_steps;255
1783929857.3924634;left_wheel_steps;195
1783929857.392694;right_wheel_steps;249
1783929857.7488248;tactil_der;0
1783929857.7513208;op_manual_asistida;0
1783929858.3776271;frame;39
1783929858.3923914;left_wheel_steps;164
1783929858.3925898;right_wheel_steps;228
1783929859.3924937;left_wheel_steps;1
1783929859.3926992;right_wheel_steps;3
1783929859.8570962;Ejecucion;50
1783929860.3776424;frame;40
1783929860.3922725;left_wheel_steps;0
1783929860.3924503;right_wheel_steps;0
1783929861.3925378;left_wheel_steps;0
1783929861.392766;right_wheel_steps;0
1783929862.3768356;frame;41
1783929862.392544;left_wheel_steps;0
1783929862.3927517;right_wheel_steps;0
1783929863.3923995;left_wheel_steps;0
1783929863.3925989;right_wheel_steps;0
1783929863.857114;Ejecucion;50
1783929864.377509;frame;42
1783929864.3921726;left_wheel_steps;0
1783929864.3923593;right_wheel_steps;0
1783929865.3925192;left_wheel_steps;0
1783929865.392732;right_wheel_steps;0
1783929866.377062;frame;43
1783929866.392434;left_wheel_steps;0
1783929866.3926375;right_wheel_steps;0
1783929867.3924658;left_wheel_steps;0
1783929867.3926811;right_wheel_steps;0
1783929867.8570848;Ejecucion;5
1783929868.3785172;frame;44
1783929868.3924646;pot_esp32;5
1783929868.3926802;left_wheel_steps;0
1783929868.3928084;right_wheel_steps;0
1783929869.1990988;tactil_der;1
1783929869.201108;op_manual_asistida;6
1783929869.3925767;pot_esp32;0
1783929869.3928719;left_wheel_steps;0
1783929869.3930566;right_wheel_steps;0
1783929869.394145;op_manual_asistida;17
1783929870.379352;frame;45
1783929870.3923182;left_wheel_steps;-10
1783929870.3925335;right_wheel_steps;-22
1783929871.392643;left_wheel_steps;-152
1783929871.392902;right_wheel_steps;-191
1783929871.9987614;tactil_der;0
1783929872.0008097;op_manual_asistida;0
1783929872.3808174;frame;46
1783929872.392604;left_wheel_steps;-204
1783929872.3928106;right_wheel_steps;-264
1783929872.9998503;tactil_der;1
1783929873.0010424;op_manual_asistida;17
1783929873.3925478;left_wheel_steps;-34
1783929873.3928013;right_wheel_steps;51
1783929874.3790016;frame;47
1783929874.3924665;left_wheel_steps;-63
1783929874.3926764;right_wheel_steps;-89
1783929875.392714;left_wheel_steps;-200
1783929875.3929482;right_wheel_steps;-253
1783929876.378863;frame;48
1783929876.39244;left_wheel_steps;-208
1783929876.3926022;right_wheel_steps;-262
1783929877.392548;left_wheel_steps;-209
1783929877.3927975;right_wheel_steps;-268
1783929878.3777602;frame;49
1783929878.3923788;left_wheel_steps;-202
1783929878.3927069;right_wheel_steps;-288
1783929879.1490188;tactil_der;0
1783929879.1511877;op_manual_asistida;0
1783929879.3925908;left_wheel_steps;-196
1783929879.3928485;right_wheel_steps;-263
1783929880.3778698;frame;50
1783929880.392359;left_wheel_steps;-75
1783929880.392542;right_wheel_steps;-88
1783929881.3924878;left_wheel_steps;0
1783929881.3927095;right_wheel_steps;0
1783929882.3571467;Ejecucion;50
1783929882.376481;frame;51
1783929882.3925352;left_wheel_steps;0
1783929882.3927634;right_wheel_steps;0
1783929883.3925552;left_wheel_steps;0
1783929883.392833;right_wheel_steps;0
1783929884.3571978;Ejecucion;6
1783929884.3760002;frame;52
1783929884.3925097;left_wheel_steps;0
1783929884.3927047;right_wheel_steps;0
1783929885.3925924;pot_esp32;5
1783929885.3928385;left_wheel_steps;0
1783929885.3945682;right_wheel_steps;0
1783929886.198797;tactil_izq;1
1783929886.2007976;op_manual_asistida;9
1783929886.2489555;tactil_der;1
1783929886.2508404;op_manual_asistida;0
1783929886.3776042;frame;53
1783929886.3926039;pot_esp32;8
1783929886.3928401;left_wheel_steps;0
1783929886.3929672;right_wheel_steps;0
1783929886.3938007;op_manual_asistida;3
1783929887.3925028;left_wheel_steps;1
1783929887.3927543;right_wheel_steps;5
1783929888.3789217;frame;54
1783929888.3924112;left_wheel_steps;119
1783929888.3925807;right_wheel_steps;131
1783929889.3928893;left_wheel_steps;214
1783929889.393113;right_wheel_steps;218
1783929890.3792913;frame;55
1783929890.392373;left_wheel_steps;227
1783929890.3925626;right_wheel_steps;227
1783929890.4490278;tactil_izq;0
1783929890.451105;op_manual_asistida;12
1783929890.5489323;tactil_der;0
1783929890.5506904;op_manual_asistida;0
1783929891.392558;left_wheel_steps;189
1783929891.392775;right_wheel_steps;212
1783929892.3789182;frame;56
1783929892.3925412;left_wheel_steps;15
1783929892.3927107;right_wheel_steps;22
1783929893.3925326;left_wheel_steps;0
1783929893.3927624;right_wheel_steps;0
1783929894.3785226;frame;57
1783929894.3921666;left_wheel_steps;0
1783929894.3923752;right_wheel_steps;0
1783929894.8589022;Ejecucion;50
1783929895.3925958;left_wheel_steps;0
1783929895.3928416;right_wheel_steps;0
1783929896.3777502;frame;58
1783929896.392548;left_wheel_steps;0
1783929896.3927245;right_wheel_steps;0
1783929896.8570774;Ejecucion;7
1783929897.3925402;left_wheel_steps;0
1783929897.3927512;right_wheel_steps;0
1783929897.5988271;tactil_izq;1
1783929897.6010962;op_manual_asistida;10
1783929897.6987672;tactil_der;1
1783929897.7005942;op_manual_asistida;3
1783929898.3821824;frame;59
1783929898.3923993;left_wheel_steps;5
1783929898.392582;right_wheel_steps;0
1783929899.3925235;left_wheel_steps;121
1783929899.3927414;right_wheel_steps;99
1783929900.3772218;frame;60
1783929900.3924315;left_wheel_steps;230
1783929900.392705;right_wheel_steps;226
1783929901.392785;left_wheel_steps;234
1783929901.3930166;right_wheel_steps;234
1783929901.6494741;tactil_izq;0
1783929901.6543713;op_manual_asistida;12
1783929901.7496266;tactil_der;0
1783929901.7516036;op_manual_asistida;0
1783929902.385453;frame;61
1783929902.3987007;left_wheel_steps;191
1783929902.4043987;right_wheel_steps;200
1783929903.3927379;left_wheel_steps;13
1783929903.3929715;right_wheel_steps;20
1783929903.8570426;Ejecucion;50
1783929904.3785622;frame;62
1783929904.392408;left_wheel_steps;0
1783929904.3926864;right_wheel_steps;0
1783929905.3924031;left_wheel_steps;0
1783929905.3926222;right_wheel_steps;0
1783929906.3571935;Ejecucion;8
1783929906.3775814;frame;63
1783929906.3924046;left_wheel_steps;0
1783929906.3926313;right_wheel_steps;0
1783929906.8988416;tactil_izq;1
1783929906.8990893;tactil_der;1
1783929906.901613;op_manual_asistida;10
1783929906.9044423;op_manual_asistida;3
1783929907.3925707;left_wheel_steps;0
1783929907.3928275;right_wheel_steps;0
1783929908.2989376;tactil_izq;0
1783929908.3010244;op_manual_asistida;12
1783929908.3778057;frame;64
1783929908.3923087;left_wheel_steps;50
1783929908.3925028;right_wheel_steps;47
1783929908.549229;tactil_der;0
1783929908.5521533;op_manual_asistida;0
1783929909.392504;left_wheel_steps;91
1783929909.3927252;right_wheel_steps;92
1783929910.149132;tactil_izq;1
1783929910.15181;op_manual_asistida;10
1783929910.3488262;tactil_der;1
1783929910.3508027;op_manual_asistida;3
1783929910.3770883;frame;65
1783929910.3925414;pot_esp32;0
1783929910.3928201;left_wheel_steps;0
1783929910.3929875;right_wheel_steps;0
1783929910.3953915;op_manual_asistida;5
1783929911.3925273;left_wheel_steps;7
1783929911.3927715;right_wheel_steps;-7
1783929912.379088;frame;66
1783929912.3927028;left_wheel_steps;-123
1783929912.3928733;right_wheel_steps;-134
1783929913.3926272;left_wheel_steps;-197
1783929913.3929057;right_wheel_steps;-201
1783929914.3789597;frame;67
1783929914.3927495;left_wheel_steps;-200
1783929914.3929486;right_wheel_steps;-197
1783929915.392828;left_wheel_steps;-201
1783929915.3930376;right_wheel_steps;-202
1783929916.377598;frame;68
1783929916.392432;left_wheel_steps;-205
1783929916.39261;right_wheel_steps;-205
1783929917.3925037;left_wheel_steps;-198
1783929917.3927166;right_wheel_steps;-202
1783929917.9988532;tactil_izq;0
1783929918.001874;op_manual_asistida;17
1783929918.0988743;tactil_der;0
1783929918.1004276;op_manual_asistida;0
1783929918.3789127;frame;69
1783929918.39271;left_wheel_steps;-191
1783929918.3929405;right_wheel_steps;-202
1783929919.3925786;left_wheel_steps;49
1783929919.3928473;right_wheel_steps;49
1783929919.8570728;Ejecucion;50
1783929920.3777347;frame;70
1783929920.3927348;left_wheel_steps;0
1783929920.3929367;right_wheel_steps;0
1783929921.3925495;left_wheel_steps;0
1783929921.392779;right_wheel_steps;0
1783929921.8592727;Ejecucion;9
1783929922.3776963;frame;71
1783929922.3924432;left_wheel_steps;0
1783929922.392639;right_wheel_steps;0
1783929923.3925042;left_wheel_steps;0
1783929923.3927453;right_wheel_steps;0
1783929924.3779168;frame;72
1783929924.392311;pot_esp32;2
1783929924.3925188;left_wheel_steps;0
1783929924.392643;right_wheel_steps;0
1783929925.048783;tactil_izq;1
1783929925.0509522;op_manual_asistida;9
1783929925.3926065;pot_esp32;1
1783929925.392895;left_wheel_steps;0
1783929925.3930871;right_wheel_steps;0
1783929925.394218;op_manual_asistida;15
1783929926.378024;frame;73
1783929926.3926175;left_wheel_steps;-30
1783929926.392804;right_wheel_steps;-24
1783929926.748812;tactil_izq;0
1783929926.7507503;op_manual_asistida;0
1783929927.3928385;left_wheel_steps;-156
1783929927.3930728;right_wheel_steps;-153
1783929928.1488254;tactil_izq;1
1783929928.1506875;op_manual_asistida;15
1783929928.3779895;frame;74
1783929928.3923497;left_wheel_steps;7
1783929928.3926249;right_wheel_steps;12
1783929928.398784;tactil_izq;0
