timestamp_s;topic;value
1783416747.728665;pot_esp32;0
1783416747.7289793;left_wheel_steps;3
1783416747.72914;right_wheel_steps;1
1783416747.9070532;tactil_izq;1
1783416748.0570583;tactil_der;1
1783416748.0586998;op_manual_asistida;5
1783416748.7287319;left_wheel_steps;0
1783416748.729007;right_wheel_steps;1
1783416749.7286823;left_wheel_steps;-120
1783416749.7289145;right_wheel_steps;-152
1783416750.7286787;left_wheel_steps;-186
1783416750.7289333;right_wheel_steps;-212
1783416751.0070689;tactil_der;0
1783416751.0104833;op_manual_asistida;15
1783416751.7286513;left_wheel_steps;-196
1783416751.728883;right_wheel_steps;-162
1783416752.10705;tactil_der;1
1783416752.1086423;op_manual_asistida;5
1783416752.4070451;tactil_izq;0
1783416752.4086416;op_manual_asistida;17
1783416752.5071547;tactil_der;0
1783416752.5088167;op_manual_asistida;0
1783416752.7286015;left_wheel_steps;-177
1783416752.7288256;right_wheel_steps;-184
1783416753.7285461;left_wheel_steps;-46
1783416753.7287648;right_wheel_steps;46
1783416754.7286198;left_wheel_steps;0
1783416754.7288756;right_wheel_steps;0
1783416755.7286158;left_wheel_steps;0
1783416755.728882;right_wheel_steps;0
1783416756.7285821;left_wheel_steps;0
1783416756.728845;right_wheel_steps;0
1783416757.7286384;left_wheel_steps;0
1783416757.7288902;right_wheel_steps;0
1783416758.7287335;left_wheel_steps;0
1783416758.728975;right_wheel_steps;0
1783416759.728678;left_wheel_steps;0
1783416759.728912;right_wheel_steps;0
1783416760.7287526;left_wheel_steps;0
1783416760.7290092;right_wheel_steps;0
1783416761.7287421;left_wheel_steps;0
1783416761.7289946;right_wheel_steps;0
1783416762.728731;left_wheel_steps;0
1783416762.729;right_wheel_steps;0
1783416763.0570116;name_movil;SUJ2
1783416763.0611317;directorio_grabacion;SUJ2_0_2_2026_07_07-11_32_43
1783416763.728755;left_wheel_steps;0
1783416763.7290099;right_wheel_steps;0
1783416764.7285464;left_wheel_steps;0
1783416764.7288585;right_wheel_steps;0
1783416765.7289639;left_wheel_steps;0
1783416765.7292058;right_wheel_steps;0
1783416766.5599632;tipo_exp;0
1783416766.5602088;directorio_grabacion;SUJ2_0_2_2026_07_07-11_32_46
1783416766.7286015;left_wheel_steps;0
1783416766.7288406;right_wheel_steps;0
1783416767.728619;left_wheel_steps;0
1783416767.728864;right_wheel_steps;0
1783416768.7285936;left_wheel_steps;0
1783416768.7288635;right_wheel_steps;0
1783416769.728583;left_wheel_steps;0
1783416769.728824;right_wheel_steps;0
1783416770.7285764;left_wheel_steps;0
1783416770.7288406;right_wheel_steps;0
1783416771.7286074;left_wheel_steps;0
1783416771.728863;right_wheel_steps;0
1783416772.5594435;modo_exp;2
1783416772.5597234;directorio_grabacion;SUJ2_0_2_2026_07_07-11_32_52
1783416772.7285886;left_wheel_steps;0
1783416772.728828;right_wheel_steps;0
1783416773.7286005;left_wheel_steps;0
1783416773.7288506;right_wheel_steps;0
1783416774.7285762;left_wheel_steps;0
1783416774.7288299;right_wheel_steps;0
1783416775.7286162;left_wheel_steps;0
1783416775.728869;right_wheel_steps;0
1783416776.7286105;left_wheel_steps;0
1783416776.7288601;right_wheel_steps;0
1783416777.7284336;left_wheel_steps;0
1783416777.728634;right_wheel_steps;0
1783416778.5569706;Ejecucion;0
1783416778.7286007;left_wheel_steps;0
1783416778.7288532;right_wheel_steps;0
1783416779.728591;left_wheel_steps;0
1783416779.7288494;right_wheel_steps;0
1783416780.7288172;left_wheel_steps;0
1783416780.729055;right_wheel_steps;0
1783416781.7285976;left_wheel_steps;0
1783416781.7288566;right_wheel_steps;0
1783416782.7285771;left_wheel_steps;0
1783416782.7288437;right_wheel_steps;0
1783416783.0593417;Ejecucion;20
1783416783.059557;control_grabacion;True
1783416783.5988333;frame;1
1783416783.72836;left_wheel_steps;0
1783416783.728527;right_wheel_steps;0
1783416784.3572407;tactil_izq;1
1783416784.3590693;op_manual_asistida;15
1783416784.4571028;tactil_der;1
1783416784.45874;op_manual_asistida;5
1783416784.7286158;left_wheel_steps;0
1783416784.7288568;right_wheel_steps;0
1783416785.6011674;frame;2
1783416785.7288039;left_wheel_steps;-30
1783416785.7290695;right_wheel_steps;-41
1783416786.728673;left_wheel_steps;-175
1783416786.7289405;right_wheel_steps;-177
1783416787.6006453;frame;3
1783416787.7286623;left_wheel_steps;-192
1783416787.728908;right_wheel_steps;-185
1783416788.7286844;left_wheel_steps;-195
1783416788.7289264;right_wheel_steps;-190
1783416789.6011913;frame;4
1783416789.7286348;left_wheel_steps;-193
1783416789.7288673;right_wheel_steps;-193
1783416790.7286053;left_wheel_steps;-192
1783416790.7288687;right_wheel_steps;-192
1783416791.600626;frame;5
1783416791.728638;left_wheel_steps;-191
1783416791.728878;right_wheel_steps;-195
1783416792.7287252;left_wheel_steps;-190
1783416792.728981;right_wheel_steps;-190
1783416793.4073753;tactil_izq;0
1783416793.4075916;tactil_der;0
1783416793.40938;op_manual_asistida;17
1783416793.41184;op_manual_asistida;0
1783416793.599359;frame;6
1783416793.728627;left_wheel_steps;-190
1783416793.7288492;right_wheel_steps;-198
1783416794.7286108;left_wheel_steps;-97
1783416794.7288566;right_wheel_steps;-103
1783416795.5987425;frame;7
1783416795.728933;left_wheel_steps;0
1783416795.7291563;right_wheel_steps;0
1783416796.056911;Ejecucion;50
1783416796.7289867;left_wheel_steps;0
1783416796.7291892;right_wheel_steps;0
1783416797.5991974;frame;8
1783416797.7285745;left_wheel_steps;0
1783416797.728773;right_wheel_steps;0
1783416798.7286317;left_wheel_steps;0
1783416798.7288826;right_wheel_steps;0
1783416799.5591047;Ejecucion;1
1783416799.5990157;frame;9
1783416799.7286718;left_wheel_steps;0
1783416799.7289248;right_wheel_steps;0
1783416800.7286627;left_wheel_steps;0
1783416800.7289236;right_wheel_steps;0
1783416801.1073697;tactil_izq;1
1783416801.1090758;op_manual_asistida;15
1783416801.5073402;tactil_der;1
1783416801.50933;op_manual_asistida;5
1783416801.5990314;frame;10
1783416801.7287025;pot_esp32;8
1783416801.7289734;left_wheel_steps;0
1783416801.7291064;right_wheel_steps;0
1783416801.7299314;op_manual_asistida;3
1783416802.7286465;left_wheel_steps;30
1783416802.728885;right_wheel_steps;28
1783416803.6006343;frame;11
1783416803.728658;left_wheel_steps;192
1783416803.728896;right_wheel_steps;187
1783416804.728702;left_wheel_steps;251
1783416804.7289321;right_wheel_steps;256
1783416805.6009786;frame;12
1783416805.7286294;left_wheel_steps;257
1783416805.7288868;right_wheel_steps;258
1783416806.7286375;left_wheel_steps;248
1783416806.728912;right_wheel_steps;251
1783416807.5995214;frame;13
1783416807.7285647;left_wheel_steps;245
1783416807.7288222;right_wheel_steps;249
1783416808.7286644;left_wheel_steps;258
