timestamp_s;topic;value
1783418667.7284458;left_wheel_steps;0
1783418667.72868;right_wheel_steps;0
1783418668.728571;left_wheel_steps;0
1783418668.7288048;right_wheel_steps;0
1783418669.728603;left_wheel_steps;0
1783418669.7288609;right_wheel_steps;0
1783418670.7286165;left_wheel_steps;0
1783418670.7288501;right_wheel_steps;0
1783418671.728574;left_wheel_steps;0
1783418671.728812;right_wheel_steps;0
1783418672.7285652;left_wheel_steps;0
1783418672.7287767;right_wheel_steps;0
1783418673.7285967;left_wheel_steps;0
1783418673.7288334;right_wheel_steps;0
1783418674.7286127;left_wheel_steps;0
1783418674.728858;right_wheel_steps;0
1783418675.7285628;left_wheel_steps;0
1783418675.7287693;right_wheel_steps;0
1783418676.7285976;left_wheel_steps;0
1783418676.7288656;right_wheel_steps;0
1783418677.728598;left_wheel_steps;0
1783418677.7288785;right_wheel_steps;0
1783418678.7285995;left_wheel_steps;0
1783418678.7288623;right_wheel_steps;0
1783418679.7285662;left_wheel_steps;0
1783418679.7288167;right_wheel_steps;0
1783418680.728592;left_wheel_steps;0
1783418680.7288094;right_wheel_steps;0
1783418681.7286181;left_wheel_steps;0
1783418681.7288747;right_wheel_steps;0
1783418682.7286165;left_wheel_steps;0
1783418682.7288826;right_wheel_steps;0
1783418683.7285762;left_wheel_steps;0
1783418683.7288394;right_wheel_steps;0
1783418684.7286031;left_wheel_steps;0
1783418684.7288713;right_wheel_steps;0
1783418685.7285957;left_wheel_steps;0
1783418685.7288845;right_wheel_steps;0
1783418686.7285976;left_wheel_steps;0
1783418686.7288678;right_wheel_steps;0
1783418687.7286031;left_wheel_steps;0
1783418687.728877;right_wheel_steps;0
1783418688.728582;left_wheel_steps;0
1783418688.728844;right_wheel_steps;0
1783418689.7286007;left_wheel_steps;0
1783418689.7288709;right_wheel_steps;0
1783418690.7286162;left_wheel_steps;0
1783418690.7288787;right_wheel_steps;0
1783418691.7285743;left_wheel_steps;0
1783418691.7288244;right_wheel_steps;0
1783418692.7285745;left_wheel_steps;0
1783418692.7288446;right_wheel_steps;0
1783418693.7286067;left_wheel_steps;0
1783418693.7288687;right_wheel_steps;0
1783418694.7286398;left_wheel_steps;0
1783418694.7289083;right_wheel_steps;0
1783418695.7285714;left_wheel_steps;0
1783418695.72884;right_wheel_steps;0
1783418696.728603;left_wheel_steps;0
1783418696.728846;right_wheel_steps;0
1783418697.7284472;left_wheel_steps;0
1783418697.7286541;right_wheel_steps;0
1783418698.7286098;left_wheel_steps;0
1783418698.7288606;right_wheel_steps;0
1783418699.7285652;left_wheel_steps;0
1783418699.7287617;right_wheel_steps;0
1783418700.728592;left_wheel_steps;0
1783418700.7288396;right_wheel_steps;0
1783418701.7285872;left_wheel_steps;0
1783418701.7287736;right_wheel_steps;0
1783418702.7286072;left_wheel_steps;0
1783418702.7288496;right_wheel_steps;0
1783418703.7285542;left_wheel_steps;0
1783418703.7287617;right_wheel_steps;0
1783418704.7285993;left_wheel_steps;0
1783418704.7288294;right_wheel_steps;0
1783418705.7285712;left_wheel_steps;0
1783418705.7288039;right_wheel_steps;0
1783418706.7285256;left_wheel_steps;0
1783418706.7287276;right_wheel_steps;0
1783418707.7286158;left_wheel_steps;0
1783418707.728855;right_wheel_steps;0
1783418708.7286444;left_wheel_steps;0
1783418708.7288775;right_wheel_steps;0
1783418709.7286487;left_wheel_steps;0
1783418709.7288888;right_wheel_steps;0
1783418710.7288163;left_wheel_steps;0
1783418710.7290535;right_wheel_steps;0
1783418711.7286732;left_wheel_steps;0
1783418711.728936;right_wheel_steps;0
1783418712.7286222;left_wheel_steps;0
1783418712.7288885;right_wheel_steps;0
1783418713.7286122;left_wheel_steps;0
1783418713.7288687;right_wheel_steps;0
1783418714.7286518;left_wheel_steps;0
1783418714.7289202;right_wheel_steps;0
1783418715.7285929;left_wheel_steps;0
1783418715.7288456;right_wheel_steps;0
1783418716.7286046;left_wheel_steps;0
1783418716.728843;right_wheel_steps;0
1783418717.7286248;left_wheel_steps;0
1783418717.7288678;right_wheel_steps;0
1783418718.728702;left_wheel_steps;0
1783418718.7289858;right_wheel_steps;0
1783418719.7285872;left_wheel_steps;0
1783418719.7288463;right_wheel_steps;0
1783418720.7285798;left_wheel_steps;0
1783418720.728837;right_wheel_steps;0
1783418721.7285793;left_wheel_steps;0
1783418721.7288387;right_wheel_steps;0
1783418722.7286646;left_wheel_steps;0
1783418722.7289205;right_wheel_steps;0
1783418723.7285726;left_wheel_steps;0
1783418723.7288246;right_wheel_steps;0
1783418724.7285933;left_wheel_steps;0
1783418724.7288468;right_wheel_steps;0
1783418725.7285469;left_wheel_steps;0
1783418725.7287729;right_wheel_steps;0
1783418726.728596;left_wheel_steps;0
1783418726.7288358;right_wheel_steps;0
1783418727.7284245;left_wheel_steps;0
1783418727.7286642;right_wheel_steps;0
1783418728.7285683;left_wheel_steps;0
1783418728.7288141;right_wheel_steps;0
1783418729.7286077;left_wheel_steps;0
1783418729.728867;right_wheel_steps;0
1783418730.7286053;left_wheel_steps;0
1783418730.728865;right_wheel_steps;0
1783418731.7285697;left_wheel_steps;0
1783418731.7288191;right_wheel_steps;0
1783418732.728571;left_wheel_steps;0
1783418732.7288256;right_wheel_steps;0
1783418733.7286136;left_wheel_steps;0
1783418733.7288692;right_wheel_steps;0
1783418734.728634;left_wheel_steps;0
1783418734.7288988;right_wheel_steps;0
1783418735.7285771;left_wheel_steps;0
1783418735.7288196;right_wheel_steps;0
1783418736.7286062;left_wheel_steps;0
1783418736.7288625;right_wheel_steps;0
1783418737.7285998;left_wheel_steps;0
1783418737.7288637;right_wheel_steps;0
1783418738.7286093;left_wheel_steps;0
1783418738.7288632;right_wheel_steps;0
1783418739.7285852;left_wheel_steps;0
1783418739.728837;right_wheel_steps;0
1783418740.728567;left_wheel_steps;0
1783418740.7288308;right_wheel_steps;0
1783418741.728613;left_wheel_steps;0
1783418741.728863;right_wheel_steps;0
1783418742.7286232;left_wheel_steps;0
1783418742.7288961;right_wheel_steps;0
1783418743.7285407;left_wheel_steps;0
1783418743.728744;right_wheel_steps;0
1783418744.7286065;left_wheel_steps;0
1783418744.7288702;right_wheel_steps;0
1783418745.7286074;left_wheel_steps;0
1783418745.7288704;right_wheel_steps;0
1783418746.7287312;left_wheel_steps;0
1783418746.7289748;right_wheel_steps;0
1783418747.7286348;left_wheel_steps;0
1783418747.728883;right_wheel_steps;0
1783418748.7286265;left_wheel_steps;0
1783418748.7289045;right_wheel_steps;0
1783418749.7286797;left_wheel_steps;0
1783418749.7289407;right_wheel_steps;0
1783418750.7286217;left_wheel_steps;0
1783418750.7288835;right_wheel_steps;0
1783418751.728543;left_wheel_steps;0
1783418751.728767;right_wheel_steps;0
1783418752.7285671;left_wheel_steps;0
1783418752.7288258;right_wheel_steps;0
1783418753.7286131;left_wheel_steps;0
1783418753.728883;right_wheel_steps;0
1783418754.7286339;left_wheel_steps;0
1783418754.7289069;right_wheel_steps;0
1783418755.7285228;left_wheel_steps;0
1783418755.7287483;right_wheel_steps;0
1783418756.7285967;left_wheel_steps;0
1783418756.728862;right_wheel_steps;0
1783418757.7285395;left_wheel_steps;0
1783418757.728766;right_wheel_steps;0
1783418758.7285945;left_wheel_steps;0
1783418758.7288573;right_wheel_steps;0
1783418759.7286005;left_wheel_steps;0
1783418759.7288604;right_wheel_steps;0
1783418760.7285995;left_wheel_steps;0
1783418760.7288742;right_wheel_steps;0
1783418761.728604;left_wheel_steps;0
1783418761.728863;right_wheel_steps;0
1783418762.7286034;left_wheel_steps;0
1783418762.7288706;right_wheel_steps;0
1783418763.7285597;left_wheel_steps;0
1783418763.7287798;right_wheel_steps;0
1783418764.7285936;left_wheel_steps;0
1783418764.7288258;right_wheel_steps;0
1783418765.7286174;left_wheel_steps;0
1783418765.728885;right_wheel_steps;0
1783418766.7286222;left_wheel_steps;0
1783418766.7288935;right_wheel_steps;0
1783418767.7285945;left_wheel_steps;0
1783418767.7288568;right_wheel_steps;0
1783418768.728597;left_wheel_steps;0
1783418768.7288628;right_wheel_steps;0
1783418769.7286317;left_wheel_steps;0
1783418769.7289114;right_wheel_steps;0
1783418770.728656;left_wheel_steps;0
1783418770.7289202;right_wheel_steps;0
1783418771.7286108;left_wheel_steps;0
1783418771.7288663;right_wheel_steps;0
1783418772.7286065;left_wheel_steps;0
1783418772.7288609;right_wheel_steps;0
1783418773.728585;left_wheel_steps;0
1783418773.728848;right_wheel_steps;0
1783418774.728633;left_wheel_steps;0
1783418774.7289007;right_wheel_steps;0
1783418775.7285311;left_wheel_steps;0
1783418775.7287562;right_wheel_steps;0
1783418776.728602;left_wheel_steps;0
1783418776.7288585;right_wheel_steps;0
1783418777.7285905;left_wheel_steps;0
1783418777.728842;right_wheel_steps;0
1783418778.7286036;left_wheel_steps;0
1783418778.7288613;right_wheel_steps;0
1783418779.7285707;left_wheel_steps;0
1783418779.7288084;right_wheel_steps;0
1783418780.728623;left_wheel_steps;0
1783418780.7288697;right_wheel_steps;0
1783418781.7286115;left_wheel_steps;0
1783418781.7288733;right_wheel_steps;0
1783418782.7286072;left_wheel_steps;0
1783418782.728869;right_wheel_steps;0
1783418783.7285886;left_wheel_steps;0
1783418783.728836;right_wheel_steps;0
1783418784.7286074;left_wheel_steps;0
1783418784.7288857;right_wheel_steps;0
1783418785.7286332;left_wheel_steps;0
1783418785.728866;right_wheel_steps;0
1783418786.7286193;left_wheel_steps;0
1783418786.7288692;right_wheel_steps;0
1783418787.7286355;left_wheel_steps;0
1783418787.7288923;right_wheel_steps;0
1783418788.728668;left_wheel_steps;0
1783418788.7289166;right_wheel_steps;0
1783418789.7287161;left_wheel_steps;0
1783418789.7289767;right_wheel_steps;0
1783418790.7286642;left_wheel_steps;0
1783418790.7289433;right_wheel_steps;0
1783418791.728611;left_wheel_steps;0
1783418791.7288678;right_wheel_steps;0
1783418792.7286537;left_wheel_steps;0
1783418792.7289417;right_wheel_steps;0
1783418793.7287397;left_wheel_steps;0
1783418793.7289758;right_wheel_steps;0
1783418794.7286892;left_wheel_steps;0
1783418794.7288954;right_wheel_steps;0
1783418795.7289436;left_wheel_steps;0
1783418795.729213;right_wheel_steps;0
1783418796.7286134;left_wheel_steps;0
1783418796.7289286;right_wheel_steps;0
1783418797.728586;left_wheel_steps;0
1783418797.728898;right_wheel_steps;0
1783418798.7286046;left_wheel_steps;0
1783418798.7288454;right_wheel_steps;0
1783418799.7285688;left_wheel_steps;0
1783418799.7287767;right_wheel_steps;0
1783418800.7285812;left_wheel_steps;0
1783418800.7288396;right_wheel_steps;0
1783418801.728595;left_wheel_steps;0
1783418801.728864;right_wheel_steps;0
1783418802.7286155;left_wheel_steps;0
1783418802.7288601;right_wheel_steps;0
1783418803.7285826;left_wheel_steps;0
1783418803.7288218;right_wheel_steps;0
1783418804.728582;left_wheel_steps;0
1783418804.728822;right_wheel_steps;0
1783418805.7285876;left_wheel_steps;0
1783418805.7288315;right_wheel_steps;0
1783418806.728593;left_wheel_steps;0
1783418806.728803;right_wheel_steps;0
1783418807.7285883;left_wheel_steps;0
1783418807.7288127;right_wheel_steps;0
1783418808.7286086;left_wheel_steps;0
1783418808.7288656;right_wheel_steps;0
1783418809.7286093;left_wheel_steps;0
1783418809.7288694;right_wheel_steps;0
1783418810.7286303;left_wheel_steps;0
1783418810.7288902;right_wheel_steps;0
1783418811.7286296;pot_esp32;7
1783418811.7289085;left_wheel_steps;0
1783418811.7302904;right_wheel_steps;0
1783418812.728658;pot_esp32;8
1783418812.7289286;left_wheel_steps;0
1783418812.72908;right_wheel_steps;0
1783418813.7285995;left_wheel_steps;0
1783418813.728832;right_wheel_steps;0
1783418814.7286525;left_wheel_steps;0
1783418814.7289;right_wheel_steps;0
1783418815.7285752;left_wheel_steps;0
1783418815.7288153;right_wheel_steps;0
1783418816.7285933;left_wheel_steps;0
1783418816.7288587;right_wheel_steps;0
1783418817.7284622;left_wheel_steps;0
1783418817.728664;right_wheel_steps;0
1783418818.7286057;left_wheel_steps;0
1783418818.7288556;right_wheel_steps;0
1783418819.7286148;left_wheel_steps;0
1783418819.728855;right_wheel_steps;0
1783418820.7285922;left_wheel_steps;0
1783418820.7288206;right_wheel_steps;0
1783418821.7286131;left_wheel_steps;0
1783418821.7288542;right_wheel_steps;0
1783418822.7286212;left_wheel_steps;0
1783418822.728932;right_wheel_steps;0
1783418823.7285445;left_wheel_steps;0
1783418823.7287607;right_wheel_steps;0
1783418824.728588;left_wheel_steps;0
1783418824.7288568;right_wheel_steps;0
1783418825.7285438;left_wheel_steps;0
1783418825.7287307;right_wheel_steps;0
1783418826.7286258;left_wheel_steps;0
1783418826.7288597;right_wheel_steps;0
1783418827.7285726;left_wheel_steps;0
1783418827.7287676;right_wheel_steps;0
1783418828.7287116;left_wheel_steps;0
1783418828.7289677;right_wheel_steps;0
1783418829.7286305;left_wheel_steps;0
1783418829.7288995;right_wheel_steps;0
1783418830.728627;left_wheel_steps;0
1783418830.728891;right_wheel_steps;0
1783418831.7286272;left_wheel_steps;0
1783418831.7288957;right_wheel_steps;0
1783418832.7286918;left_wheel_steps;0
1783418832.7289808;right_wheel_steps;0
1783418833.728589;left_wheel_steps;0
1783418833.7288518;right_wheel_steps;0
1783418834.7286398;left_wheel_steps;0
1783418834.7288976;right_wheel_steps;0
1783418835.7285972;left_wheel_steps;0
1783418835.7288573;right_wheel_steps;0
1783418836.7285903;left_wheel_steps;0
1783418836.7288382;right_wheel_steps;0
1783418837.7286336;left_wheel_steps;0
1783418837.7288768;right_wheel_steps;0
1783418838.7286446;left_wheel_steps;0
1783418838.7289774;right_wheel_steps;0
1783418839.7286031;left_wheel_steps;0
1783418839.7289264;right_wheel_steps;0
1783418840.7285972;left_wheel_steps;0
1783418840.7289155;right_wheel_steps;0
1783418841.728607;left_wheel_steps;0
1783418841.728848;right_wheel_steps;0
1783418842.7286055;left_wheel_steps;0
1783418842.7288542;right_wheel_steps;0
1783418843.7286143;left_wheel_steps;0
1783418843.728853;right_wheel_steps;0
1783418844.7286181;left_wheel_steps;0
1783418844.7288802;right_wheel_steps;0
1783418845.728571;left_wheel_steps;0
1783418845.7288291;right_wheel_steps;0
1783418846.7286193;left_wheel_steps;0
1783418846.72888;right_wheel_steps;0
1783418847.7285182;left_wheel_steps;0
1783418847.7287385;right_wheel_steps;0
1783418848.7285829;left_wheel_steps;0
1783418848.7287998;right_wheel_steps;0
1783418849.728627;left_wheel_steps;0
1783418849.7288833;right_wheel_steps;0
1783418850.7286181;left_wheel_steps;0
1783418850.7288795;right_wheel_steps;0
1783418851.7285814;left_wheel_steps;0
1783418851.7288451;right_wheel_steps;0
1783418852.728584;left_wheel_steps;0
1783418852.7288518;right_wheel_steps;0
1783418853.7285852;left_wheel_steps;0
1783418853.728914;right_wheel_steps;0
1783418854.7286286;left_wheel_steps;0
1783418854.7288778;right_wheel_steps;0
1783418855.728597;left_wheel_steps;0
1783418855.7288535;right_wheel_steps;0
1783418856.728601;left_wheel_steps;0
1783418856.7288704;right_wheel_steps;0
1783418857.7285788;left_wheel_steps;0
1783418857.7288396;right_wheel_steps;0
1783418858.7285976;left_wheel_steps;0
1783418858.7288637;right_wheel_steps;0
1783418859.7285697;left_wheel_steps;0
1783418859.7287757;right_wheel_steps;0
1783418860.728598;left_wheel_steps;0
1783418860.7288394;right_wheel_steps;0
1783418861.728608;left_wheel_steps;0
1783418861.728852;right_wheel_steps;0
1783418862.7286146;left_wheel_steps;0
1783418862.7288945;right_wheel_steps;0
1783418863.7286098;left_wheel_steps;0
1783418863.7288678;right_wheel_steps;0
1783418864.7286544;left_wheel_steps;0
1783418864.7289147;right_wheel_steps;0
1783418865.7286897;left_wheel_steps;0
1783418865.7289526;right_wheel_steps;0
1783418866.7287214;left_wheel_steps;0
1783418866.7289822;right_wheel_steps;0
1783418867.7285974;left_wheel_steps;0
1783418867.7288365;right_wheel_steps;0
1783418868.7286284;left_wheel_steps;0
1783418868.7288976;right_wheel_steps;0
1783418869.7286422;left_wheel_steps;0
1783418869.728897;right_wheel_steps;0
1783418870.7286901;left_wheel_steps;0
1783418870.728948;right_wheel_steps;0
1783418871.728626;left_wheel_steps;0
1783418871.7288697;right_wheel_steps;0
1783418872.7285519;left_wheel_steps;0
1783418872.728751;right_wheel_steps;0
1783418873.7287135;left_wheel_steps;0
1783418873.7289674;right_wheel_steps;0
1783418874.7286274;left_wheel_steps;0
1783418874.728947;right_wheel_steps;0
1783418875.728581;left_wheel_steps;0
1783418875.7288396;right_wheel_steps;0
1783418876.7285695;left_wheel_steps;0
1783418876.7288315;right_wheel_steps;0
1783418877.7285497;left_wheel_steps;0
1783418877.728769;right_wheel_steps;0
1783418878.7286167;left_wheel_steps;0
1783418878.7288592;right_wheel_steps;0
1783418879.7285566;left_wheel_steps;0
1783418879.7287576;right_wheel_steps;0
1783418880.7286816;left_wheel_steps;0
1783418880.7289433;right_wheel_steps;0
1783418881.728675;left_wheel_steps;0
1783418881.7289279;right_wheel_steps;0
1783418882.728703;left_wheel_steps;0
1783418882.728973;right_wheel_steps;0
1783418883.7285593;left_wheel_steps;0
1783418883.7288842;right_wheel_steps;0
1783418884.7285964;left_wheel_steps;0
1783418884.7289407;right_wheel_steps;0
1783418885.7285852;left_wheel_steps;0
1783418885.7289317;right_wheel_steps;0
1783418886.7286253;left_wheel_steps;0
1783418886.7289677;right_wheel_steps;0
1783418887.728604;left_wheel_steps;0
1783418887.7288759;right_wheel_steps;0
1783418888.728592;left_wheel_steps;0
1783418888.7288327;right_wheel_steps;0
1783418889.728628;left_wheel_steps;0
1783418889.728894;right_wheel_steps;0
1783418890.7286859;left_wheel_steps;0
1783418890.7289252;right_wheel_steps;0
1783418891.7285829;left_wheel_steps;0
1783418891.728842;right_wheel_steps;0
1783418892.728613;left_wheel_steps;0
1783418892.7288697;right_wheel_steps;0
1783418893.7285628;left_wheel_steps;0
1783418893.728831;right_wheel_steps;0
1783418894.7286332;left_wheel_steps;0
1783418894.7288837;right_wheel_steps;0
1783418895.7285733;left_wheel_steps;0
1783418895.7288492;right_wheel_steps;0
1783418896.7285788;left_wheel_steps;0
1783418896.7288363;right_wheel_steps;0
1783418897.7285619;left_wheel_steps;0
1783418897.7288158;right_wheel_steps;0
1783418898.7286286;left_wheel_steps;0
1783418898.7288923;right_wheel_steps;0
1783418899.7285593;left_wheel_steps;0
1783418899.7288034;right_wheel_steps;0
1783418900.728581;left_wheel_steps;0
1783418900.728831;right_wheel_steps;0
1783418901.728596;left_wheel_steps;0
1783418901.728864;right_wheel_steps;0
1783418902.7285995;left_wheel_steps;0
1783418902.7288654;right_wheel_steps;0
1783418903.7285821;left_wheel_steps;0
1783418903.728849;right_wheel_steps;0
1783418904.7285984;left_wheel_steps;0
1783418904.7288623;right_wheel_steps;0
1783418905.7285662;left_wheel_steps;0
1783418905.7288225;right_wheel_steps;0
1783418906.728639;left_wheel_steps;0
1783418906.7288985;right_wheel_steps;0
1783418907.728501;left_wheel_steps;0
1783418907.7287247;right_wheel_steps;0
1783418908.7285788;left_wheel_steps;0
1783418908.7288392;right_wheel_steps;0
1783418909.728623;left_wheel_steps;0
1783418909.7288775;right_wheel_steps;0
1783418910.7287343;left_wheel_steps;0
1783418910.7289696;right_wheel_steps;0
1783418911.7286842;left_wheel_steps;0
1783418911.7289245;right_wheel_steps;0
1783418912.7285905;left_wheel_steps;0
1783418912.728838;right_wheel_steps;0
1783418913.728593;left_wheel_steps;0
1783418913.7288296;right_wheel_steps;0
1783418914.7286158;left_wheel_steps;0
1783418914.7288594;right_wheel_steps;0
1783418915.7285905;left_wheel_steps;0
1783418915.728836;right_wheel_steps;0
1783418916.7285976;left_wheel_steps;0
1783418916.7288578;right_wheel_steps;0
1783418917.7285972;left_wheel_steps;0
1783418917.72884;right_wheel_steps;0
1783418918.7286139;left_wheel_steps;0
1783418918.728853;right_wheel_steps;0
1783418919.7285793;left_wheel_steps;0
1783418919.7288196;right_wheel_steps;0
1783418920.7286005;left_wheel_steps;0
1783418920.7288463;right_wheel_steps;0
1783418921.7286046;left_wheel_steps;0
1783418921.7288537;right_wheel_steps;0
1783418922.7286355;left_wheel_steps;0
1783418922.728874;right_wheel_steps;0
1783418923.7285776;left_wheel_steps;0
1783418923.7288203;right_wheel_steps;0
1783418924.7286563;left_wheel_steps;0
1783418924.7289324;right_wheel_steps;0
1783418925.728604;left_wheel_steps;0
1783418925.7288527;right_wheel_steps;0
1783418926.7286205;left_wheel_steps;0
1783418926.728856;right_wheel_steps;0
1783418927.7286181;left_wheel_steps;0
1783418927.728855;right_wheel_steps;0
1783418928.7286057;left_wheel_steps;0
1783418928.7288592;right_wheel_steps;0
1783418929.728611;left_wheel_steps;0
1783418929.7288458;right_wheel_steps;0
1783418930.7286136;left_wheel_steps;0
1783418930.7288518;right_wheel_steps;0
1783418931.7286053;left_wheel_steps;0
1783418931.7288494;right_wheel_steps;0
1783418932.7285852;left_wheel_steps;0
1783418932.728816;right_wheel_steps;0
1783418933.7286172;left_wheel_steps;0
1783418933.7288575;right_wheel_steps;0
1783418934.7286544;left_wheel_steps;0
1783418934.7288995;right_wheel_steps;0
1783418935.7285392;left_wheel_steps;0
1783418935.7287586;right_wheel_steps;0
1783418936.7286167;left_wheel_steps;0
1783418936.7288747;right_wheel_steps;0
1783418937.7285094;left_wheel_steps;0
1783418937.7287583;right_wheel_steps;0
1783418938.7286146;left_wheel_steps;0
1783418938.7288775;right_wheel_steps;0
