timestamp_s;topic;value
1781172873.3614893;name_movil;USUARIO1
1781172875.3613486;tipo_exp;Experimento 0
1781172882.8613074;modo_exp;Modo:2
1781172882.8624187;directorio_grabacion;USUARIO1_0_2_2026_06_11-12_14_42
1781172886.8617582;Ejecucion;0
1781172887.8626788;Ejecucion;20
1781172887.8630185;control_grabacion;True
1781172889.617368;frame;1
1781172891.610755;frame;2
1781172893.6104565;frame;3
1781172895.607166;tactil_izq;1
1781172895.6111221;frame;4
1781172895.629536;op_manual_asistida;0
1781172895.8061013;tactil_der;1
1781172896.2561777;tactil_izq;0
1781172897.6107988;frame;5
1781172898.1562521;tactil_der;0
1781172899.6098418;frame;6
1781172899.8060873;tactil_der;1
1781172901.6114001;frame;7
1781172903.2064452;tactil_izq;1
1781172903.61046;frame;8
1781172905.610935;frame;9
1781172906.7067552;tactil_izq;0
1781172907.1567514;tactil_der;0
1781172907.6098812;frame;10
1781172909.6117275;frame;11
1781172911.6090791;frame;12
1781172912.8615406;Ejecucion;30
1781172912.8634973;control_grabacion;False
