timestamp_s;topic;value
1782730294.3391666;tactil_der;0
1782730295.3405485;pot_esp32;8
1782730295.3407836;left_wheel_steps;469
1782730295.3409028;right_wheel_steps;581
1782730296.3405688;left_wheel_steps;0
1782730296.3407464;right_wheel_steps;0
1782730297.3403494;left_wheel_steps;0
1782730297.3406048;right_wheel_steps;0
1782730298.3404248;left_wheel_steps;0
1782730298.3406804;right_wheel_steps;0
1782730299.1321716;name_movil;USU1
1782730299.340409;left_wheel_steps;0
1782730299.3406575;right_wheel_steps;0
1782730300.340357;left_wheel_steps;0
1782730300.3405879;right_wheel_steps;0
1782730301.3403263;left_wheel_steps;0
1782730301.3405662;right_wheel_steps;0
1782730302.3404145;left_wheel_steps;0
1782730302.3406632;right_wheel_steps;0
1782730303.3403516;left_wheel_steps;0
1782730303.3405797;right_wheel_steps;0
1782730304.3403907;left_wheel_steps;0
1782730304.3406389;right_wheel_steps;0
1782730305.3406868;left_wheel_steps;0
1782730305.3408947;right_wheel_steps;0
1782730306.340391;left_wheel_steps;0
1782730306.340679;right_wheel_steps;0
1782730306.6390352;tipo_exp;0
1782730307.340398;left_wheel_steps;0
1782730307.3406591;right_wheel_steps;0
1782730308.34041;left_wheel_steps;0
1782730308.3406687;right_wheel_steps;0
1782730309.340665;left_wheel_steps;0
1782730309.3408988;right_wheel_steps;0
1782730310.3404489;left_wheel_steps;0
1782730310.3406966;right_wheel_steps;0
1782730310.6330657;directorio_grabacion;USU1_0_2_2026_06_29-12_51_50
1782730310.6348038;modo_exp;2
1782730311.3405695;left_wheel_steps;0
1782730311.3408005;right_wheel_steps;0
1782730312.3404193;left_wheel_steps;0
1782730312.3406525;right_wheel_steps;0
1782730313.340336;left_wheel_steps;0
1782730313.3405786;right_wheel_steps;0
1782730314.3404124;left_wheel_steps;0
1782730314.3406866;right_wheel_steps;0
1782730314.6329744;Ejecucion;0
1782730315.3403835;left_wheel_steps;0
1782730315.3406355;right_wheel_steps;0
1782730316.3404639;left_wheel_steps;0
1782730316.3407302;right_wheel_steps;0
1782730317.3404143;left_wheel_steps;0
1782730317.3406715;right_wheel_steps;0
1782730318.3404546;left_wheel_steps;0
1782730318.3406966;right_wheel_steps;0
1782730319.288993;tactil_izq;1
1782730319.290131;op_manual_asistida;10
1782730319.3403769;left_wheel_steps;0
1782730319.3406136;right_wheel_steps;0
1782730319.83953;tactil_izq;0
1782730319.8405774;op_manual_asistida;0
1782730320.3403652;left_wheel_steps;25
1782730320.3406126;right_wheel_steps;10
1782730321.3404596;left_wheel_steps;1
1782730321.3407247;right_wheel_steps;-3
1782730322.3403938;left_wheel_steps;0
1782730322.3406615;right_wheel_steps;0
1782730322.4886618;tactil_izq;1
1782730322.4903083;op_manual_asistida;10
1782730322.588968;tactil_der;1
1782730322.5906606;op_manual_asistida;3
1782730322.6326416;Ejecucion;20
1782730322.632898;control_grabacion;True
1782730323.1389225;tactil_izq;0
1782730323.1404748;op_manual_asistida;12
1782730323.1889615;tactil_der;0
1782730323.1903691;op_manual_asistida;0
1782730323.3403072;left_wheel_steps;2
1782730323.3405235;right_wheel_steps;1
1782730324.2859097;frame;1
1782730324.341013;pot_esp32;0
1782730324.3412268;left_wheel_steps;8
1782730324.3413591;right_wheel_steps;15
1782730324.4394593;tactil_izq;1
1782730324.4397306;tactil_der;1
1782730325.3404868;left_wheel_steps;0
1782730325.340842;right_wheel_steps;0
1782730326.0389073;tactil_der;0
1782730326.0407205;op_manual_asistida;15
1782730326.2814724;frame;2
1782730326.3404121;left_wheel_steps;0
1782730326.340661;right_wheel_steps;0
1782730326.688992;tactil_izq;0
1782730326.6906247;op_manual_asistida;0
1782730326.9391043;tactil_der;1
1782730326.9408135;op_manual_asistida;17
1782730327.1389768;tactil_izq;1
1782730327.1407251;op_manual_asistida;5
1782730327.3404238;left_wheel_steps;-26
1782730327.340681;right_wheel_steps;-32
1782730328.2828975;frame;3
1782730328.3404827;left_wheel_steps;-27
1782730328.3407192;right_wheel_steps;-45
1782730329.3404243;left_wheel_steps;-155
1782730329.3406599;right_wheel_steps;-151
1782730330.2818193;frame;4
1782730330.3404562;left_wheel_steps;-174
1782730330.3407216;right_wheel_steps;-171
1782730331.3403964;left_wheel_steps;-171
1782730331.340727;right_wheel_steps;-167
1782730332.2822664;frame;5
1782730332.3404906;left_wheel_steps;-168
1782730332.3407202;right_wheel_steps;-172
1782730333.3404062;left_wheel_steps;-169
1782730333.3406699;right_wheel_steps;-167
1782730333.5888848;tactil_izq;0
1782730333.592327;op_manual_asistida;17
1782730333.638931;tactil_der;0
1782730333.6404648;op_manual_asistida;0
1782730334.2819707;frame;6
1782730334.3404925;left_wheel_steps;-136
1782730334.3407435;right_wheel_steps;-150
1782730335.3405147;left_wheel_steps;4
