timestamp_s;topic;value
1781509440.931148;left_wheel_steps;0
1781509440.9314306;right_wheel_steps;0
1781509441.931135;left_wheel_steps;0
1781509441.9313662;right_wheel_steps;0
1781509442.9311805;left_wheel_steps;0
1781509442.9314373;right_wheel_steps;0
1781509443.9311666;left_wheel_steps;0
1781509443.931432;right_wheel_steps;0
1781509444.9311461;left_wheel_steps;0
1781509444.9314356;right_wheel_steps;0
1781509445.9311712;left_wheel_steps;0
1781509445.9314392;right_wheel_steps;0
1781509446.9311306;left_wheel_steps;0
1781509446.9313893;right_wheel_steps;0
1781509447.9311345;left_wheel_steps;0
1781509447.9313905;right_wheel_steps;0
1781509448.9311574;left_wheel_steps;0
1781509448.931408;right_wheel_steps;0
1781509449.931145;left_wheel_steps;0
1781509449.931397;right_wheel_steps;0
1781509450.9311366;left_wheel_steps;0
1781509450.931428;right_wheel_steps;0
1781509451.9313085;left_wheel_steps;0
1781509451.931533;right_wheel_steps;0
1781509452.9311378;left_wheel_steps;0
1781509452.9313684;right_wheel_steps;0
1781509453.931159;left_wheel_steps;0
1781509453.9313886;right_wheel_steps;0
1781509454.9311774;left_wheel_steps;0
1781509454.9314291;right_wheel_steps;0
1781509455.9311426;left_wheel_steps;0
1781509455.9314046;right_wheel_steps;0
1781509456.931129;left_wheel_steps;0
1781509456.931395;right_wheel_steps;0
1781509457.9311774;left_wheel_steps;0
1781509457.9314344;right_wheel_steps;0
1781509458.9311285;left_wheel_steps;0
1781509458.9313886;right_wheel_steps;0
1781509459.9311345;left_wheel_steps;0
1781509459.9313939;right_wheel_steps;0
1781509460.9311678;left_wheel_steps;0
1781509460.9314172;right_wheel_steps;0
1781509461.9311316;left_wheel_steps;0
1781509461.931396;right_wheel_steps;0
1781509462.9311433;left_wheel_steps;0
1781509462.9314046;right_wheel_steps;0
1781509463.9311697;left_wheel_steps;0
1781509463.9314303;right_wheel_steps;0
1781509464.9311342;left_wheel_steps;0
1781509464.9313877;right_wheel_steps;0
1781509465.931129;left_wheel_steps;0
1781509465.9313807;right_wheel_steps;0
1781509466.9311597;left_wheel_steps;0
1781509466.9314408;right_wheel_steps;0
1781509467.9311426;left_wheel_steps;0
1781509467.9313955;right_wheel_steps;0
1781509468.9311275;left_wheel_steps;0
1781509468.931388;right_wheel_steps;0
1781509469.9311635;left_wheel_steps;0
1781509469.9314258;right_wheel_steps;0
1781509470.9311652;left_wheel_steps;0
1781509470.9313998;right_wheel_steps;0
1781509471.9311392;left_wheel_steps;0
1781509471.9313703;right_wheel_steps;0
1781509472.9311767;left_wheel_steps;0
1781509472.931412;right_wheel_steps;0
1781509473.9311357;left_wheel_steps;0
1781509473.9313745;right_wheel_steps;0
1781509474.9311435;left_wheel_steps;0
1781509474.9313855;right_wheel_steps;0
1781509475.93117;left_wheel_steps;0
1781509475.9314265;right_wheel_steps;0
1781509476.931137;left_wheel_steps;0
1781509476.931371;right_wheel_steps;0
1781509477.9311457;left_wheel_steps;0
1781509477.9313843;right_wheel_steps;0
1781509478.9311924;left_wheel_steps;0
1781509478.9314275;right_wheel_steps;0
1781509479.9311478;left_wheel_steps;0
1781509479.9313908;right_wheel_steps;0
1781509480.931148;left_wheel_steps;0
1781509480.9313955;right_wheel_steps;0
1781509481.9311595;left_wheel_steps;0
1781509481.9313867;right_wheel_steps;0
1781509482.9311805;left_wheel_steps;0
1781509482.931412;right_wheel_steps;0
1781509483.9312198;left_wheel_steps;0
1781509483.9314308;right_wheel_steps;0
1781509484.9312372;left_wheel_steps;0
1781509484.9314454;right_wheel_steps;0
1781509485.9312441;left_wheel_steps;0
1781509485.9314587;right_wheel_steps;0
1781509486.9312322;left_wheel_steps;0
1781509486.9314446;right_wheel_steps;0
1781509487.9312515;left_wheel_steps;0
1781509487.9314969;right_wheel_steps;0
1781509488.9312475;left_wheel_steps;0
1781509488.9314601;right_wheel_steps;0
