"log_time_s","publish_time_s","data"
"1765972720.8227477","1765972720.8226073","12"
"1765972721.535294","1765972721.535133","6"
"1765972724.235309","1765972724.2351563","12"
"1765972724.6853163","1765972724.685157","6"
"1765972736.7605026","1765972736.7603598","12"
"1765972737.7729828","1765972737.7728388","6"
"1765972737.8104925","1765972737.8103647","17"
"1765972738.3354955","1765972738.3353767","6"
"1765972738.4479804","1765972738.447854","12"
"1765972738.8605506","1765972738.8603983","6"
"1765972745.8731189","1765972745.8729682","9"
"1765972746.0981185","1765972746.0979593","0"
"1765972746.998113","1765972746.9979692","9"
"1765972748.1981134","1765972748.1979954","0"
"1765972749.0980866","1765972749.097973","9"
"1765972749.5481749","1765972749.5480258","0"
"1765972750.4481559","1765972750.448021","3"
"1765972751.348152","1765972751.3480408","10"
"1765972751.498181","1765972751.498033","9"
"1765972751.9106653","1765972751.9105594","10"
"1765972751.9481812","1765972751.948041","3"
"1765972752.8481817","1765972752.848054","10"
"1765972754.048221","1765972754.0480847","9"
"1765972754.9857566","1765972754.985617","10"
"1765972755.0607595","1765972755.0606089","3"
"1765972756.4482603","1765972756.4481235","12"
"1765972756.4495192","1765972756.4492347","6"
"1765972757.0107863","1765972757.0106487","12"
"1765972757.8733127","1765972757.8731458","3"
"1765972757.8745685","1765972757.8743038","0"
"1765972758.848292","1765972758.8481562","3"
"1765972759.635825","1765972759.6357017","0"
"1765972760.0858207","1765972760.0856812","9"
"1765972760.385841","1765972760.3857155","10"
"1765972760.6858497","1765972760.6857035","3"
"1765972761.248313","1765972761.2481709","10"
"1765972762.185867","1765972762.185728","9"
"1765972763.0483902","1765972763.048225","0"
"1765972763.0495415","1765972763.0493386","3"
"1765972763.1233692","1765972763.1232128","0"
"1765972763.6483395","1765972763.6482162","6"
"1765972764.6983654","1765972764.6982272","0"
"1765972771.0360053","1765972771.0358565","6"
"1765972771.786035","1765972771.7858772","0"
"1765972772.273526","1765972772.2733788","9"
"1765972772.5360186","1765972772.5358782","0"
"1765972773.586041","1765972773.5858998","6"
"1765972773.6610503","1765972773.6609013","0"
"1765972774.7110307","1765972774.7109127","3"
"1765972775.5735514","1765972775.5734076","10"
"1765972775.7235553","1765972775.7234263","9"
"1765972776.5860813","1765972776.5859482","10"
"1765972776.6610737","1765972776.6609452","3"
"1765972777.1110685","1765972777.1109362","0"
"1765972777.4110606","1765972777.410943","6"
"1765972778.0486138","1765972778.0484688","0"
"1765972778.0497987","1765972778.049624","3"
"1765972778.3485518","1765972778.34845","10"
"1765972778.4986181","1765972778.4984674","9"
"1765972778.6111255","1765972778.6109674","10"
"1765972778.8361454","1765972778.8359957","3"
"1765972780.9736273","1765972780.9734955","12"
"1765972781.1236293","1765972781.1234946","6"
"1765972781.2361677","1765972781.2360187","12"
"1765972781.4236512","1765972781.4235053","6"
"1765972781.6861491","1765972781.6860116","12"
"1765972781.7236338","1765972781.7235007","3"
"1765972783.1861706","1765972783.1860375","10"
"1765972784.573713","1765972784.5735662","9"
"1765972785.5862267","1765972785.586097","0"
"1765972785.5873752","1765972785.587285","3"
"1765972788.2862868","1765972788.286121","12"
"1765972788.3612356","1765972788.361119","6"
"1765972788.5112576","1765972788.5111198","12"
"1765972788.586254","1765972788.586123","6"
"1765972788.623748","1765972788.6236093","12"
"1765972789.1487217","1765972789.1486068","3"
"1765972791.8113203","1765972791.8111749","10"
"1765972793.1613035","1765972793.1611738","9"
"1765972793.873861","1765972793.8737087","10"
"1765972793.9488719","1765972793.94872","3"
"1765972803.361452","1765972803.36134","10"
"1765972804.2990155","1765972804.2988765","3"
"1765972804.3364592","1765972804.336351","0"
"1765972804.7114923","1765972804.7113519","3"
"1765972806.2490034","1765972806.2488616","10"
"1765972806.661537","1765972806.6614115","9"
"1765972807.0740762","1765972807.0739222","10"
"1765972807.3739974","1765972807.3738773","9"
"1765972807.5240839","1765972807.5239294","10"
"1765972807.5615473","1765972807.561403","3"
"1765972807.9740634","1765972807.9739256","10"
"1765972808.9865723","1765972808.9864228","9"
"1765972809.8490775","1765972809.848949","10"
"1765972809.886572","1765972809.8864422","3"
"1765972810.1116014","1765972810.1114533","0"
"1765972810.561628","1765972810.56148","6"
"1765972810.6365643","1765972810.6364515","12"
"1765972811.461641","1765972811.4615018","3"
"1765972811.9491544","1765972811.9490023","10"
"1765972812.0241556","1765972812.024008","3"
"1765972813.7491632","1765972813.7490294","12"
"1765972813.786629","1765972813.7864864","6"
"1765972814.1241825","1765972814.1240103","0"
"1765972814.4991958","1765972814.499016","5"
"1765972820.79926","1765972820.7991166","17"
"1765972820.8367264","1765972820.8365862","6"
"1765972824.5493193","1765972824.5491674","0"
"1765972824.9993408","1765972824.9991784","9"
"1765972825.8618555","1765972825.8617003","0"
"1765972826.4243531","1765972826.4242053","6"
"1765972826.8368318","1765972826.8367136","0"
"1765972827.6993454","1765972827.6992066","3"
"1765972828.2618477","1765972828.2616942","10"
"1765972828.5618641","1765972828.5616946","3"
"1765972829.4994128","1765972829.4992461","10"
"1765972830.2868667","1765972830.2867246","9"
"1765972831.0744996","1765972831.074286","10"
"1765972831.111866","1765972831.1117382","3"
"1765972831.1493802","1765972831.1492505","0"
"1765972831.5619404","1765972831.5617588","6"
"1765972831.7494457","1765972831.7492971","12"
"1765972831.8244343","1765972831.8242877","3"
"1765972833.0244598","1765972833.0243073","0"
"1765972833.6244795","1765972833.624334","3"
"1765972834.6744547","1765972834.6743386","10"
"1765972835.1244984","1765972835.1243572","9"
"1765972835.9494693","1765972835.9493406","10"
"1765972836.0244887","1765972836.0243392","3"
"1765972837.524536","1765972837.52439","12"
"1765972837.5619688","1765972837.561843","6"
"1765972838.3495286","1765972838.3494132","0"
"1765972838.3506882","1765972838.3505435","3"
"1765972838.8745353","1765972838.8744078","10"
"1765972839.099475","1765972839.0993655","9"
"1765972839.1369984","1765972839.1368763","10"
"1765972839.2495427","1765972839.2493956","3"
"1765972841.7246149","1765972841.7244728","10"
"1765972842.1370451","1765972842.136934","9"
"1765972842.9246268","1765972842.9244595","10"
"1765972842.9620795","1765972842.961934","3"
"1765972844.5371137","1765972844.5369709","12"
"1765972845.0246184","1765972845.0244696","3"
"1765972845.3620753","1765972845.36196","10"
"1765972846.374609","1765972846.3744922","9"
"1765972847.2746317","1765972847.274495","10"
"1765972847.3121612","1765972847.3120108","3"
"1765972847.6121576","1765972847.6120162","12"
"1765972848.2496665","1765972848.249512","3"
"1765972849.374658","1765972849.3745255","12"
"1765972849.449675","1765972849.449536","6"
"1765972850.4996867","1765972850.4995453","0"
"1765972850.5009625","1765972850.5007012","3"
"1765972850.649672","1765972850.6495523","10"
"1765972850.7246835","1765972850.7245398","9"
"1765972850.7997","1765972850.7995453","0"
"1765972851.32468","1765972851.3245437","9"
"1765972851.5872085","1765972851.5870783","0"
"1765972851.9246886","1765972851.9245422","9"
"1765972852.262224","1765972852.2620952","0"
"1765972852.5247288","1765972852.5245843","9"
"1765972852.9371994","1765972852.9370894","0"
"1765972853.162221","1765972853.1620994","9"
"1765972854.8874662","1765972854.8873303","0"
"1765972856.2372983","1765972856.2371519","9"
"1765972856.3872855","1765972856.38715","10"
"1765972857.5873077","1765972857.587175","3"
"1765972858.5998657","1765972858.5996726","10"
