log_time_s,publish_time_s,data
1765972703.1351616,1765972703.1351085,0
1765972703.635175,1765972703.635125,0
1765972704.135182,1765972704.1351259,0
1765972704.6351967,1765972704.635144,0
1765972705.1351652,1765972705.1351092,0
1765972705.6351988,1765972705.6351433,0
1765972706.1351795,1765972706.1351283,0
1765972706.6351829,1765972706.6351247,0
1765972707.1351423,1765972707.1351042,0
1765972707.6352181,1765972707.6351583,0
1765972708.135184,1765972708.1351418,0
1765972708.6351807,1765972708.6351418,0
1765972709.135193,1765972709.13514,0
1765972709.6351998,1765972709.6351435,0
1765972710.1351936,1765972710.1351533,0
1765972710.6352186,1765972710.635163,0
1765972711.1352394,1765972711.1351423,0
1765972711.635227,1765972711.6351695,0
1765972712.1352057,1765972712.1351542,0
1765972712.6351988,1765972712.6351418,0
1765972713.1352026,1765972713.1351433,0
1765972713.635191,1765972713.6351383,0
1765972714.1351452,1765972714.1351066,0
1765972714.6352358,1765972714.6351733,0
1765972715.135175,1765972715.1351235,0
1765972715.635199,1765972715.6351416,0
1765972716.1352053,1765972716.1351488,0
1765972716.6352139,1765972716.6351573,0
1765972717.1351879,1765972717.1351278,0
1765972717.6352165,1765972717.6351612,0
1765972718.1352212,1765972718.1351624,0
1765972718.6351979,1765972718.6351151,0
1765972719.1351392,1765972719.1350977,0
1765972719.6352005,1765972719.6351447,0
1765972720.1351523,1765972720.13511,0
1765972720.6351745,1765972720.6351168,0
1765972721.135135,1765972721.1350873,0
1765972721.635184,1765972721.635124,0
1765972722.1351757,1765972722.1351163,0
1765972722.6351695,1765972722.63512,0
1765972723.1351354,1765972723.135095,0
1765972723.6352046,1765972723.6351492,0
1765972724.135177,1765972724.135122,0
1765972724.6351624,1765972724.6351194,0
1765972725.1351492,1765972725.1351042,0
1765972725.6351824,1765972725.6351454,0
1765972726.135165,1765972726.1351259,0
1765972726.6352222,1765972726.6351643,0
1765972727.135176,1765972727.135132,0
1765972727.6351814,1765972727.6351266,0
1765972728.1351647,1765972728.1351202,0
1765972728.6352427,1765972728.6351826,0
1765972729.1351655,1765972729.1351237,0
1765972729.6352582,1765972729.6351979,0
1765972730.1352043,1765972730.135142,0
1765972730.6352012,1765972730.6351578,0
1765972731.1351845,1765972731.1351254,0
1765972731.6352084,1765972731.6351578,0
1765972732.1351793,1765972732.1351366,0
1765972732.6352077,1765972732.6351647,0
1765972733.1351652,1765972733.1351209,0
1765972733.6352103,1765972733.6351705,0
1765972734.135192,1765972734.135142,0
1765972734.6352303,1765972734.6351748,0
1765972735.135193,1765972735.1351345,0
1765972735.6352234,1765972735.635168,0
1765972736.135228,1765972736.1351736,0
1765972736.635198,1765972736.6351376,0
1765972737.1352046,1765972737.1351285,0
1765972737.63522,1765972737.6351593,0
1765972738.135191,1765972738.1351073,0
1765972738.6352181,1765972738.6351287,0
1765972739.1351736,1765972739.1351132,0
1765972739.6351717,1765972739.635129,0
1765972740.1352096,1765972740.135156,0
1765972740.6352048,1765972740.635151,0
1765972741.135148,1765972741.1351042,0
1765972741.6351805,1765972741.635138,0
1765972742.135172,1765972742.1351304,0
1765972742.6351597,1765972742.635109,0
1765972743.135149,1765972743.1351106,0
1765972743.6351666,1765972743.6351273,0
1765972744.13516,1765972744.1351213,0
1765972744.635199,1765972744.6351438,0
1765972745.1351717,1765972745.1351175,0
1765972745.6351671,1765972745.6351285,0
1765972746.1351984,1765972746.135145,0
1765972746.635217,1765972746.6351628,0
1765972747.1352,1765972747.1351454,0
1765972747.6352415,1765972747.6351874,0
1765972748.1352248,1765972748.1351693,0
1765972748.6352117,1765972748.6351717,0
1765972749.1351902,1765972749.1351476,0
1765972749.6352477,1765972749.6351945,0
1765972750.135167,1765972750.1351314,0
1765972750.6352406,1765972750.63519,0
1765972751.1352136,1765972751.135159,0
1765972751.635207,1765972751.6351643,0
1765972752.1352067,1765972752.1351678,0
1765972752.635201,1765972752.635147,0
1765972753.1352143,1765972753.1351593,0
1765972753.635245,1765972753.6351845,0
1765972754.1352165,1765972754.135177,0
1765972754.635195,1765972754.6351473,0
1765972755.1352322,1765972755.135173,0
1765972755.635259,1765972755.6352046,0
1765972756.135252,1765972756.1351972,0
