"log_time_s","publish_time_s","data"
"1765972742.3234496","1765972742.32331","2"
"1765972743.090772","1765972743.0905945","3"
"1765972745.0904248","1765972745.0902395","4"
"1765972747.0908566","1765972747.09068","5"
"1765972749.0904288","1765972749.0902507","6"
"1765972751.0909803","1765972751.0908165","7"
"1765972753.0905616","1765972753.090401","8"
"1765972755.0917273","1765972755.0915651","9"
"1765972757.0919042","1765972757.0917199","10"
"1765972759.0914814","1765972759.09134","11"
"1765972761.0913963","1765972761.0912142","12"
"1765972763.0911148","1765972763.0909443","13"
"1765972765.0941422","1765972765.0939906","14"
"1765972767.0916467","1765972767.0914924","15"
"1765972769.0919704","1765972769.091795","16"
"1765972771.0916502","1765972771.0915077","17"
"1765972773.0915306","1765972773.0913897","18"
"1765972775.0916283","1765972775.0914924","19"
"1765972777.0923216","1765972777.0921533","20"
"1765972779.091941","1765972779.0918016","21"
"1765972781.091902","1765972781.0917463","22"
"1765972783.0921931","1765972783.0920482","23"
"1765972785.0950997","1765972785.0949674","24"
"1765972787.0917668","1765972787.091628","25"
"1765972789.0915673","1765972789.0914252","26"
"1765972791.0916142","1765972791.0914774","27"
"1765972793.0916774","1765972793.091523","28"
"1765972795.09132","1765972795.0911753","29"
"1765972797.0917282","1765972797.0915716","30"
"1765972799.0912316","1765972799.0910912","31"
"1765972801.0911322","1765972801.0909905","32"
"1765972803.091746","1765972803.0915964","33"
"1765972805.091101","1765972805.0909636","34"
"1765972807.0909653","1765972807.0908296","35"
"1765972809.0914614","1765972809.0913186","36"
"1765972811.0916674","1765972811.0914695","37"
"1765972813.0913475","1765972813.0912008","38"
"1765972815.091986","1765972815.0917995","39"
"1765972817.0913696","1765972817.0912168","40"
"1765972819.0926886","1765972819.092541","41"
"1765972821.0913415","1765972821.0911844","42"
"1765972823.0920317","1765972823.09188","43"
"1765972825.0909922","1765972825.0908546","44"
"1765972827.091397","1765972827.0911996","45"
"1765972829.0910175","1765972829.0908604","46"
"1765972831.0900285","1765972831.0898707","47"
"1765972833.0909219","1765972833.0907679","48"
"1765972835.0914028","1765972835.091243","49"
"1765972837.091733","1765972837.0915873","50"
"1765972839.091557","1765972839.0914006","51"
"1765972841.0913143","1765972841.091173","52"
"1765972843.091795","1765972843.091633","53"
"1765972845.0914114","1765972845.0912583","54"
"1765972847.0920155","1765972847.0918732","55"
"1765972849.0917838","1765972849.091628","56"
"1765972851.0907252","1765972851.0905745","57"
"1765972853.0916438","1765972853.0914772","58"
"1765972855.0911703","1765972855.0910032","59"
"1765973079.0912564","1765973079.0911055","60"
"1765973081.0913253","1765973081.0911705","61"
"1765973083.091954","1765973083.0918229","62"
"1765973085.0909424","1765973085.0907924","63"
"1765973087.0971544","1765973087.0970266","64"
"1765973089.092199","1765973089.0920439","65"
"1765973091.0919588","1765973091.0918796","66"
"1765973093.0911655","1765973093.091017","67"
"1765973095.0913708","1765973095.0912163","68"
"1765973097.0909681","1765973097.0908144","69"
"1765973099.090909","1765973099.0907576","70"
"1765973101.091189","1765973101.0910418","71"
"1765973103.0915308","1765973103.0913754","72"
"1765973105.0911703","1765973105.0910232","73"
"1765973107.092319","1765973107.092179","74"
"1765973109.0911558","1765973109.091004","75"
"1765973111.0914288","1765973111.0912898","76"
"1765973113.091254","1765973113.0911","77"
"1765973115.0915642","1765973115.091413","78"
"1765973117.091325","1765973117.0911658","79"
"1765973119.0916011","1765973119.0914228","80"
"1765973121.090961","1765973121.0908098","81"
"1765973123.0915537","1765973123.0913992","82"
"1765973125.0907898","1765973125.0906467","83"
"1765973127.091524","1765973127.0913663","84"
"1765973129.091108","1765973129.0909538","85"
"1765973131.0916944","1765973131.0915382","86"
"1765973133.0914156","1765973133.0912774","87"
"1765973135.0912745","1765973135.091114","88"
"1765973137.0921614","1765973137.0920112","89"
"1765973139.0914936","1765973139.091328","90"
"1765973141.091334","1765973141.0911827","91"
"1765973143.0912745","1765973143.0911114","92"
"1765973145.0910857","1765973145.090952","93"
"1765973147.0916326","1765973147.0914764","94"
"1765973149.091004","1765973149.090865","95"
"1765973151.091497","1765973151.0913548","96"
"1765973153.0911496","1765973153.091003","97"
"1765973155.0892603","1765973155.0891078","98"
"1765973157.0906327","1765973157.0904787","99"
"1765973159.091522","1765973159.0913525","100"
"1765973161.0913258","1765973161.0911539","101"
"1765973163.0913253","1765973163.0911567","102"
"1765973165.09113","1765973165.0909941","103"
"1765973167.091978","1765973167.0918157","104"
"1765973169.09122","1765973169.091073","105"
"1765973171.0910804","1765973171.0909052","106"
"1765973173.091276","1765973173.0910916","107"
"1765973175.091703","1765973175.091522","108"
"1765973177.0911481","1765973177.0909896","109"
"1765973179.0914993","1765973179.0913293","110"
"1765973181.0912476","1765973181.09107","111"
"1765973183.0915556","1765973183.0913563","112"
"1765973185.0909328","1765973185.0907726","113"
"1765973187.091669","1765973187.0914953","114"
"1765973189.0918016","1765973189.0916595","115"
"1765973191.0916286","1765973191.091464","116"
"1765973193.0911143","1765973193.0909855","117"
"1765973195.0914743","1765973195.0913234","118"
"1765973197.0926657","1765973197.092509","119"
"1765973199.0914943","1765973199.0913627","120"
"1765973201.0920155","1765973201.0918524","121"
"1765973203.0921874","1765973203.092051","122"
"1765973205.0926585","1765973205.0925102","123"
"1765973207.090897","1765973207.0907593","124"
"1765973209.0916042","1765973209.0914452","125"
