1783416930.1567476;1783416930.1565561;0
1783416936.7567437;1783416936.7565687;1
1783416944.356713;1783416944.3566437;0
1783416957.356601;1783416957.3564131;1
1783416959.106623;1783416959.1064224;0
1783416976.6066854;1783416976.6065388;1
1783416984.0568786;1783416984.0563827;0
1783416991.0064964;1783416991.0063112;1
1783416998.9565327;1783416998.9563458;0
1783417006.7066355;1783417006.7064545;1
1783417010.4066646;1783417010.406466;0
1783417016.75673;1783417016.7565343;1
1783417018.6565745;1783417018.6564;0
1783417025.5566893;1783417025.556434;1
1783417031.5566401;1783417031.5565662;0
1783417040.9065754;1783417040.9063919;1
1783417058.2566702;1783417058.2564805;0
1783417065.7065961;1783417065.706495;1
1783417071.1565566;1783417071.156474;0
