1782730324.2867756;1782730324.2866201;CONNECTED
1782730326.2826903;1782730326.2823803;CONNECTED
1782730328.2847013;1782730328.2840898;CONNECTED
1782730330.2831275;1782730330.2828145;CONNECTED
1782730332.2839296;1782730332.2835886;CONNECTED
1782730334.283553;1782730334.2830312;CONNECTED
1782730336.283166;1782730336.2827985;CONNECTED
1782730338.2818763;1782730338.281638;CONNECTED
1782730340.2825677;1782730340.2824545;CONNECTED
1782730342.2825432;1782730342.2821043;CONNECTED
1782730344.2844386;1782730344.2840679;CONNECTED
1782730346.2836323;1782730346.2832234;CONNECTED
1782730348.282392;1782730348.2822664;CONNECTED
1782730350.283617;1782730350.2833378;CONNECTED
1782730352.2861266;1782730352.2859018;CONNECTED
1782730354.2825317;1782730354.2824008;CONNECTED
1782730356.2836435;1782730356.2834747;CONNECTED
1782730358.2839253;1782730358.2828195;CONNECTED
1782730360.2813787;1782730360.2808852;CONNECTED
1782730362.2819896;1782730362.28188;CONNECTED
1782730364.2817101;1782730364.2810817;CONNECTED
1782730366.2815921;1782730366.2815008;CONNECTED
1782730368.282954;1782730368.282498;CONNECTED
1782730370.2837765;1782730370.2832553;CONNECTED
1782730372.2837884;1782730372.283562;CONNECTED
1782730374.2837038;1782730374.2830627;CONNECTED
1782730376.283851;1782730376.2835786;CONNECTED
1782730378.28214;1782730378.2817895;CONNECTED
1782730380.283145;1782730380.2825723;CONNECTED
1782730382.2835476;1782730382.2819173;CONNECTED
1782730384.2840967;1782730384.2840226;CONNECTED
1782730386.2829642;1782730386.282797;CONNECTED
1782730388.2851477;1782730388.2845507;CONNECTED
1782730390.2832386;1782730390.282852;CONNECTED
1782730392.283275;1782730392.2827163;CONNECTED
1782730394.2818186;1782730394.281417;CONNECTED
1782730396.2828505;1782730396.2825208;CONNECTED
1782730398.2810216;1782730398.2807112;CONNECTED
1782730400.2859783;1782730400.2854922;CONNECTED
1782730402.2825131;1782730402.2822838;CONNECTED
1782730404.2847686;1782730404.2843926;CONNECTED
1782730406.2834022;1782730406.2831147;CONNECTED
1782730408.2841837;1782730408.2838082;CONNECTED
1782730410.2811756;1782730410.2808902;CONNECTED
1782730412.2825708;1782730412.2824726;CONNECTED
1782730414.2823858;1782730414.2817945;CONNECTED
1782730416.282761;1782730416.2824724;CONNECTED
1782730418.2833586;1782730418.2830436;CONNECTED
1782730420.2834127;1782730420.2831647;CONNECTED
1782730422.2824748;1782730422.2817192;CONNECTED
1782730424.28344;1782730424.2831404;CONNECTED
1782730426.283579;1782730426.283062;CONNECTED
1782730428.2846231;1782730428.2841167;CONNECTED
1782730430.2837896;1782730430.2833614;CONNECTED
1782730432.2826478;1782730432.2823534;CONNECTED
1782730434.2812934;1782730434.2807114;CONNECTED
1782730436.2825959;1782730436.282356;CONNECTED
1782730438.2859735;1782730438.2857037;CONNECTED
1782730440.2829304;1782730440.282792;CONNECTED
1782730442.283498;1782730442.283169;CONNECTED
1782730444.2836869;1782730444.2830472;CONNECTED
1782730446.2832494;1782730446.283174;CONNECTED
1782730448.283622;1782730448.2832537;CONNECTED
1782730450.2819874;1782730450.2816277;CONNECTED
1782730452.28342;1782730452.2833307;CONNECTED
1782730454.2850757;1782730454.2848027;CONNECTED
1782730456.2837083;1782730456.28339;CONNECTED
1782730458.2826688;1782730458.2825787;CONNECTED
1782730460.284459;1782730460.2843516;CONNECTED
1782730462.2814124;1782730462.2812877;CONNECTED
1782730464.2831748;1782730464.2824829;CONNECTED
1782730466.283232;1782730466.2829309;CONNECTED
1782730468.283192;1782730468.2828505;CONNECTED
1782730470.2834413;1782730470.2831151;CONNECTED
1782730472.2843606;1782730472.2840707;CONNECTED
1782730474.2831967;1782730474.2827322;CONNECTED
1782730476.2846014;1782730476.2843258;CONNECTED
1782730478.2832427;1782730478.2829409;CONNECTED
1782730480.2842734;1782730480.2840083;CONNECTED
1782730482.283358;1782730482.283042;CONNECTED
1782730484.2835312;1782730484.2832136;CONNECTED
1782730486.2838178;1782730486.2835677;CONNECTED
1782730488.2838604;1782730488.2830758;CONNECTED
1782730490.2834356;1782730490.2831123;CONNECTED
1782730492.2836156;1782730492.283357;CONNECTED
1782730494.2824678;1782730494.281615;CONNECTED
1782730496.2826703;1782730496.2825272;CONNECTED
1782730498.2824602;1782730498.2815986;CONNECTED
1782730500.283493;1782730500.2823908;CONNECTED
1782730502.282681;1782730502.282592;CONNECTED
1782730504.2845652;1782730504.2842166;CONNECTED
1782730506.2839642;1782730506.2834165;CONNECTED
1782730508.2842002;1782730508.2841227;CONNECTED
1782730510.2818244;1782730510.281734;CONNECTED
1782730512.281474;1782730512.2813785;CONNECTED
1782730514.2814605;1782730514.2812736;CONNECTED
1782730516.283996;1782730516.2839108;CONNECTED
1782730518.2828293;1782730518.2825541;CONNECTED
1782730520.2848933;1782730520.2841008;CONNECTED
1782730522.283226;1782730522.2829404;CONNECTED
1782730524.2844503;1782730524.284029;CONNECTED
1782730526.2830393;1782730526.282768;CONNECTED
1782730528.2834084;1782730528.2833238;CONNECTED
1782730530.2816994;1782730530.281458;CONNECTED
