"log_time_s","publish_time_s","data"
"1770635016.385535","1770635016.3854966","0"
"1770635016.885495","1770635016.8854296","0"
"1770635017.3855247","1770635017.385443","0"
"1770635017.8855085","1770635017.885439","0"
"1770635018.3855376","1770635018.3854628","0"
"1770635018.885553","1770635018.8854737","0"
"1770635019.3855505","1770635019.3854837","0"
"1770635019.8855505","1770635019.8854783","0"
"1770635020.3855312","1770635020.385442","0"
"1770635020.8855157","1770635020.8854387","0"
"1770635021.3855393","1770635021.385455","0"
"1770635021.8855386","1770635021.8854518","0"
"1770635022.3855255","1770635022.3854475","0"
"1770635022.8855464","1770635022.885457","0"
"1770635023.3855348","1770635023.385451","0"
"1770635023.8855448","1770635023.8854666","0"
"1770635024.3855712","1770635024.3854797","0"
"1770635024.8855124","1770635024.8854349","0"
"1770635025.3854995","1770635025.3854203","0"
"1770635025.885542","1770635025.885455","0"
"1770635026.3855262","1770635026.3854415","0"
"1770635026.8855386","1770635026.8854628","0"
"1770635027.3855548","1770635027.3854637","0"
"1770635027.8855388","1770635027.8854544","0"
"1770635028.385526","1770635028.3854508","0"
"1770635028.885529","1770635028.8854525","0"
"1770635029.3855388","1770635029.3854525","0"
"1770635029.885533","1770635029.8854446","0"
"1770635030.3855264","1770635030.385445","0"
"1770635030.8855398","1770635030.8854637","0"
"1770635031.3854682","1770635031.3853908","0"
"1770635031.8855364","1770635031.8854563","0"
"1770635032.3855407","1770635032.3854654","0"
"1770635032.8855293","1770635032.8854494","0"
"1770635033.3855047","1770635033.385421","0"
"1770635033.885537","1770635033.8854554","0"
"1770635034.3855305","1770635034.3854523","0"
"1770635034.885523","1770635034.885441","0"
"1770635035.385561","1770635035.3854754","0"
"1770635035.885522","1770635035.8854465","0"
"1770635036.3855271","1770635036.38544","0"
"1770635036.885514","1770635036.8854325","0"
"1770635037.3855","1770635037.3854165","0"
"1770635037.885528","1770635037.885438","0"
"1770635038.385539","1770635038.385434","0"
"1770635038.8855083","1770635038.8854039","0"
"1770635039.3855798","1770635039.3854618","0"
"1770635039.885523","1770635039.885445","0"
"1770635040.3855124","1770635040.385438","0"
"1770635040.8855414","1770635040.8854654","0"
"1770635041.3855379","1770635041.3854513","0"
"1770635041.8855345","1770635041.8854535","0"
"1770635042.3855436","1770635042.3854475","0"
"1770635042.8855581","1770635042.8854637","0"
"1770635043.3854973","1770635043.3854136","0"
"1770635043.885536","1770635043.8854492","0"
"1770635044.385541","1770635044.385451","0"
"1770635044.8855321","1770635044.885444","0"
"1770635045.3855402","1770635045.3854554","0"
"1770635045.8855433","1770635045.8854604","0"
"1770635046.385514","1770635046.385434","0"
"1770635046.885546","1770635046.8854702","0"
"1770635047.3855305","1770635047.3854432","0"
"1770635047.885536","1770635047.8854585","0"
"1770635048.385534","1770635048.3854487","0"
"1770635048.8855116","1770635048.8854291","0"
"1770635049.3854861","1770635049.3854074","0"
"1770635049.8855364","1770635049.8854625","0"
"1770635050.3855364","1770635050.38545","0"
"1770635050.8855479","1770635050.8854616","0"
"1770635051.3855286","1770635051.3854368","0"
"1770635051.8855438","1770635051.8854597","0"
"1770635052.385517","1770635052.38543","0"
"1770635052.8855379","1770635052.885451","0"
"1770635053.385532","1770635053.3854454","0"
"1770635053.8855436","1770635053.8854578","0"
"1770635054.3855472","1770635054.3854582","0"
"1770635054.8855445","1770635054.8854585","0"
"1770635055.3854897","1770635055.3854244","0"
"1770635055.885512","1770635055.8854246","0"
"1770635056.3855412","1770635056.3854551","0"
"1770635056.885531","1770635056.8854475","0"
"1770635057.3855326","1770635057.3854487","0"
"1770635057.8855417","1770635057.8854594","0"
"1770635058.3854995","1770635058.3854241","0"
"1770635058.8855367","1770635058.8854527","0"
"1770635059.3855417","1770635059.3854513","0"
"1770635059.885538","1770635059.8854568","0"
"1770635060.3855605","1770635060.385473","0"
"1770635060.8855374","1770635060.885462","0"
"1770635061.3854733","1770635061.3854003","0"
"1770635061.885513","1770635061.885424","0"
"1770635062.385532","1770635062.3854449","0"
"1770635062.8855357","1770635062.885452","0"
"1770635063.385533","1770635063.3854427","0"
"1770635063.8855317","1770635063.8854542","0"
"1770635064.3855321","1770635064.3854473","0"
"1770635064.8855364","1770635064.8854532","0"
"1770635065.3855305","1770635065.3854506","0"
"1770635065.8855345","1770635065.885462","0"
"1770635066.385543","1770635066.3854563","0"
"1770635066.8855417","1770635066.8854547","0"
"1770635067.3855064","1770635067.3854353","0"
"1770635067.8855126","1770635067.8854358","0"
"1770635068.3855028","1770635068.3854163","0"
"1770635068.8855395","1770635068.8854616","0"
"1770635069.3855238","1770635069.385421","0"
"1770635069.885541","1770635069.8854554","0"
"1770635070.3855035","1770635070.3854196","0"
"1770635070.8855453","1770635070.8854535","0"
"1770635071.385511","1770635071.3854198","0"
"1770635071.885547","1770635071.8854582","0"
"1770635072.3855467","1770635072.3854551","0"
"1770635072.8855531","1770635072.8854623","0"
"1770635073.385503","1770635073.3854277","0"
"1770635073.885511","1770635073.8854258","0"
"1770635074.3855271","1770635074.3854325","0"
"1770635074.8855417","1770635074.885461","0"
"1770635075.3855295","1770635075.3854396","0"
"1770635075.8855393","1770635075.8854513","0"
"1770635076.3854852","1770635076.3854153","0"
