"log_time_s","publish_time_s","data"
"1773663157.500482","1773663157.5004387","0"
"1773663158.5005112","1773663158.5004537","0"
"1773663159.5004992","1773663159.500457","0"
"1773663160.5005448","1773663160.5004714","0"
"1773663161.5005512","1773663161.5004988","0"
"1773663162.5004547","1773663162.500417","0"
"1773663163.500523","1773663163.5004573","0"
"1773663164.500522","1773663164.500467","0"
"1773663165.500487","1773663165.5004447","0"
"1773663166.5005043","1773663166.5004451","0"
"1773663167.5004847","1773663167.5004332","0"
"1773663168.5005765","1773663168.5005312","0"
"1773663169.5004709","1773663169.5004275","0"
"1773663170.500533","1773663170.5004644","0"
"1773663171.500477","1773663171.5004337","0"
"1773663172.5005047","1773663172.500455","0"
"1773663173.500529","1773663173.5004697","0"
"1773663174.5004861","1773663174.5004375","0"
"1773663175.5005453","1773663175.5004742","0"
"1773663176.5006704","1773663176.5005822","0"
"1773663177.5004845","1773663177.5004337","0"
"1773663178.5005093","1773663178.5004594","0"
"1773663179.5005057","1773663179.5004556","0"
"1773663180.5004854","1773663180.5004394","0"
"1773663181.5004745","1773663181.500426","0"
"1773663182.5004976","1773663182.5004516","0"
"1773663183.5004914","1773663183.500444","0"
"1773663184.5005221","1773663184.5004587","0"
"1773663185.5005774","1773663185.5005171","0"
"1773663186.500468","1773663186.5004234","0"
"1773663187.5004926","1773663187.5004292","0"
"1773663188.5004983","1773663188.5004463","0"
"1773663189.5004585","1773663189.5004182","0"
"1773663190.5005035","1773663190.5004432","0"
"1773663191.5005019","1773663191.5004406","0"
"1773663192.500511","1773663192.5004706","0"
"1773663193.500662","1773663193.5005817","0"
"1773663194.5010903","1773663194.500383","0"
"1773663195.5004637","1773663195.500418","0"
"1773663196.5004864","1773663196.5004244","0"
"1773663197.5003998","1773663197.5003207","0"
"1773663198.5004694","1773663198.5004325","0"
"1773663199.5004902","1773663199.5004401","0"
"1773663200.500528","1773663200.5004647","0"
"1773663201.5004895","1773663201.5004473","0"
"1773663202.5004861","1773663202.5004396","0"
"1773663203.500544","1773663203.5004876","0"
"1773663204.5005262","1773663204.5004761","0"
"1773663205.500484","1773663205.5004294","0"
"1773663206.500561","1773663206.5005033","0"
"1773663207.5004983","1773663207.500449","0"
"1773663208.5004766","1773663208.5004268","0"
"1773663209.5005193","1773663209.5004592","0"
"1773663210.500416","1773663210.5003517","0"
"1773663211.5004902","1773663211.5004354","0"
"1773663212.5005107","1773663212.5004525","0"
"1773663213.500462","1773663213.500415","0"
"1773663214.500489","1773663214.5004344","0"
"1773663215.5005279","1773663215.5004725","0"
"1773663216.500486","1773663216.5004451","0"
"1773663217.5004983","1773663217.5004494","0"
"1773663218.500506","1773663218.5004478","0"
"1773663219.5004752","1773663219.5004354","0"
"1773663220.5004864","1773663220.5004375","0"
"1773663221.5004923","1773663221.500441","0"
"1773663222.5004458","1773663222.5004034","0"
"1773663223.5004807","1773663223.5004175","0"
"1773663224.5006042","1773663224.5005312","0"
"1773663225.5004814","1773663225.5004401","0"
"1773663226.5005596","1773663226.500495","0"
"1773663227.5004613","1773663227.5003846","0"
"1773663228.5004854","1773663228.500434","0"
"1773663229.5005445","1773663229.5004377","0"
"1773663230.500522","1773663230.5004685","0"
"1773663231.5004697","1773663231.5004344","0"
"1773663232.5004978","1773663232.500426","0"
"1773663233.5005305","1773663233.5004742","0"
"1773663234.5005534","1773663234.5005043","0"
"1773663235.5004985","1773663235.5004401","0"
"1773663236.5005248","1773663236.5004697","0"
"1773663237.5004656","1773663237.5004272","0"
"1773663238.5004625","1773663238.5004175","0"
"1773663239.5005097","1773663239.500452","0"
"1773663240.5005207","1773663240.5004818","0"
"1773663241.5005114","1773663241.500463","0"
"1773663242.500507","1773663242.5004456","0"
"1773663243.5005138","1773663243.5004654","0"
"1773663244.5005133","1773663244.5004592","0"
"1773663245.5005581","1773663245.5005064","0"
"1773663246.5005524","1773663246.5005102","0"
"1773663247.500645","1773663247.5005703","0"
"1773663248.5005043","1773663248.500445","0"
"1773663249.5004752","1773663249.5004368","0"
"1773663250.5005145","1773663250.500459","0"
"1773663251.5005126","1773663251.5004525","0"
"1773663252.5005038","1773663252.5004666","0"
"1773663253.500554","1773663253.5004945","0"
"1773663254.500515","1773663254.500455","0"
"1773663255.5005171","1773663255.5004647","0"
"1773663256.5005455","1773663256.5004892","0"
"1773663257.5005534","1773663257.5004954","0"
"1773663258.5004685","1773663258.5004318","0"
"1773663259.5004845","1773663259.5004334","0"
"1773663260.5005276","1773663260.5004728","0"
"1773663261.5004897","1773663261.5004513","0"
"1773663262.5005028","1773663262.500448","0"
"1773663263.5005267","1773663263.500476","0"
"1773663264.5005248","1773663264.5004725","0"
"1773663265.5004885","1773663265.5004263","0"
"1773663266.5005066","1773663266.5004492","0"
"1773663267.5004723","1773663267.5004396","0"
"1773663268.5004563","1773663268.5004122","0"
"1773663269.5005314","1773663269.5004768","0"
"1773663270.5004725","1773663270.5004303","0"
"1773663271.5004807","1773663271.5004334","0"
"1773663272.5005279","1773663272.5004747","0"
"1773663273.5004928","1773663273.5004508","0"
"1773663274.5004787","1773663274.5004196","0"
"1773663275.5005379","1773663275.500473","0"
"1773663276.500502","1773663276.5004544","0"
"1773663277.5004997","1773663277.5004447","0"
"1773663278.5005147","1773663278.5004568","0"
"1773663279.500487","1773663279.500448","0"
"1773663280.5005484","1773663280.50049","0"
"1773663281.5005882","1773663281.500523","0"
"1773663282.5004637","1773663282.5004199","0"
"1773663283.5005124","1773663283.5004501","0"
"1773663284.5005236","1773663284.5004652","0"
"1773663285.5004504","1773663285.5003972","0"
"1773663286.500482","1773663286.5004222","0"
"1773663287.500486","1773663287.5004256","0"
"1773663288.5005174","1773663288.5004792","0"
"1773663289.5004258","1773663289.5003703","0"
"1773663290.5004735","1773663290.5004141","0"
"1773663291.5004504","1773663291.5004103","0"
