1780308504.8270676;1780308504.827002;CONNECTED
1780308506.8275204;1780308506.8273637;CONNECTED
1780308508.8272026;1780308508.8270192;CONNECTED
1780308510.8272674;1780308510.8271966;CONNECTED
1780308512.8272793;1780308512.8271239;CONNECTED
1780308514.8279989;1780308514.827788;CONNECTED
1780308516.8261929;1780308516.8261313;CONNECTED
1780308518.8277402;1780308518.8276644;CONNECTED
1780308520.825978;1780308520.8258526;CONNECTED
1780308522.8276901;1780308522.8276005;CONNECTED
1780308524.8262649;1780308524.826115;CONNECTED
1780308526.8278148;1780308526.8274865;CONNECTED
1780308528.8266394;1780308528.8265622;CONNECTED
1780308530.8263822;1780308530.8262672;CONNECTED
1780308532.8254652;1780308532.825395;CONNECTED
1780308534.8251672;1780308534.825017;CONNECTED
1780308536.8244503;1780308536.8243067;CONNECTED
1780308538.8253615;1780308538.8251965;CONNECTED
1780308540.8260758;1780308540.8259318;CONNECTED
1780308542.8267977;1780308542.8266597;CONNECTED
1780308544.8261044;1780308544.8260322;CONNECTED
1780308546.8251894;1780308546.825035;CONNECTED
1780308548.8259947;1780308548.8257365;CONNECTED
1780308550.8251975;1780308550.8251276;CONNECTED
1780308552.8255925;1780308552.8254507;CONNECTED
1780308554.8263605;1780308554.8261957;CONNECTED
1780308556.825676;1780308556.8255181;CONNECTED
1780308558.8251262;1780308558.8249474;CONNECTED
1780308560.82591;1780308560.825769;CONNECTED
1780308562.8252406;1780308562.8251715;CONNECTED
1780308564.8255353;1780308564.8254042;CONNECTED
1780308566.8251402;1780308566.8250642;CONNECTED
1780308568.8261013;1780308568.8259497;CONNECTED
1780308570.824814;1780308570.824674;CONNECTED
1780308572.825749;1780308572.82562;CONNECTED
1780308574.8258388;1780308574.8256848;CONNECTED
1780308576.8267732;1780308576.8267088;CONNECTED
1780308578.8257506;1780308578.82568;CONNECTED
1780308580.8268473;1780308580.8267758;CONNECTED
1780308582.8264775;1780308582.8264039;CONNECTED
1780308584.826804;1780308584.826665;CONNECTED
1780308586.8266435;1780308586.8264883;CONNECTED
1780308588.827086;1780308588.8269784;CONNECTED
1780308590.8265438;1780308590.8264012;CONNECTED
1780308592.8270328;1780308592.8268855;CONNECTED
1780308594.8261623;1780308594.8260293;CONNECTED
1780308596.826899;1780308596.8268304;CONNECTED
1780308598.826736;1780308598.8266666;CONNECTED
1780308600.8274198;1780308600.8263738;CONNECTED
1780308602.8267612;1780308602.8266213;CONNECTED
1780308604.826193;1780308604.8261173;CONNECTED
1780308606.8265572;1780308606.8264847;CONNECTED
1780308608.8263795;1780308608.8263142;CONNECTED
1780308610.8262324;1780308610.8260844;CONNECTED
1780308612.82628;1780308612.82613;CONNECTED
1780308614.8251717;1780308614.8250303;CONNECTED
1780308616.826884;1780308616.8267083;CONNECTED
1780308618.8258634;1780308618.8257334;CONNECTED
1780308620.8266437;1780308620.8265758;CONNECTED
1780308622.8270497;1780308622.8269773;CONNECTED
1780308624.826042;1780308624.8259764;CONNECTED
1780308626.8248756;1780308626.8246486;CONNECTED
1780308628.826425;1780308628.8263428;CONNECTED
1780308630.8265772;1780308630.8263876;CONNECTED
1780308632.8267736;1780308632.8267038;CONNECTED
1780308634.8253431;1780308634.8251812;CONNECTED
1780308636.8270948;1780308636.8269227;CONNECTED
1780308638.825175;1780308638.825099;CONNECTED
1780308640.8270798;1780308640.8268878;CONNECTED
1780308642.8259957;1780308642.8258529;CONNECTED
1780308644.8271177;1780308644.8269806;CONNECTED
1780308646.8263762;1780308646.8263025;CONNECTED
1780308648.826986;1780308648.826837;CONNECTED
1780308650.8268976;1780308650.8267395;CONNECTED
1780308652.8279006;1780308652.827826;CONNECTED
1780308654.8263981;1780308654.8263292;CONNECTED
1780308656.8278446;1780308656.8277566;CONNECTED
1780308658.8268418;1780308658.8267636;CONNECTED
1780308660.8274727;1780308660.8273761;CONNECTED
1780308662.8260057;1780308662.8259354;CONNECTED
1780308664.8259494;1780308664.8258681;CONNECTED
1780308666.8261864;1780308666.826036;CONNECTED
1780308668.8248317;1780308668.8246913;CONNECTED
1780308670.8272681;1780308670.8270247;CONNECTED
1780308672.8260179;1780308672.8258834;CONNECTED
1780308674.8269758;1780308674.8268213;CONNECTED
1780308676.8261576;1780308676.8260021;CONNECTED
1780308678.827177;1780308678.8269699;CONNECTED
1780308680.8261898;1780308680.8260298;CONNECTED
1780308682.8272328;1780308682.8270743;CONNECTED
1780308684.8264954;1780308684.8263612;CONNECTED
1780308686.8277109;1780308686.8275564;CONNECTED
1780308688.8270066;1780308688.8268602;CONNECTED
1780308690.8267164;1780308690.8266425;CONNECTED
1780308692.826836;1780308692.8267677;CONNECTED
1780308694.8266642;1780308694.8265073;CONNECTED
1780308696.8259065;1780308696.8258464;CONNECTED
1780308698.8257582;1780308698.825692;CONNECTED
1780308700.8273742;1780308700.8262074;CONNECTED
1780308702.8267379;1780308702.8266659;CONNECTED
1780308704.8271446;1780308704.82696;CONNECTED
1780308706.8268716;1780308706.8268042;CONNECTED
1780308708.8271039;1780308708.827049;CONNECTED
1780308710.8267999;1780308710.8266437;CONNECTED
1780308712.826581;1780308712.8264458;CONNECTED
1780308714.8255641;1780308714.825414;CONNECTED
1780308716.8265376;1780308716.8264315;CONNECTED
1780308718.8254278;1780308718.8252506;CONNECTED
1780308720.8254488;1780308720.8252814;CONNECTED
1780308722.8261228;1780308722.825971;CONNECTED
1780308724.825757;1780308724.8256567;CONNECTED
1780308726.8270602;1780308726.8260868;CONNECTED
1780308728.8254776;1780308728.8254058;CONNECTED
1780308730.8260853;1780308730.8260028;CONNECTED
1780308732.8258522;1780308732.8250606;CONNECTED
1780308734.825257;1780308734.8251777;CONNECTED
1780308736.824934;1780308736.8248038;CONNECTED
1780308738.8261292;1780308738.82596;CONNECTED
1780308740.8258426;1780308740.8256147;CONNECTED
1780308742.825176;1780308742.8250191;CONNECTED
1780308744.8254435;1780308744.8253062;CONNECTED
1780308746.825534;1780308746.8254585;CONNECTED
1780308748.8267367;1780308748.826661;CONNECTED
1780308750.8267066;1780308750.8265212;CONNECTED
1780308752.8266048;1780308752.8265295;CONNECTED
1780308754.8269286;1780308754.8267617;CONNECTED
1780308756.8272617;1780308756.8271182;CONNECTED
1780308758.8265955;1780308758.8265197;CONNECTED
1780308760.8264635;1780308760.8262365;CONNECTED
1780308762.8254533;1780308762.8253453;CONNECTED
1780308764.8258998;1780308764.8258288;CONNECTED
1780308766.826184;1780308766.8261006;CONNECTED
1780308768.8260455;1780308768.8258932;CONNECTED
1780308770.82728;1780308770.8272085;CONNECTED
1780308772.8269207;1780308772.8267336;CONNECTED
1780308774.826882;1780308774.8268046;CONNECTED
1780308776.826057;1780308776.8259027;CONNECTED
1780308778.8268828;1780308778.8268116;CONNECTED
1780308780.8261151;1780308780.8259435;CONNECTED
1780308782.826087;1780308782.8260093;CONNECTED
1780308784.8267677;1780308784.8266957;CONNECTED
1780308786.825364;1780308786.8251894;CONNECTED
1780308788.826167;1780308788.8259866;CONNECTED
1780308790.8253515;1780308790.8251898;CONNECTED
1780308792.8273873;1780308792.8272305;CONNECTED
1780308794.826758;1780308794.8266833;CONNECTED
1780308796.8262413;1780308796.8259254;CONNECTED
1780308798.8255334;1780308798.8250945;CONNECTED
1780308800.8264048;1780308800.8263166;CONNECTED
1780308802.8267822;1780308802.8266819;CONNECTED
1780308804.8260334;1780308804.8259528;CONNECTED
1780308806.8254864;1780308806.825324;CONNECTED
1780308808.822211;1780308808.8221598;CONNECTED
1780308810.8254704;1780308810.8253145;CONNECTED
1780308812.8261533;1780308812.8259928;CONNECTED
1780308814.8267126;1780308814.8265302;CONNECTED
1780308816.8277578;1780308816.8275948;CONNECTED
1780308818.8267727;1780308818.8267;CONNECTED
1780308820.827595;1780308820.8275166;CONNECTED
1780308822.82659;1780308822.8265216;CONNECTED
1780308824.8261256;1780308824.826046;CONNECTED
1780308826.8257165;1780308826.8256412;CONNECTED
1780308828.8271239;1780308828.8269827;CONNECTED
1780308830.826252;1780308830.825957;CONNECTED
1780308832.8274271;1780308832.8272376;CONNECTED
1780308834.8263783;1780308834.8263047;CONNECTED
1780308836.8279786;1780308836.8277807;CONNECTED
1780308838.8267872;1780308838.826713;CONNECTED
1780308840.827274;1780308840.8270452;CONNECTED
1780308842.827024;1780308842.8269532;CONNECTED
1780308844.8256042;1780308844.8255296;CONNECTED
1780308846.8238902;1780308846.8237305;CONNECTED
1780308848.8260224;1780308848.8259466;CONNECTED
1780308850.8256166;1780308850.8255463;CONNECTED
1780308852.8264003;1780308852.8261797;CONNECTED
1780308854.8266573;1780308854.8265014;CONNECTED
1780308856.8253798;1780308856.8251684;CONNECTED
1780308858.825489;1780308858.825425;CONNECTED
1780308860.8255017;1780308860.8254223;CONNECTED
1780308862.827143;1780308862.8269842;CONNECTED
1780308864.826295;1780308864.8262074;CONNECTED
1780308866.8274117;1780308866.8272417;CONNECTED
1780308868.8275034;1780308868.8267179;CONNECTED
