"log_time_s","publish_time_s","data"
"1765966790.032104","1765966790.0320423","0"
"1765966791.0320885","1765966791.0319977","0"
"1765966792.0320818","1765966792.0320206","0"
"1765966793.0320592","1765966793.0319908","0"
"1765966794.0320644","1765966794.031936","0"
"1765966795.0321348","1765966795.031956","0"
"1765966796.0320616","1765966796.0319932","0"
"1765966797.03206","1765966797.0319626","0"
"1765966798.0320427","1765966798.0319555","0"
"1765966799.0320616","1765966799.0319865","0"
"1765966800.0319457","1765966800.0318701","0"
"1765966801.0320013","1765966801.0319245","0"
"1765966802.032066","1765966802.0319977","0"
"1765966803.0320275","1765966803.0319219","0"
"1765966804.0320399","1765966804.031971","0"
"1765966805.0320528","1765966805.0319836","0"
"1765966806.0319917","1765966806.0319157","0"
"1765966807.0320258","1765966807.0319445","0"
"1765966808.0320747","1765966808.031994","0"
"1765966809.0320647","1765966809.03196","0"
"1765966810.0321794","1765966810.0320013","0"
"1765966811.032078","1765966811.0320072","0"
"1765966812.0320425","1765966812.0319703","0"
"1765966813.0321083","1765966813.0319996","0"
"1765966814.032052","1765966814.0319874","0"
"1765966815.032044","1765966815.0319684","0"
"1765966816.0320807","1765966816.0320091","0"
"1765966817.0321815","1765966817.0319746","0"
"1765966818.0320544","1765966818.0319724","0"
"1765966819.0320323","1765966819.0319173","0"
"1765966820.0320606","1765966820.0319898","0"
"1765966821.0323725","1765966821.0323112","0"
"1765966822.032589","1765966822.0323598","0"
"1765966823.0321755","1765966823.0321167","0"
"1765966824.0321794","1765966824.0321157","0"
"1765966825.0321195","1765966825.0320094","0"
"1765966826.0321836","1765966826.0320961","77"
"1765966827.0321748","1765966827.0321002","207"
"1765966828.0321872","1765966828.0320625","-66"
"1765966829.0321913","1765966829.0321286","-240"
"1765966830.032168","1765966830.032103","40"
"1765966831.031988","1765966831.031926","0"
"1765966832.0321722","1765966832.0321167","-95"
"1765966833.0325663","1765966833.0322433","-237"
"1765966834.0320742","1765966834.0319982","-58"
"1765966835.0322325","1765966835.0321455","35"
"1765966836.0322056","1765966836.0321355","208"
"1765966837.0320678","1765966837.0319862","10"
"1765966838.0321908","1765966838.0321167","0"
"1765966839.032184","1765966839.0321186","0"
"1765966840.0321593","1765966840.0320897","4"
"1765966841.0321372","1765966841.0320616","170"
"1765966842.0322187","1765966842.0321496","144"
"1765966843.032106","1765966843.0320315","0"
"1765966844.0322127","1765966844.0321298","0"
"1765966845.0321677","1765966845.0320914","0"
"1765966846.0321724","1765966846.0320845","0"
"1765966847.0321965","1765966847.032123","0"
"1765966848.0321493","1765966848.0320847","0"
"1765966849.0321565","1765966849.0320873","0"
"1765966850.0321753","1765966850.032105","80"
"1765966851.0322726","1765966851.0320761","274"
"1765966852.0321186","1765966852.0320556","42"
"1765966853.032147","1765966853.0320828","0"
"1765966854.0321586","1765966854.0320935","3"
"1765966855.0326314","1765966855.0321908","176"
"1765966856.03213","1765966856.0320592","158"
"1765966857.0321522","1765966857.0320866","0"
"1765966858.032084","1765966858.032009","0"
"1765966859.0321627","1765966859.0320978","0"
"1765966860.0321677","1765966860.0320988","-15"
