log_time_s,publish_time_s,data
1765966790.3922517,1765966790.3921251,0
1765966790.8922791,1765966790.8921413,0
1765966791.3922515,1765966791.3921218,0
1765966791.8922663,1765966791.89213,0
1765966792.3922412,1765966792.3921278,0
1765966792.892266,1765966792.892137,0
1765966793.392242,1765966793.39211,0
1765966793.8922765,1765966793.8921356,0
1765966794.3922653,1765966794.3921282,0
1765966794.8922555,1765966794.8921127,0
1765966795.3922231,1765966795.3921015,0
1765966795.8922782,1765966795.8921452,0
1765966796.3922431,1765966796.3921034,0
1765966796.8922846,1765966796.892145,0
1765966797.392232,1765966797.3920953,0
1765966797.8922508,1765966797.89211,0
1765966798.3922532,1765966798.3921247,0
1765966798.8922608,1765966798.8921242,0
1765966799.3922355,1765966799.3921058,0
1765966799.8922622,1765966799.8921225,0
1765966800.3922327,1765966800.3921032,0
1765966800.8922536,1765966800.8921125,0
1765966801.3922412,1765966801.3921134,0
1765966801.8922846,1765966801.8921452,0
1765966802.392232,1765966802.3920987,0
1765966802.8922675,1765966802.8921254,0
1765966803.3922157,1765966803.3920925,0
1765966803.8922274,1765966803.8920934,0
1765966804.3922362,1765966804.3921084,0
1765966804.8922598,1765966804.8921223,0
1765966805.3922675,1765966805.392127,0
1765966805.8922553,1765966805.892119,0
1765966806.3922484,1765966806.3921175,0
1765966806.892267,1765966806.8921278,0
1765966807.3922365,1765966807.3921072,0
1765966807.8922784,1765966807.892139,0
1765966808.3922365,1765966808.3921075,0
1765966808.8922715,1765966808.8921328,0
1765966809.392243,1765966809.3921094,0
1765966809.8923004,1765966809.8921454,0
1765966810.3922725,1765966810.3921342,0
1765966810.892271,1765966810.8921368,0
1765966811.3922436,1765966811.392111,0
1765966811.8922594,1765966811.8921266,0
1765966812.3922365,1765966812.392102,0
1765966812.8922622,1765966812.89212,0
1765966813.392247,1765966813.392115,0
1765966813.89227,1765966813.8921363,0
1765966814.3922386,1765966814.3921118,0
1765966814.8922756,1765966814.892135,0
1765966815.3922591,1765966815.3921254,0
1765966815.892246,1765966815.8921099,0
1765966816.3922029,1765966816.3920922,0
1765966816.8922617,1765966816.892131,0
1765966817.3922374,1765966817.3921075,0
1765966817.8922625,1765966817.8921285,0
1765966818.3922393,1765966818.3921082,0
1765966818.8922672,1765966818.892125,0
1765966819.3922393,1765966819.3921163,0
1765966819.8922591,1765966819.8921266,0
1765966820.3921795,1765966820.392058,0
1765966820.8923194,1765966820.89217,0
1765966821.3923,1765966821.3921542,0
1765966821.8922925,1765966821.8921506,0
1765966822.392276,1765966822.3921382,0
1765966822.8922627,1765966822.892128,0
1765966823.3923092,1765966823.392163,0
1765966823.8922606,1765966823.8921182,0
1765966824.3923068,1765966824.392166,0
1765966824.8922634,1765966824.8921237,0
1765966825.392254,1765966825.3921325,0
1765966825.892266,1765966825.8921359,0
1765966826.3922448,1765966826.392134,0
1765966826.892275,1765966826.8921313,0
1765966827.3922584,1765966827.3921282,0
1765966827.8922532,1765966827.8921099,0
1765966828.392231,1765966828.3921149,0
1765966828.892278,1765966828.892127,0
1765966829.3922622,1765966829.392123,0
1765966829.8922591,1765966829.8921263,0
1765966830.3922682,1765966830.3921273,0
1765966830.8922563,1765966830.8921237,0
1765966831.3923302,1765966831.3921804,0
1765966831.8922648,1765966831.8921328,0
1765966832.3922703,1765966832.3921332,0
1765966832.8922708,1765966832.892135,0
1765966833.3922806,1765966833.3921194,0
1765966833.892268,1765966833.8921318,0
1765966834.3922596,1765966834.3921247,0
1765966834.892216,1765966834.892095,0
1765966835.3922617,1765966835.3921294,0
1765966835.892246,1765966835.892117,0
1765966836.3922932,1765966836.392156,0
1765966836.892258,1765966836.8921175,0
1765966837.3922565,1765966837.3921306,0
1765966837.8922384,1765966837.8921096,0
1765966838.3922732,1765966838.3921325,0
1765966838.8922627,1765966838.8921292,0
1765966839.3922734,1765966839.3921354,0
1765966839.892288,1765966839.892144,0
1765966840.3922417,1765966840.3921337,0
1765966840.8922446,1765966840.892117,0
1765966841.39227,1765966841.3921313,0
1765966841.8922436,1765966841.8921115,0
1765966842.392282,1765966842.392143,0
1765966842.8922784,1765966842.8921247,0
1765966843.3922563,1765966843.3921275,0
1765966843.892258,1765966843.892121,0
1765966844.3922536,1765966844.3921273,0
1765966844.8922663,1765966844.8921306,0
1765966845.392271,1765966845.392132,0
1765966845.8922594,1765966845.892123,0
1765966846.3922725,1765966846.3921397,0
1765966846.8922374,1765966846.8921096,0
1765966847.3922434,1765966847.3921168,0
1765966847.8922687,1765966847.8921328,0
1765966848.3922818,1765966848.3921413,0
1765966848.8922446,1765966848.8921077,0
1765966849.3922741,1765966849.3921313,0
1765966849.8922472,1765966849.8921134,0
1765966850.3922813,1765966850.3921447,0
1765966850.8922737,1765966850.8921356,0
1765966851.3922715,1765966851.3921325,0
1765966851.8922584,1765966851.8921182,0
1765966852.3922555,1765966852.3921385,0
1765966852.8922663,1765966852.8921335,0
1765966853.392276,1765966853.392135,0
1765966853.8922758,1765966853.8921368,0
1765966854.392282,1765966854.3921409,0
1765966854.892238,1765966854.8921025,0
1765966855.392255,1765966855.3921225,0
1765966855.8922431,1765966855.8921084,0
1765966856.392269,1765966856.3921316,0
1765966856.8922586,1765966856.8921244,0
1765966857.392237,1765966857.39213,0
1765966857.8922617,1765966857.8921235,0
1765966858.3922606,1765966858.392135,0
1765966858.8922534,1765966858.892123,0
1765966859.3922389,1765966859.3921247,0
1765966859.8922317,1765966859.8921,0
1765966860.3922694,1765966860.3921335,0
1765966860.8922508,1765966860.892114,0
